Date,Hour,DK1,DK2
07-04-2015,14 - 15,1846.0,561.0
07-04-2015,15 - 16,1937.0,571.0
07-04-2015,16 - 17,2040.0,620.0
07-04-2015,17 - 18,2081.0,644.0
07-04-2015,18 - 19,2013.0,557.0
07-04-2015,19 - 20,1941.0,555.0
07-04-2015,20 - 21,1927.0,482.0
07-04-2015,21 - 22,1862.0,406.0
07-04-2015,22 - 23,1839.0,383.0
07-04-2015,23 - 00,1950.0,399.0
08-04-2015,00 - 01,2014.0,440.0
08-04-2015,01 - 02,1951.0,428.0
08-04-2015,02 - 03,1947.0,430.0
08-04-2015,03 - 04,2078.0,362.0
08-04-2015,04 - 05,2124.0,340.0
08-04-2015,05 - 06,2116.0,333.0
08-04-2015,06 - 07,2127.0,273.0
08-04-2015,07 - 08,1841.0,287.0
08-04-2015,08 - 09,1577.0,299.0
08-04-2015,09 - 10,1460.0,292.0
08-04-2015,10 - 11,1232.0,333.0
08-04-2015,11 - 12,931.0,277.0
08-04-2015,12 - 13,768.0,197.0
08-04-2015,13 - 14,603.0,113.0
08-04-2015,14 - 15,506.0,77.0
08-04-2015,15 - 16,408.0,61.0
08-04-2015,16 - 17,287.0,70.0
08-04-2015,17 - 18,190.0,59.0
08-04-2015,18 - 19,110.0,57.0
08-04-2015,19 - 20,63.0,34.0
08-04-2015,20 - 21,79.0,11.0
08-04-2015,21 - 22,94.0,9.0
08-04-2015,22 - 23,52.0,15.0
08-04-2015,23 - 00,55.0,11.0
09-04-2015,00 - 01,76.0,11.0
09-04-2015,01 - 02,155.0,31.0
09-04-2015,02 - 03,234.0,57.0
09-04-2015,03 - 04,218.0,73.0
09-04-2015,04 - 05,241.0,76.0
09-04-2015,05 - 06,281.0,57.0
09-04-2015,06 - 07,292.0,56.0
09-04-2015,07 - 08,227.0,68.0
09-04-2015,08 - 09,202.0,73.0
09-04-2015,09 - 10,254.0,69.0
09-04-2015,10 - 11,300.0,62.0
09-04-2015,11 - 12,314.0,80.0
09-04-2015,12 - 13,399.0,90.0
09-04-2015,13 - 14,450.0,70.0
09-04-2015,14 - 15,432.0,76.0
09-04-2015,15 - 16,397.0,81.0
09-04-2015,16 - 17,396.0,67.0
09-04-2015,17 - 18,380.0,47.0
09-04-2015,18 - 19,346.0,25.0
09-04-2015,19 - 20,313.0,17.0
09-04-2015,20 - 21,357.0,18.0
09-04-2015,21 - 22,409.0,25.0
09-04-2015,22 - 23,406.0,36.0
09-04-2015,23 - 00,396.0,34.0
10-04-2015,00 - 01,346.0,28.0
10-04-2015,01 - 02,316.0,23.0
10-04-2015,02 - 03,283.0,19.0
10-04-2015,03 - 04,252.0,14.0
10-04-2015,04 - 05,236.0,11.0
10-04-2015,05 - 06,213.0,7.0
10-04-2015,06 - 07,199.0,7.0
10-04-2015,07 - 08,181.0,9.0
10-04-2015,08 - 09,182.0,7.0
10-04-2015,09 - 10,147.0,5.0
10-04-2015,10 - 11,119.0,6.0
10-04-2015,11 - 12,116.0,7.0
10-04-2015,12 - 13,117.0,13.0
10-04-2015,13 - 14,101.0,14.0
10-04-2015,14 - 15,84.0,12.0
10-04-2015,15 - 16,68.0,13.0
10-04-2015,16 - 17,54.0,11.0
10-04-2015,17 - 18,53.0,14.0
10-04-2015,18 - 19,47.0,14.0
10-04-2015,19 - 20,49.0,25.0
10-04-2015,20 - 21,60.0,55.0
10-04-2015,21 - 22,105.0,83.0
10-04-2015,22 - 23,190.0,138.0
10-04-2015,23 - 00,358.0,150.0
11-04-2015,00 - 01,549.0,181.0
11-04-2015,01 - 02,654.0,192.0
11-04-2015,02 - 03,718.0,192.0
11-04-2015,03 - 04,731.0,174.0
11-04-2015,04 - 05,760.0,161.0
11-04-2015,05 - 06,748.0,140.0
11-04-2015,06 - 07,762.0,127.0
11-04-2015,07 - 08,698.0,149.0
11-04-2015,08 - 09,545.0,142.0
11-04-2015,09 - 10,333.0,131.0
11-04-2015,10 - 11,307.0,113.0
11-04-2015,11 - 12,405.0,169.0
11-04-2015,12 - 13,644.0,231.0
11-04-2015,13 - 14,970.0,305.0
11-04-2015,14 - 15,1223.0,425.0
11-04-2015,15 - 16,1576.0,454.0
11-04-2015,16 - 17,1937.0,411.0
11-04-2015,17 - 18,2408.0,473.0
11-04-2015,18 - 19,2603.0,407.0
11-04-2015,19 - 20,2721.0,575.0
11-04-2015,20 - 21,2826.0,671.0
11-04-2015,21 - 22,3096.0,591.0
11-04-2015,22 - 23,3239.0,797.0
11-04-2015,23 - 00,3176.0,845.0
12-04-2015,00 - 01,2761.0,835.0
12-04-2015,01 - 02,2530.0,780.0
12-04-2015,02 - 03,2530.0,713.0
12-04-2015,03 - 04,2851.0,745.0
12-04-2015,04 - 05,2784.0,728.0
12-04-2015,05 - 06,2596.0,683.0
12-04-2015,06 - 07,2499.0,645.0
12-04-2015,07 - 08,2374.0,627.0
12-04-2015,08 - 09,2553.0,633.0
12-04-2015,09 - 10,2944.0,688.0
12-04-2015,10 - 11,3069.0,663.0
12-04-2015,11 - 12,2903.0,660.0
12-04-2015,12 - 13,2680.0,714.0
12-04-2015,13 - 14,2654.0,678.0
12-04-2015,14 - 15,2677.0,576.0
12-04-2015,15 - 16,2681.0,535.0
12-04-2015,16 - 17,2671.0,533.0
12-04-2015,17 - 18,3033.0,478.0
12-04-2015,18 - 19,2679.0,337.0
12-04-2015,19 - 20,2162.0,286.0
12-04-2015,20 - 21,1753.0,110.0
12-04-2015,21 - 22,1488.0,36.0
12-04-2015,22 - 23,1388.0,108.0
12-04-2015,23 - 00,1377.0,440.0
13-04-2015,00 - 01,1468.0,541.0
13-04-2015,01 - 02,1806.0,672.0
13-04-2015,02 - 03,2340.0,758.0
13-04-2015,03 - 04,2618.0,814.0
13-04-2015,04 - 05,2702.0,794.0
13-04-2015,05 - 06,2815.0,764.0
13-04-2015,06 - 07,2920.0,756.0
13-04-2015,07 - 08,2999.0,775.0
13-04-2015,08 - 09,3144.0,823.0
13-04-2015,09 - 10,3269.0,854.0
13-04-2015,10 - 11,3309.0,850.0
13-04-2015,11 - 12,3302.0,840.0
13-04-2015,12 - 13,3303.0,841.0
13-04-2015,13 - 14,3308.0,841.0
13-04-2015,14 - 15,3298.0,811.0
13-04-2015,15 - 16,3288.0,830.0
13-04-2015,16 - 17,3172.0,828.0
13-04-2015,17 - 18,3025.0,802.0
13-04-2015,18 - 19,2852.0,745.0
13-04-2015,19 - 20,2441.0,694.0
13-04-2015,20 - 21,2013.0,614.0
13-04-2015,21 - 22,1643.0,557.0
13-04-2015,22 - 23,1323.0,550.0
13-04-2015,23 - 00,1151.0,555.0
14-04-2015,00 - 01,1104.0,488.0
14-04-2015,01 - 02,1044.0,391.0
14-04-2015,02 - 03,1002.0,306.0
14-04-2015,03 - 04,986.0,245.0
14-04-2015,04 - 05,1061.0,157.0
14-04-2015,05 - 06,1093.0,172.0
14-04-2015,06 - 07,1271.0,167.0
14-04-2015,07 - 08,1451.0,205.0
14-04-2015,08 - 09,1766.0,227.0
14-04-2015,09 - 10,2072.0,263.0
14-04-2015,10 - 11,2428.0,278.0
14-04-2015,11 - 12,2463.0,383.0
14-04-2015,12 - 13,2540.0,575.0
14-04-2015,13 - 14,2620.0,659.0
14-04-2015,14 - 15,2669.0,630.0
14-04-2015,15 - 16,2646.0,615.0
14-04-2015,16 - 17,2704.0,624.0
14-04-2015,17 - 18,2664.0,615.0
14-04-2015,18 - 19,2435.0,664.0
14-04-2015,19 - 20,2175.0,647.0
14-04-2015,20 - 21,1905.0,607.0
14-04-2015,21 - 22,1681.0,628.0
14-04-2015,22 - 23,1597.0,559.0
14-04-2015,23 - 00,1585.0,545.0
15-04-2015,00 - 01,1564.0,544.0
15-04-2015,01 - 02,1418.0,566.0
15-04-2015,02 - 03,1270.0,543.0
15-04-2015,03 - 04,1166.0,440.0
15-04-2015,04 - 05,1192.0,302.0
15-04-2015,05 - 06,1242.0,239.0
15-04-2015,06 - 07,1251.0,244.0
15-04-2015,07 - 08,1446.0,260.0
15-04-2015,08 - 09,1686.0,350.0
15-04-2015,09 - 10,1837.0,403.0
15-04-2015,10 - 11,2036.0,476.0
15-04-2015,11 - 12,2314.0,589.0
15-04-2015,12 - 13,2650.0,613.0
15-04-2015,13 - 14,2859.0,648.0
15-04-2015,14 - 15,3027.0,779.0
15-04-2015,15 - 16,3100.0,812.0
15-04-2015,16 - 17,3095.0,813.0
15-04-2015,17 - 18,3064.0,819.0
15-04-2015,18 - 19,2922.0,822.0
15-04-2015,19 - 20,2703.0,805.0
15-04-2015,20 - 21,2520.0,790.0
15-04-2015,21 - 22,2462.0,757.0
15-04-2015,22 - 23,2406.0,737.0
15-04-2015,23 - 00,2332.0,688.0
16-04-2015,00 - 01,2233.0,601.0
16-04-2015,01 - 02,2148.0,556.0
16-04-2015,02 - 03,2240.0,506.0
16-04-2015,03 - 04,2260.0,502.0
16-04-2015,04 - 05,2336.0,555.0
16-04-2015,05 - 06,2317.0,536.0
16-04-2015,06 - 07,2243.0,485.0
16-04-2015,07 - 08,2293.0,506.0
16-04-2015,08 - 09,2538.0,514.0
16-04-2015,09 - 10,2739.0,554.0
16-04-2015,10 - 11,2850.0,606.0
16-04-2015,11 - 12,2809.0,659.0
16-04-2015,12 - 13,2891.0,680.0
16-04-2015,13 - 14,2900.0,703.0
16-04-2015,14 - 15,2910.0,723.0
16-04-2015,15 - 16,2976.0,740.0
16-04-2015,16 - 17,3004.0,738.0
16-04-2015,17 - 18,2954.0,734.0
16-04-2015,18 - 19,2841.0,659.0
16-04-2015,19 - 20,2491.0,581.0
16-04-2015,20 - 21,2130.0,519.0
16-04-2015,21 - 22,1792.0,494.0
16-04-2015,22 - 23,1603.0,469.0
16-04-2015,23 - 00,1478.0,479.0
17-04-2015,00 - 01,1453.0,466.0
17-04-2015,01 - 02,1410.0,438.0
17-04-2015,02 - 03,1268.0,425.0
17-04-2015,03 - 04,1124.0,385.0
17-04-2015,04 - 05,1071.0,294.0
17-04-2015,05 - 06,1113.0,209.0
17-04-2015,06 - 07,1139.0,202.0
17-04-2015,07 - 08,982.0,158.0
17-04-2015,08 - 09,920.0,170.0
17-04-2015,09 - 10,1001.0,168.0
17-04-2015,10 - 11,1021.0,173.0
17-04-2015,11 - 12,1133.0,231.0
17-04-2015,12 - 13,1413.0,356.0
17-04-2015,13 - 14,1640.0,597.0
17-04-2015,14 - 15,1817.0,625.0
17-04-2015,15 - 16,2060.0,645.0
17-04-2015,16 - 17,2125.0,674.0
17-04-2015,17 - 18,2106.0,606.0
17-04-2015,18 - 19,1879.0,549.0
17-04-2015,19 - 20,1536.0,472.0
17-04-2015,20 - 21,1163.0,246.0
17-04-2015,21 - 22,963.0,129.0
17-04-2015,22 - 23,705.0,99.0
17-04-2015,23 - 00,644.0,73.0
18-04-2015,00 - 01,525.0,83.0
18-04-2015,01 - 02,443.0,96.0
18-04-2015,02 - 03,312.0,83.0
18-04-2015,03 - 04,225.0,73.0
18-04-2015,04 - 05,181.0,65.0
18-04-2015,05 - 06,138.0,87.0
18-04-2015,06 - 07,87.0,96.0
18-04-2015,07 - 08,57.0,83.0
18-04-2015,08 - 09,25.0,49.0
18-04-2015,09 - 10,24.0,62.0
18-04-2015,10 - 11,82.0,72.0
18-04-2015,11 - 12,168.0,37.0
18-04-2015,12 - 13,264.0,38.0
18-04-2015,13 - 14,445.0,69.0
18-04-2015,14 - 15,622.0,86.0
18-04-2015,15 - 16,715.0,138.0
18-04-2015,16 - 17,854.0,190.0
18-04-2015,17 - 18,882.0,169.0
18-04-2015,18 - 19,907.0,102.0
18-04-2015,19 - 20,874.0,86.0
18-04-2015,20 - 21,819.0,111.0
18-04-2015,21 - 22,744.0,143.0
18-04-2015,22 - 23,557.0,149.0
18-04-2015,23 - 00,411.0,181.0
19-04-2015,00 - 01,385.0,142.0
19-04-2015,01 - 02,484.0,104.0
19-04-2015,02 - 03,552.0,70.0
19-04-2015,03 - 04,833.0,42.0
19-04-2015,04 - 05,1140.0,9.0
19-04-2015,05 - 06,1281.0,13.0
19-04-2015,06 - 07,1336.0,19.0
19-04-2015,07 - 08,1019.0,21.0
19-04-2015,08 - 09,898.0,24.0
19-04-2015,09 - 10,835.0,20.0
19-04-2015,10 - 11,675.0,12.0
19-04-2015,11 - 12,572.0,11.0
19-04-2015,12 - 13,540.0,13.0
19-04-2015,13 - 14,438.0,11.0
19-04-2015,14 - 15,272.0,13.0
19-04-2015,15 - 16,243.0,36.0
19-04-2015,16 - 17,249.0,52.0
19-04-2015,17 - 18,263.0,69.0
19-04-2015,18 - 19,259.0,74.0
19-04-2015,19 - 20,275.0,86.0
19-04-2015,20 - 21,318.0,104.0
19-04-2015,21 - 22,418.0,129.0
19-04-2015,22 - 23,695.0,158.0
19-04-2015,23 - 00,828.0,114.0
20-04-2015,00 - 01,851.0,120.0
20-04-2015,01 - 02,841.0,148.0
20-04-2015,02 - 03,740.0,221.0
20-04-2015,03 - 04,735.0,270.0
20-04-2015,04 - 05,686.0,253.0
20-04-2015,05 - 06,667.0,247.0
20-04-2015,06 - 07,650.0,221.0
20-04-2015,07 - 08,505.0,180.0
20-04-2015,08 - 09,457.0,117.0
20-04-2015,09 - 10,420.0,86.0
20-04-2015,10 - 11,317.0,82.0
20-04-2015,11 - 12,178.0,58.0
20-04-2015,12 - 13,188.0,51.0
20-04-2015,13 - 14,227.0,68.0
20-04-2015,14 - 15,317.0,70.0
20-04-2015,15 - 16,437.0,69.0
20-04-2015,16 - 17,486.0,100.0
20-04-2015,17 - 18,588.0,175.0
20-04-2015,18 - 19,712.0,222.0
20-04-2015,19 - 20,897.0,195.0
20-04-2015,20 - 21,935.0,173.0
20-04-2015,21 - 22,982.0,163.0
20-04-2015,22 - 23,1186.0,152.0
20-04-2015,23 - 00,1237.0,183.0
21-04-2015,00 - 01,1311.0,191.0
21-04-2015,01 - 02,1464.0,212.0
21-04-2015,02 - 03,1564.0,234.0
21-04-2015,03 - 04,1603.0,229.0
21-04-2015,04 - 05,1657.0,299.0
21-04-2015,05 - 06,1610.0,373.0
21-04-2015,06 - 07,1420.0,404.0
21-04-2015,07 - 08,1189.0,445.0
21-04-2015,08 - 09,1135.0,485.0
21-04-2015,09 - 10,1267.0,443.0
21-04-2015,10 - 11,1492.0,354.0
21-04-2015,11 - 12,1497.0,350.0
21-04-2015,12 - 13,1355.0,387.0
21-04-2015,13 - 14,1376.0,317.0
21-04-2015,14 - 15,1667.0,230.0
21-04-2015,15 - 16,1811.0,199.0
21-04-2015,16 - 17,1989.0,176.0
21-04-2015,17 - 18,2249.0,239.0
21-04-2015,18 - 19,2632.0,359.0
21-04-2015,19 - 20,2674.0,360.0
21-04-2015,20 - 21,2643.0,451.0
21-04-2015,21 - 22,2486.0,525.0
21-04-2015,22 - 23,2398.0,530.0
21-04-2015,23 - 00,2286.0,578.0
22-04-2015,00 - 01,1962.0,485.0
22-04-2015,01 - 02,1577.0,356.0
22-04-2015,02 - 03,1323.0,229.0
22-04-2015,03 - 04,1285.0,155.0
22-04-2015,04 - 05,1092.0,85.0
22-04-2015,05 - 06,893.0,49.0
22-04-2015,06 - 07,699.0,26.0
22-04-2015,07 - 08,483.0,25.0
22-04-2015,08 - 09,348.0,16.0
22-04-2015,09 - 10,249.0,12.0
22-04-2015,10 - 11,182.0,15.0
22-04-2015,11 - 12,157.0,12.0
22-04-2015,12 - 13,133.0,8.0
22-04-2015,13 - 14,192.0,11.0
22-04-2015,14 - 15,229.0,24.0
22-04-2015,15 - 16,273.0,43.0
22-04-2015,16 - 17,427.0,45.0
22-04-2015,17 - 18,501.0,57.0
22-04-2015,18 - 19,469.0,62.0
22-04-2015,19 - 20,553.0,69.0
22-04-2015,20 - 21,688.0,59.0
22-04-2015,21 - 22,839.0,96.0
22-04-2015,22 - 23,1001.0,147.0
22-04-2015,23 - 00,1132.0,185.0
23-04-2015,00 - 01,1182.0,213.0
23-04-2015,01 - 02,1205.0,253.0
23-04-2015,02 - 03,1269.0,308.0
23-04-2015,03 - 04,1505.0,406.0
23-04-2015,04 - 05,1620.0,449.0
23-04-2015,05 - 06,1643.0,485.0
23-04-2015,06 - 07,1627.0,450.0
23-04-2015,07 - 08,1686.0,459.0
23-04-2015,08 - 09,1792.0,498.0
23-04-2015,09 - 10,1853.0,560.0
23-04-2015,10 - 11,1847.0,524.0
23-04-2015,11 - 12,1874.0,489.0
23-04-2015,12 - 13,1921.0,443.0
23-04-2015,13 - 14,1897.0,409.0
23-04-2015,14 - 15,1918.0,372.0
23-04-2015,15 - 16,1957.0,388.0
23-04-2015,16 - 17,1892.0,457.0
23-04-2015,17 - 18,1840.0,539.0
23-04-2015,18 - 19,1816.0,533.0
23-04-2015,19 - 20,1718.0,482.0
23-04-2015,20 - 21,1704.0,444.0
23-04-2015,21 - 22,1664.0,380.0
23-04-2015,22 - 23,1542.0,416.0
23-04-2015,23 - 00,1375.0,424.0
24-04-2015,00 - 01,1294.0,350.0
24-04-2015,01 - 02,1223.0,324.0
24-04-2015,02 - 03,1230.0,299.0
24-04-2015,03 - 04,1135.0,258.0
24-04-2015,04 - 05,1067.0,205.0
24-04-2015,05 - 06,926.0,157.0
24-04-2015,06 - 07,703.0,127.0
24-04-2015,07 - 08,623.0,133.0
24-04-2015,08 - 09,577.0,133.0
24-04-2015,09 - 10,572.0,114.0
24-04-2015,10 - 11,531.0,104.0
24-04-2015,11 - 12,514.0,102.0
24-04-2015,12 - 13,517.0,89.0
24-04-2015,13 - 14,595.0,94.0
24-04-2015,14 - 15,617.0,95.0
24-04-2015,15 - 16,545.0,60.0
24-04-2015,16 - 17,517.0,45.0
24-04-2015,17 - 18,566.0,29.0
24-04-2015,18 - 19,593.0,32.0
24-04-2015,19 - 20,569.0,41.0
24-04-2015,20 - 21,595.0,45.0
24-04-2015,21 - 22,777.0,56.0
24-04-2015,22 - 23,835.0,82.0
24-04-2015,23 - 00,725.0,118.0
25-04-2015,00 - 01,632.0,174.0
25-04-2015,01 - 02,622.0,202.0
25-04-2015,02 - 03,558.0,313.0
25-04-2015,03 - 04,551.0,276.0
25-04-2015,04 - 05,641.0,201.0
25-04-2015,05 - 06,776.0,158.0
25-04-2015,06 - 07,928.0,147.0
25-04-2015,07 - 08,1001.0,221.0
25-04-2015,08 - 09,1049.0,264.0
25-04-2015,09 - 10,1115.0,274.0
25-04-2015,10 - 11,1381.0,305.0
25-04-2015,11 - 12,1744.0,306.0
25-04-2015,12 - 13,1915.0,169.0
25-04-2015,13 - 14,1934.0,141.0
25-04-2015,14 - 15,1906.0,134.0
25-04-2015,15 - 16,1838.0,74.0
25-04-2015,16 - 17,1902.0,85.0
25-04-2015,17 - 18,1792.0,231.0
25-04-2015,18 - 19,1698.0,206.0
25-04-2015,19 - 20,1774.0,180.0
25-04-2015,20 - 21,1652.0,132.0
25-04-2015,21 - 22,1370.0,192.0
25-04-2015,22 - 23,1070.0,202.0
25-04-2015,23 - 00,873.0,127.0
26-04-2015,00 - 01,808.0,113.0
26-04-2015,01 - 02,668.0,90.0
26-04-2015,02 - 03,545.0,89.0
26-04-2015,03 - 04,466.0,81.0
26-04-2015,04 - 05,374.0,98.0
26-04-2015,05 - 06,328.0,112.0
26-04-2015,06 - 07,304.0,57.0
26-04-2015,07 - 08,255.0,61.0
26-04-2015,08 - 09,288.0,50.0
26-04-2015,09 - 10,330.0,91.0
26-04-2015,10 - 11,313.0,150.0
26-04-2015,11 - 12,320.0,122.0
26-04-2015,12 - 13,347.0,98.0
26-04-2015,13 - 14,389.0,164.0
26-04-2015,14 - 15,439.0,150.0
26-04-2015,15 - 16,480.0,161.0
26-04-2015,16 - 17,527.0,176.0
26-04-2015,17 - 18,514.0,211.0
26-04-2015,18 - 19,464.0,212.0
26-04-2015,19 - 20,412.0,143.0
26-04-2015,20 - 21,299.0,60.0
26-04-2015,21 - 22,252.0,16.0
26-04-2015,22 - 23,215.0,7.0
26-04-2015,23 - 00,163.0,10.0
27-04-2015,00 - 01,165.0,22.0
27-04-2015,01 - 02,164.0,28.0
27-04-2015,02 - 03,180.0,42.0
27-04-2015,03 - 04,202.0,37.0
27-04-2015,04 - 05,170.0,50.0
27-04-2015,05 - 06,218.0,51.0
27-04-2015,06 - 07,201.0,49.0
27-04-2015,07 - 08,160.0,42.0
27-04-2015,08 - 09,92.0,25.0
27-04-2015,09 - 10,219.0,18.0
27-04-2015,10 - 11,483.0,19.0
27-04-2015,11 - 12,723.0,19.0
27-04-2015,12 - 13,974.0,27.0
27-04-2015,13 - 14,1187.0,48.0
27-04-2015,14 - 15,1230.0,67.0
27-04-2015,15 - 16,1226.0,100.0
27-04-2015,16 - 17,1475.0,102.0
27-04-2015,17 - 18,1617.0,123.0
27-04-2015,18 - 19,1495.0,131.0
27-04-2015,19 - 20,1458.0,157.0
27-04-2015,20 - 21,1232.0,221.0
27-04-2015,21 - 22,1140.0,212.0
27-04-2015,22 - 23,1016.0,230.0
27-04-2015,23 - 00,916.0,213.0
28-04-2015,00 - 01,733.0,213.0
28-04-2015,01 - 02,599.0,216.0
28-04-2015,02 - 03,513.0,191.0
28-04-2015,03 - 04,467.0,139.0
28-04-2015,04 - 05,426.0,95.0
28-04-2015,05 - 06,363.0,65.0
28-04-2015,06 - 07,291.0,43.0
28-04-2015,07 - 08,217.0,47.0
28-04-2015,08 - 09,229.0,53.0
28-04-2015,09 - 10,299.0,37.0
28-04-2015,10 - 11,359.0,29.0
28-04-2015,11 - 12,463.0,33.0
28-04-2015,12 - 13,541.0,60.0
28-04-2015,13 - 14,586.0,105.0
28-04-2015,14 - 15,661.0,127.0
28-04-2015,15 - 16,832.0,75.0
28-04-2015,16 - 17,1007.0,47.0
28-04-2015,17 - 18,1156.0,38.0
28-04-2015,18 - 19,1274.0,55.0
28-04-2015,19 - 20,1251.0,70.0
28-04-2015,20 - 21,1231.0,118.0
28-04-2015,21 - 22,1188.0,285.0
28-04-2015,22 - 23,1095.0,389.0
28-04-2015,23 - 00,1110.0,434.0
29-04-2015,00 - 01,1107.0,407.0
29-04-2015,01 - 02,1163.0,398.0
29-04-2015,02 - 03,1382.0,388.0
29-04-2015,03 - 04,1139.0,348.0
29-04-2015,04 - 05,1170.0,310.0
29-04-2015,05 - 06,1073.0,278.0
29-04-2015,06 - 07,929.0,235.0
29-04-2015,07 - 08,954.0,260.0
29-04-2015,08 - 09,1024.0,302.0
29-04-2015,09 - 10,1262.0,247.0
29-04-2015,10 - 11,1362.0,298.0
29-04-2015,11 - 12,1397.0,335.0
29-04-2015,12 - 13,1675.0,427.0
29-04-2015,13 - 14,1848.0,364.0
29-04-2015,14 - 15,1699.0,306.0
29-04-2015,15 - 16,1725.0,230.0
29-04-2015,16 - 17,1743.0,177.0
29-04-2015,17 - 18,1693.0,124.0
29-04-2015,18 - 19,1675.0,116.0
29-04-2015,19 - 20,1514.0,141.0
29-04-2015,20 - 21,1327.0,195.0
29-04-2015,21 - 22,1402.0,299.0
29-04-2015,22 - 23,1477.0,428.0
29-04-2015,23 - 00,1539.0,474.0
30-04-2015,00 - 01,1505.0,523.0
30-04-2015,01 - 02,1275.0,526.0
30-04-2015,02 - 03,1115.0,538.0
30-04-2015,03 - 04,934.0,552.0
30-04-2015,04 - 05,766.0,557.0
30-04-2015,05 - 06,634.0,512.0
30-04-2015,06 - 07,389.0,384.0
30-04-2015,07 - 08,296.0,342.0
30-04-2015,08 - 09,263.0,272.0
30-04-2015,09 - 10,251.0,159.0
30-04-2015,10 - 11,314.0,86.0
30-04-2015,11 - 12,397.0,99.0
30-04-2015,12 - 13,557.0,61.0
30-04-2015,13 - 14,763.0,54.0
30-04-2015,14 - 15,891.0,27.0
30-04-2015,15 - 16,927.0,29.0
30-04-2015,16 - 17,852.0,78.0
30-04-2015,17 - 18,629.0,76.0
30-04-2015,18 - 19,482.0,42.0
30-04-2015,19 - 20,373.0,8.0
30-04-2015,20 - 21,335.0,21.0
30-04-2015,21 - 22,324.0,28.0
30-04-2015,22 - 23,369.0,7.0
30-04-2015,23 - 00,305.0,15.0
01-05-2015,00 - 01,197.0,14.0
01-05-2015,01 - 02,131.0,35.0
01-05-2015,02 - 03,92.0,39.0
01-05-2015,03 - 04,54.0,32.0
01-05-2015,04 - 05,32.0,8.0
01-05-2015,05 - 06,11.0,11.0
01-05-2015,06 - 07,3.0,27.0
01-05-2015,07 - 08,15.0,49.0
01-05-2015,08 - 09,7.0,38.0
01-05-2015,09 - 10,14.0,25.0
01-05-2015,10 - 11,27.0,33.0
01-05-2015,11 - 12,59.0,76.0
01-05-2015,12 - 13,63.0,48.0
01-05-2015,13 - 14,92.0,14.0
01-05-2015,14 - 15,137.0,20.0
01-05-2015,15 - 16,219.0,41.0
01-05-2015,16 - 17,291.0,61.0
01-05-2015,17 - 18,357.0,66.0
01-05-2015,18 - 19,388.0,53.0
01-05-2015,19 - 20,376.0,32.0
01-05-2015,20 - 21,313.0,43.0
01-05-2015,21 - 22,299.0,48.0
01-05-2015,22 - 23,407.0,38.0
01-05-2015,23 - 00,472.0,43.0
02-05-2015,00 - 01,471.0,48.0
02-05-2015,01 - 02,551.0,42.0
02-05-2015,02 - 03,668.0,48.0
02-05-2015,03 - 04,757.0,41.0
02-05-2015,04 - 05,729.0,55.0
02-05-2015,05 - 06,785.0,55.0
02-05-2015,06 - 07,799.0,66.0
02-05-2015,07 - 08,743.0,100.0
02-05-2015,08 - 09,716.0,125.0
02-05-2015,09 - 10,603.0,130.0
02-05-2015,10 - 11,443.0,153.0
02-05-2015,11 - 12,395.0,156.0
02-05-2015,12 - 13,402.0,165.0
02-05-2015,13 - 14,413.0,187.0
02-05-2015,14 - 15,438.0,155.0
02-05-2015,15 - 16,461.0,130.0
02-05-2015,16 - 17,476.0,107.0
02-05-2015,17 - 18,412.0,88.0
02-05-2015,18 - 19,346.0,89.0
02-05-2015,19 - 20,293.0,75.0
02-05-2015,20 - 21,213.0,47.0
02-05-2015,21 - 22,154.0,41.0
02-05-2015,22 - 23,127.0,29.0
02-05-2015,23 - 00,102.0,18.0
03-05-2015,00 - 01,78.0,12.0
03-05-2015,01 - 02,37.0,8.0
03-05-2015,02 - 03,8.0,5.0
03-05-2015,03 - 04,3.0,2.0
03-05-2015,04 - 05,4.0,1.0
03-05-2015,05 - 06,10.0,2.0
03-05-2015,06 - 07,39.0,12.0
03-05-2015,07 - 08,81.0,38.0
03-05-2015,08 - 09,116.0,51.0
03-05-2015,09 - 10,244.0,71.0
03-05-2015,10 - 11,376.0,110.0
03-05-2015,11 - 12,518.0,157.0
03-05-2015,12 - 13,776.0,222.0
03-05-2015,13 - 14,1102.0,338.0
03-05-2015,14 - 15,1461.0,458.0
03-05-2015,15 - 16,1754.0,579.0
03-05-2015,16 - 17,2036.0,682.0
03-05-2015,17 - 18,2142.0,742.0
03-05-2015,18 - 19,2157.0,769.0
03-05-2015,19 - 20,2303.0,773.0
03-05-2015,20 - 21,2413.0,737.0
03-05-2015,21 - 22,2574.0,756.0
03-05-2015,22 - 23,2785.0,775.0
03-05-2015,23 - 00,2886.0,778.0
04-05-2015,00 - 01,2853.0,772.0
04-05-2015,01 - 02,2502.0,736.0
04-05-2015,02 - 03,2212.0,602.0
04-05-2015,03 - 04,1839.0,444.0
04-05-2015,04 - 05,1559.0,316.0
04-05-2015,05 - 06,1334.0,243.0
04-05-2015,06 - 07,1249.0,233.0
04-05-2015,07 - 08,1179.0,335.0
04-05-2015,08 - 09,1169.0,268.0
04-05-2015,09 - 10,1142.0,312.0
04-05-2015,10 - 11,1145.0,348.0
04-05-2015,11 - 12,1129.0,361.0
04-05-2015,12 - 13,1268.0,337.0
04-05-2015,13 - 14,1456.0,472.0
04-05-2015,14 - 15,1559.0,356.0
04-05-2015,15 - 16,1342.0,243.0
