Period,Date,Hour,System Price,Forecast,Upper,Lower
2,2018-06-09,04:00:00,40.250,39.336,46.812,31.860
2,2018-06-09,05:00:00,41.920,40.701,48.321,33.080
2,2018-06-09,06:00:00,45.240,43.214,50.978,35.450
2,2018-06-09,07:00:00,46.930,44.576,52.481,36.671
2,2018-06-09,08:00:00,47.430,45.222,53.267,37.177
2,2018-06-09,09:00:00,48.170,45.261,53.445,37.078
2,2018-06-09,10:00:00,48.210,45.175,53.495,36.855
2,2018-06-09,11:00:00,48.060,44.955,53.410,36.499
2,2018-06-09,12:00:00,47.730,44.554,53.144,35.965
2,2018-06-09,13:00:00,47.380,44.262,52.984,35.540
2,2018-06-09,14:00:00,46.870,43.840,52.694,34.986
2,2018-06-09,15:00:00,46.470,43.677,52.660,34.693
2,2018-06-09,16:00:00,46.650,43.660,52.773,34.548
2,2018-06-09,17:00:00,47.250,44.207,53.447,34.967
2,2018-06-09,18:00:00,48.410,44.978,54.345,35.611
2,2018-06-09,19:00:00,48.460,45.143,54.635,35.650
2,2018-06-09,20:00:00,47.960,44.833,54.451,35.216
2,2018-06-09,21:00:00,47.830,44.675,54.415,34.934
2,2018-06-09,22:00:00,47.510,44.379,54.242,34.516
2,2018-06-09,23:00:00,45.290,42.417,52.401,32.432
2,2018-06-10,00:00:00,45.460,41.046,50.870,31.221
2,2018-06-10,01:00:00,43.950,39.578,49.519,29.638
2,2018-06-10,02:00:00,43.310,38.673,48.729,28.617
2,2018-06-10,03:00:00,42.190,38.402,48.573,28.232
2,2018-06-10,04:00:00,42.080,38.312,48.596,28.028
2,2018-06-10,05:00:00,42.920,39.637,50.034,29.240
2,2018-06-10,06:00:00,44.200,42.079,52.588,31.570
2,2018-06-10,07:00:00,45.520,43.402,54.022,32.781
2,2018-06-10,08:00:00,46.420,44.029,54.760,33.298
2,2018-06-10,09:00:00,46.460,44.065,54.906,33.225
2,2018-06-10,10:00:00,47.210,43.980,54.930,33.030
2,2018-06-10,11:00:00,47.330,43.765,54.823,32.707
2,2018-06-10,12:00:00,47.210,43.374,54.540,32.208
2,2018-06-10,13:00:00,46.760,43.089,54.362,31.816
