Period,Date,Hour,Demand Forecast
312,2020-04-11,2,39505.73946174063
312,2020-04-11,3,39263.43595030629
312,2020-04-11,4,39364.053510139194
312,2020-04-11,5,39786.03123556088
312,2020-04-11,6,40879.47716639807
312,2020-04-11,7,42797.371061988575
312,2020-04-11,8,44790.214772556654
312,2020-04-11,9,45879.553864217
312,2020-04-11,10,45624.9298352521
312,2020-04-11,11,44812.80238802935
312,2020-04-11,12,43747.077621635915
312,2020-04-11,13,42678.27272585983
312,2020-04-11,14,41867.1719884313
312,2020-04-11,15,41628.975316173804
312,2020-04-11,16,41964.70941888157
312,2020-04-11,17,43171.09342708223
312,2020-04-11,18,44765.57373749554
312,2020-04-11,19,45613.63602751576
312,2020-04-11,20,45894.95451113021
312,2020-04-11,21,45408.29406867309
312,2020-04-11,22,44083.83843413789
312,2020-04-11,23,41945.20193279151
312,2020-04-12,0,41423.44558159147
312,2020-04-12,1,40175.56192400213
312,2020-04-12,2,39714.1595632128
