Period,Date,Hour,s -10,s -4,s -1,s 0,s 1,s 3,s 5,s 8,s 12,s 15,s 19,s 22,s 24,s 26,s 28,s 30,s 32,s 35,s 39,s 42,s 46,s 51,s 56,s 66,s 75,s 105,s 165,s 210
164,2019-11-13,8,22426.627901760006,23088.47205061429,23750.316199468576,24412.160348322865,25074.00449717715,25735.848646031434,26397.69279488572,27059.536943740004,27721.38109259429,28383.225241448577,29045.069390302862,29706.913539157147,30368.757688011432,31030.601836865717,31692.445985720005,32354.29013457429,33016.134283428575,34858.26877562857,40039.32855002857,45752.529566071426,50014.04626428572,51650.965540799996,52582.27307829374,53513.5806157875,54444.88815328125,55376.195690775,56307.503228268746,57238.8107657625
164,2019-11-13,9,22104.61079166,22784.712355704465,23464.81391974893,24144.915483793393,24825.017047837857,25505.118611882324,26185.22017592679,26865.321739971252,27545.423304015716,28225.52486806018,28905.626432104644,29585.727996149108,30265.829560193575,30945.931124238035,31626.032688282503,32306.134252326967,32986.23581637143,34861.48971025714,40117.113228,46053.5590152,50472.202427185715,52070.7699515,53007.69790703167,53944.625862563335,54881.553818094995,55818.48177362666,56755.40972915833,57692.33768469
164,2019-11-13,10,22136.399782765715,22812.293170982142,23488.186559198573,24164.079947415,24839.973335631432,25515.86672384786,26191.760112064287,26867.653500280714,27543.546888497145,28219.440276713576,28895.333664930004,29571.22705314643,30247.12044136286,30923.01382957929,31598.907217795717,32274.800606012148,32950.693994228575,34842.34081632857,40106.04641159999,46069.309123242856,50421.42817187143,52015.52909511429,52956.562896468575,53897.59669782286,54838.63049917715,55779.66430053143,56720.69810188572,57661.731903240005
164,2019-11-13,11,22102.848464014285,22776.156262749108,23449.46406148393,24122.771860218752,24796.079658953575,25469.387457688394,26142.695256423216,26816.00305515804,27489.31085389286,28162.618652627683,28835.926451362506,29509.234250097325,30182.542048832147,30855.84984756697,31529.157646301792,32202.465445036614,32875.77324377144,34778.71210928571,40076.88498000001,46040.23138125714,50337.59098737142,51861.46086171429,52812.17171822857,53762.88257474286,54713.59343125714,55664.304287771425,56615.01514428571,57565.726000799994
164,2019-11-13,12,21778.54768332,22445.069307112502,23111.590930905,23778.1125546975,24444.63417849,25111.1558022825,25777.677426075003,26444.1990498675,27110.720673660002,27777.242297452503,28443.763921245,29110.285545037503,29776.807168830004,30443.328792622502,31109.850416415004,31776.372040207505,32442.893664000003,34379.92404821427,39658.32245262857,45590.88310260001,49756.75492212857,51312.64611188572,52257.99103651318,53203.33596114065,54148.68088576811,55094.02581039557,56039.37073502304,56984.7156596505
164,2019-11-13,13,21627.341112729864,22293.035996815677,22958.730880901487,23624.4257649873,24290.120649073113,24955.815533158922,25621.510417244735,26287.20530133055,26952.900185416358,27618.595069502167,28284.28995358798,28949.984837673794,29615.679721759603,30281.374605845416,30947.06948993123,31612.76437401704,32278.459258102852,34181.67642821571,39445.22438465143,45340.99883078286,49524.63504006857,51119.47533764857,52057.17439322381,52994.87344879905,53932.572504374286,54870.27155994953,55807.97061552477,56745.66967110001
164,2019-11-13,14,21586.26251961,22255.49745358527,22924.732387560536,23593.967321535805,24263.202255511074,24932.43718948634,25601.67212346161,26270.907057436874,26940.141991412143,27609.376925387412,28278.611859362678,28947.846793337947,29617.081727313212,30286.31666128848,30955.55159526375,31624.78652923902,32294.021463214285,34188.74479559858,39479.538758271425,45478.3060204,49640.79941475,51233.88435079429,52178.00064011491,53122.11692943553,54066.23321875614,55010.34950807676,55954.46579739738,56898.582086718
164,2019-11-13,15,21373.416469265147,22048.733266255716,22724.05006324629,23399.36686023686,24074.683657227433,24750.000454218003,25425.317251208577,26100.634048199146,26775.95084518972,27451.26764218029,28126.58443917086,28801.901236161433,29477.218033152003,30152.534830142577,30827.851627133146,31503.168424123716,32178.48522111429,34121.2425422143,39445.89999119999,45503.67904071428,49890.04251378572,51516.72276085714,52465.57649034803,53414.43021983893,54363.28394932982,55312.13767882071,56260.9914083116,57209.8451378025
164,2019-11-13,16,21457.918560517715,22144.491263614822,22831.06396671193,23517.636669809035,24204.20937290614,24890.78207600325,25577.354779100355,26263.92748219746,26950.500185294568,27637.072888391674,28323.64559148878,29010.218294585888,29696.790997682994,30383.3637007801,31069.936403877207,31756.509106974314,32443.08181007142,34392.04508387143,39737.19099185714,45835.61656697142,50382.25177032858,51934.09994160001,52867.49380835151,53800.88767510301,54734.28154185451,55667.675408606,56601.069275357506,57534.463142109
164,2019-11-13,17,21691.053496044,22382.09250370554,23073.13151136707,23764.17051902861,24455.209526690145,25146.24853435168,25837.287542013215,26528.326549674748,27219.365557336285,27910.40456499782,28601.443572659355,29292.48258032089,29983.521587982425,30674.56059564396,31365.599603305498,32056.638610967035,32747.677618628568,34671.38195314286,40010.339163342855,46120.05430697143,50726.05396871429,52253.454128228565,53186.17259700464,54118.891065780714,55051.60953455679,55984.32800333286,56917.04647210894,57849.76494088501
164,2019-11-13,18,21976.82961807343,22651.427306393838,23326.02499471425,24000.62268303466,24675.220371355073,25349.818059675483,26024.415747995896,26699.013436316305,27373.611124636715,28048.208812957128,28722.80650127754,29397.40418959795,30072.00187791836,30746.599566238772,31421.19725455918,32095.79494287959,32770.392631200004,34695.71818619999,40012.63423268573,45995.72318879999,50524.857344000004,52066.010833,52997.90323301083,53929.79563302167,54861.68803303251,55793.58043304334,56725.47283305417,57657.36523306501
164,2019-11-13,19,22157.416542857143,22830.311724225,23503.206905592855,24176.102086960713,24848.997268328567,25521.892449696425,26194.787631064282,26867.68281243214,27540.577993799994,28213.47317516785,28886.368356535706,29559.263537903564,30232.15871927142,30905.053900639276,31577.949082007133,32250.844263374987,32923.739444742845,34849.64832467143,40245.5899575,46379.66587604287,50736.655613557145,52320.96790992857,53270.11781319464,54219.267716460716,55168.417619726795,56117.56752299287,57066.71742625894,58015.86732952501
164,2019-11-13,20,22003.58502131143,22663.75863844018,23323.932255568932,23984.10587269768,24644.279489826433,25304.45310695518,25964.626724083933,26624.80034121268,27284.973958341434,27945.147575470182,28605.32119259893,29265.494809727683,29925.66842685643,30585.842043985183,31246.015661113932,31906.18927824268,32566.362895371432,34517.61594454286,39974.91224399999,46082.66507072856,50478.88053785715,51962.36292,52954.3480173525,53946.333114705,54938.3182120575,55930.30330941,56922.2884067625,57914.273504115
164,2019-11-13,21,21784.81908293486,22428.34909838536,23071.87911383586,23715.40912928636,24358.939144736858,25002.469160187356,25645.99917563786,26289.529191088357,26933.059206538856,27576.589221989358,28220.119237439856,28863.649252890355,29507.179268340857,30150.709283791355,30794.239299241854,31437.769314692356,32081.299330142854,34024.93695919999,39538.32484271428,45495.50828601429,49813.59161737143,51440.63813994286,52477.17799560238,53513.71785126191,54550.25770692143,55586.79756258096,56623.33741824049,57659.87727390001
164,2019-11-13,22,21579.390802721573,22214.104003520224,22848.817204318875,23483.530405117526,24118.243605916177,24752.956806714832,25387.670007513483,26022.383208312134,26657.096409110785,27291.809609909436,27926.522810708087,28561.236011506742,29195.949212305393,29830.662413104044,30465.375613902695,31100.088814701347,31734.802015499998,33747.622928101424,39153.0607396,44890.59051608571,49117.92183887143,51052.20267211428,52139.6815065229,53227.16034093152,54314.63917534014,55402.11800974876,56489.59684415738,57577.075678566
164,2019-11-13,23,22082.43013515,22714.433056745267,23346.435978340534,23978.438899935805,24610.441821531072,25242.44474312634,25874.447664721607,26506.450586316874,27138.45350791214,27770.456429507412,28402.45935110268,29034.462272697947,29666.465194293214,30298.468115888485,30930.471037483752,31562.47395907902,32194.476880674287,34171.89068793143,39150.42849792,44744.101645581424,49333.33170971428,51466.90931601429,52612.83515488857,53758.76099376286,54904.68683263714,56050.61267151142,57196.53851038571,58342.46434925999
164,2019-11-14,0,21788.768533185,22400.711823575224,23012.655113965448,23624.59840435567,24236.541694745894,24848.484985136114,25460.428275526338,26072.37156591656,26684.314856306784,27296.258146697008,27908.20143708723,28520.144727477455,29132.088017867674,29744.0313082579,30355.97459864812,30967.917889038345,31579.861179428568,33504.38386007143,37984.491024,43109.90125405715,47130.17688977143,49286.989407474284,50444.03001841149,51601.07062934869,52758.11124028589,53915.1518512231,55072.192462160296,56229.2330730975
164,2019-11-14,1,21541.343145982715,22169.760222599867,22798.17729921702,23426.59437583417,24055.011452451323,24683.428529068475,25311.845605685627,25940.262682302775,26568.679758919927,27197.09683553708,27825.51391215423,28453.930988771383,29082.348065388534,29710.765142005686,30339.18221862284,30967.59929523999,31596.016371857142,33553.8006976,38100.15681055714,43325.99222065714,47407.148425757136,49670.895693818566,50864.71988542164,52058.54407702471,53252.36826862778,54446.19246023086,55640.016651833925,56833.840843437
164,2019-11-14,2,21689.23517947286,22318.3193158192,22947.403452165538,23576.487588511878,24205.571724858215,24834.655861204556,25463.739997550892,26092.824133897233,26721.90827024357,27350.99240658991,27980.07654293625,28609.160679282588,29238.24481562893,29867.328951975265,30496.413088321606,31125.497224667946,31754.581361014283,33721.994242657136,38277.29973018571,43494.569175799996,47605.34529771429,49891.89425218714,51090.348433195286,52288.80261420343,53487.25679521157,54685.710976219714,55884.16515722786,57082.619338236
164,2019-11-14,3,21708.383809088573,22337.317209109824,22966.25060913107,23595.184009152323,24224.117409173574,24853.05080919482,25481.984209216072,26110.917609237324,26739.85100925857,27368.784409279822,27997.717809301073,28626.65120932232,29255.584609343572,29884.518009364823,30513.45140938607,31142.384809407326,31771.318209428573,33749.048968771436,38328.08859842856,43556.85114002857,47654.1258039,49939.732240692865,51135.50662243572,52331.28100417858,53527.05538592143,54722.82976766428,55918.60414940714,57114.378531149996
164,2019-11-14,4,21736.516744712568,22343.518132710265,22950.51952070796,23557.520908705657,24164.522296703355,24771.523684701053,25378.52507269875,25985.526460696445,26592.527848694142,27199.52923669184,27806.530624689534,28413.532012687232,29020.53340068493,29627.534788682628,30234.536176680325,30841.53756467802,31448.538952675717,33461.39578716001,38080.488551327144,43311.69270627143,47352.64250587857,49588.762147142865,50769.58267245289,51950.40319776291,53131.22372307294,54312.044248382954,55492.86477369298,56673.685299003
164,2019-11-14,5,21554.96331306214,22171.245228289685,22787.52714351723,23403.809058744777,24020.09097397232,24636.372889199865,25252.65480442741,25868.936719654954,26485.218634882498,27101.500550110046,27717.78246533759,28334.064380565134,28950.34629579268,29566.628211020223,30182.91012624777,30799.192041475315,31415.47395670286,33393.185691668565,38043.57101690571,43304.956796567145,47197.36025835,49145.26793500001,50275.55622352834,51405.844512056676,52536.13280058501,53666.42108911333,54796.709377641666,55926.99766617
164,2019-11-14,6,21576.219000027428,22205.530133436427,22834.84126684543,23464.15240025443,24093.463533663427,24722.77466707243,25352.08580048143,25981.396933890428,26610.708067299427,27240.01920070843,27869.33033411743,28498.64146752643,29127.95260093543,29757.26373434443,30386.57486775343,31015.886001162427,31645.19713457143,33547.517363614286,38759.34772587143,44370.64151000001,48362.664803657135,50526.389819557146,51532.201187110455,52538.012554663765,53543.82392221708,54549.63528977039,55555.4466573237,56561.25802487701
164,2019-11-14,7,22191.19902012857,22848.33871837232,23505.478416616068,24162.61811485982,24819.75781310357,25476.89751134732,26134.037209591068,26791.17690783482,27448.316606078566,28105.456304322317,28762.596002566068,29419.73570080982,30076.875399053566,30734.015097297317,31391.154795541064,32048.294493784815,32705.434192028566,34565.07159107143,39769.38903142858,45463.06985942858,49834.86000102857,51562.99525742856,52512.1726459338,53461.35003443904,54410.52742294429,55359.70481144953,56308.882199954765,57258.059588460004
164,2019-11-14,8,22426.627901760006,23088.47205061429,23750.316199468576,24412.160348322865,25074.00449717715,25735.848646031434,26397.69279488572,27059.536943740004,27721.38109259429,28383.225241448577,29045.069390302862,29706.913539157147,30368.757688011432,31030.601836865717,31692.445985720005,32354.29013457429,33016.134283428575,34858.26877562857,40039.32855002857,45752.529566071426,50014.04626428572,51650.965540799996,52582.27307829374,53513.5806157875,54444.88815328125,55376.195690775,56307.503228268746,57238.8107657625
164,2019-11-14,9,22104.61079166,22784.712355704465,23464.81391974893,24144.915483793393,24825.017047837857,25505.118611882324,26185.22017592679,26865.321739971252,27545.423304015716,28225.52486806018,28905.626432104644,29585.727996149108,30265.829560193575,30945.931124238035,31626.032688282503,32306.134252326967,32986.23581637143,34861.48971025714,40117.113228,46053.5590152,50472.202427185715,52070.7699515,53007.69790703167,53944.625862563335,54881.553818094995,55818.48177362666,56755.40972915833,57692.33768469
164,2019-11-14,10,22136.399782765715,22812.293170982142,23488.186559198573,24164.079947415,24839.973335631432,25515.86672384786,26191.760112064287,26867.653500280714,27543.546888497145,28219.440276713576,28895.333664930004,29571.22705314643,30247.12044136286,30923.01382957929,31598.907217795717,32274.800606012148,32950.693994228575,34842.34081632857,40106.04641159999,46069.309123242856,50421.42817187143,52015.52909511429,52956.562896468575,53897.59669782286,54838.63049917715,55779.66430053143,56720.69810188572,57661.731903240005
