Period,Date,Hour,System Price,Forecast,Upper,Lower,Pos,Neg
340,2020-05-14,02:00:00,14.49,6.544,13.968,-0.776,1,0
340,2020-05-14,03:00:00,14.69,6.51,13.968,-0.81,1,0
340,2020-05-14,04:00:00,14.97,6.659,13.968,-0.661,1,0
340,2020-05-14,05:00:00,14.81,7.386,13.968,0.066,1,0
340,2020-05-14,06:00:00,14.99,19.046,27.862,1.268,1,0
340,2020-05-14,07:00:00,16.24,71.732,78.082,1.268,1,0
340,2020-05-14,08:00:00,17.17,210.0,200.0,1.268,1,0
340,2020-05-14,09:00:00,15.94,94.62,100.97,1.268,1,0
340,2020-05-14,10:00:00,15.74,58.554,64.904,1.268,1,0
340,2020-05-14,11:00:00,15.28,48.001,54.351,1.268,1,0
340,2020-05-14,12:00:00,15.96,36.588,42.938,1.268,1,0
340,2020-05-14,13:00:00,15.73,31.198,37.548,1.268,1,0
340,2020-05-14,14:00:00,14.99,27.252,33.602,1.268,1,0
340,2020-05-14,15:00:00,13.84,24.842,31.209,1.268,1,0
340,2020-05-14,16:00:00,13.22,23.582,29.951,1.268,1,0
340,2020-05-14,17:00:00,13.11,27.178,33.528,1.268,1,0
340,2020-05-14,18:00:00,13.54,29.981,36.331,1.268,1,0
340,2020-05-14,19:00:00,13.54,31.707,38.057,1.268,1,0
340,2020-05-14,20:00:00,13.58,29.469,35.819,1.268,1,0
340,2020-05-14,21:00:00,13.57,28.583,34.933,1.268,1,0
340,2020-05-14,22:00:00,13.62,20.61,28.67,1.268,1,0
340,2020-05-14,23:00:00,12.22,8.58,18.145,1.26,1,0
340,2020-05-15,00:00:00,12.29,5.698,14.068,-1.0,1,0
340,2020-05-15,01:00:00,11.89,5.235,14.068,-1.0,1,0
340,2020-05-15,03:00:00,11.95,4.985,14.068,-1.0,1,0
340,2020-05-15,04:00:00,11.84,5.128,14.068,-1.0,1,0
340,2020-05-15,05:00:00,12.85,5.812,14.068,-1.0,1,0
340,2020-05-15,06:00:00,14.46,7.555,14.068,-0.115,1,0
340,2020-05-15,07:00:00,15.91,14.591,26.894,1.168,1,0
340,2020-05-15,08:00:00,16.12,25.089,31.838,1.168,1,0
340,2020-05-15,09:00:00,15.02,23.283,30.307,1.168,1,0
340,2020-05-15,10:00:00,14.43,17.262,27.285,1.168,1,0
340,2020-05-15,11:00:00,13.95,13.495,24.394,1.168,1,0
340,2020-05-15,12:00:00,13.49,10.932,21.251,1.168,1,0
340,2020-05-15,13:00:00,12.59,8.024,14.984,0.354,1,0
340,2020-05-15,14:00:00,11.77,7.603,14.068,-0.067,1,0
340,2020-05-15,18:00:00,13.48,7.849,14.827,0.179,1,0
340,2020-05-15,19:00:00,13.56,7.856,15.798,0.186,1,0
340,2020-05-15,20:00:00,13.3,7.566,14.068,-0.104,1,0
340,2020-05-15,21:00:00,13.92,7.565,14.068,-0.105,1,0
340,2020-05-15,22:00:00,13.03,7.271,14.068,-0.399,1,0
340,2020-05-15,23:00:00,11.79,6.442,14.068,-1.0,1,0
340,2020-05-17,19:00:00,12.57,7.233,14.218,-1.0,1,0
340,2020-05-17,20:00:00,12.93,7.443,14.218,-1.0,1,0
340,2020-05-17,21:00:00,13.23,7.595,14.218,-0.895,1,0
340,2020-05-17,22:00:00,12.86,7.379,14.218,-1.0,1,0
340,2020-05-17,23:00:00,12.17,6.553,14.218,-1.0,1,0
340,2020-05-18,00:00:00,12.83,6.099,14.348,-1.0,1,0
340,2020-05-18,01:00:00,12.8,5.705,14.348,-1.0,1,0
340,2020-05-18,02:00:00,12.72,5.577,14.348,-1.0,1,0
340,2020-05-18,03:00:00,12.54,5.58,14.348,-1.0,1,0
340,2020-05-18,04:00:00,12.94,5.75,14.348,-1.0,1,0
340,2020-05-18,05:00:00,13.67,6.599,14.348,-1.0,1,0
340,2020-05-18,06:00:00,14.59,13.072,24.193,0.888,1,0
340,2020-05-18,07:00:00,28.3,44.387,51.117,0.888,1,0
340,2020-05-18,08:00:00,19.22,70.4,77.13,0.888,1,0
340,2020-05-18,09:00:00,17.58,54.621,61.351,0.888,1,0
340,2020-05-18,10:00:00,16.1,43.203,49.933,0.888,1,0
340,2020-05-18,11:00:00,15.0,36.185,42.915,0.888,1,0
340,2020-05-18,12:00:00,14.9,29.803,36.533,0.888,1,0
340,2020-05-18,13:00:00,14.03,26.406,33.136,0.888,1,0
340,2020-05-18,14:00:00,13.48,23.256,30.107,0.888,1,0
340,2020-05-18,15:00:00,13.02,19.182,27.684,0.888,1,0
340,2020-05-18,16:00:00,13.46,15.101,26.717,0.888,1,0
340,2020-05-18,17:00:00,14.12,20.7,28.562,0.888,1,0
340,2020-05-18,18:00:00,14.3,23.507,30.237,0.888,1,0
340,2020-05-18,19:00:00,14.55,24.642,31.372,0.888,1,0
340,2020-05-18,20:00:00,14.49,22.422,29.152,0.888,1,0
340,2020-05-18,21:00:00,14.49,22.35,29.08,0.888,1,0
340,2020-05-18,22:00:00,13.93,13.548,24.986,0.888,1,0
340,2020-05-18,23:00:00,13.03,7.5,14.348,-1.0,1,0
340,2020-05-19,00:00:00,12.79,5.212,14.388,-1.0,1,0
340,2020-05-19,05:00:00,13.02,5.501,14.388,-1.0,1,0
340,2020-05-19,06:00:00,13.84,7.216,14.388,-1.0,1,0
340,2020-05-19,07:00:00,17.49,12.993,24.401,0.848,1,0
340,2020-05-19,08:00:00,17.96,17.731,27.681,0.848,1,0
340,2020-05-19,09:00:00,16.42,14.293,26.389,0.848,1,0
340,2020-05-19,10:00:00,15.65,13.029,23.77,0.848,1,0
340,2020-05-19,11:00:00,14.44,11.592,23.196,0.848,1,0
340,2020-05-19,12:00:00,14.77,9.783,17.597,0.443,1,0
340,2020-05-19,13:00:00,14.54,8.415,16.461,-0.925,1,0
340,2020-05-19,14:00:00,14.62,7.8,14.57,-1.0,1,0
340,2020-05-19,15:00:00,13.62,7.579,14.388,-1.0,1,0
340,2020-05-19,16:00:00,13.18,7.42,14.388,-1.0,1,0
340,2020-05-19,17:00:00,13.68,7.609,14.388,-1.0,1,0
340,2020-05-19,18:00:00,13.92,7.8,14.57,-1.0,1,0
340,2020-05-19,19:00:00,14.88,7.827,14.597,-1.0,1,0
340,2020-05-19,20:00:00,14.91,7.624,14.394,-1.0,1,0
340,2020-05-19,21:00:00,14.81,7.616,14.388,-1.0,1,0
340,2020-05-19,22:00:00,13.57,7.113,14.388,-1.0,1,0
340,2020-05-20,06:00:00,15.08,7.174,14.508,-1.0,1,0
340,2020-05-20,07:00:00,20.99,12.469,23.394,0.728,1,0
340,2020-05-20,08:00:00,27.75,17.272,27.834,0.728,1,0
340,2020-05-20,09:00:00,17.98,14.272,25.851,0.728,1,0
340,2020-05-20,10:00:00,17.13,12.882,24.796,0.728,1,0
340,2020-05-20,11:00:00,16.06,11.448,23.08,0.728,1,0
340,2020-05-20,12:00:00,15.94,9.001,16.017,-0.869,1,0
340,2020-05-20,13:00:00,15.06,7.885,14.775,-1.0,1,0
340,2020-05-20,14:00:00,14.29,7.651,14.541,-1.0,1,0
340,2020-05-20,15:00:00,14.1,7.418,14.508,-1.0,1,0
340,2020-05-20,16:00:00,13.62,7.322,14.508,-1.0,1,0
340,2020-05-20,17:00:00,14.09,7.519,14.508,-1.0,1,0
340,2020-05-20,18:00:00,14.93,7.736,14.626,-1.0,1,0
340,2020-05-20,19:00:00,15.9,7.804,14.694,-1.0,1,0
340,2020-05-20,20:00:00,14.69,7.638,14.528,-1.0,1,0
340,2020-05-20,21:00:00,14.93,7.62,14.51,-1.0,1,0
340,2020-05-20,22:00:00,13.48,7.105,14.508,-1.0,1,0
341,2020-05-08,07:00:00,13.13,13.904,25.044,2.292,1,0
341,2020-05-08,08:00:00,13.66,23.658,30.48,2.292,1,0
341,2020-05-08,09:00:00,13.16,21.752,28.999,2.292,1,0
341,2020-05-08,10:00:00,11.74,14.822,25.528,2.292,1,0
341,2020-05-11,08:00:00,10.93,43.622,49.582,1.802,1,0
341,2020-05-11,09:00:00,10.68,38.118,44.078,1.802,1,0
341,2020-05-11,10:00:00,10.49,30.691,36.651,1.802,1,0
341,2020-05-12,05:00:00,11.92,6.6,13.952,0.9,1,0
341,2020-05-12,06:00:00,13.74,9.81,17.992,1.572,1,0
341,2020-05-12,07:00:00,13.9,29.483,35.673,1.572,1,0
341,2020-05-12,08:00:00,14.63,38.552,44.742,1.572,1,0
341,2020-05-12,09:00:00,14.12,32.431,38.621,1.572,1,0
341,2020-05-12,10:00:00,13.86,28.998,35.188,1.572,1,0
341,2020-05-12,11:00:00,13.51,25.887,32.077,1.572,1,0
341,2020-05-12,12:00:00,13.51,21.36,28.009,1.572,1,0
341,2020-05-12,13:00:00,12.44,15.52,26.037,1.572,1,0
341,2020-05-12,14:00:00,11.91,13.677,24.332,1.572,1,0
341,2020-05-12,17:00:00,10.52,12.675,22.324,1.572,1,0
341,2020-05-12,18:00:00,11.93,13.864,24.471,1.572,1,0
341,2020-05-12,19:00:00,12.06,14.172,24.831,1.572,1,0
341,2020-05-12,20:00:00,12.81,13.069,24.358,1.572,1,0
341,2020-05-12,21:00:00,12.63,12.948,22.987,1.572,1,0
341,2020-05-12,22:00:00,10.62,9.924,18.005,1.572,1,0
341,2020-05-13,00:00:00,12.35,6.594,14.122,0.384,1,0
341,2020-05-13,01:00:00,11.83,6.241,14.122,0.031,1,0
341,2020-05-13,02:00:00,11.6,6.074,14.122,-0.136,1,0
341,2020-05-13,03:00:00,11.6,6.04,14.122,-0.17,1,0
341,2020-05-13,04:00:00,11.84,6.159,14.122,-0.051,1,0
341,2020-05-13,05:00:00,12.81,6.923,14.122,0.713,1,0
341,2020-05-13,06:00:00,14.91,11.568,21.589,1.402,1,0
341,2020-05-13,07:00:00,16.14,35.234,41.594,1.402,1,0
341,2020-05-13,08:00:00,18.06,49.573,55.933,1.402,1,0
341,2020-05-13,09:00:00,17.03,41.954,48.314,1.402,1,0
341,2020-05-13,10:00:00,15.96,35.634,41.994,1.402,1,0
341,2020-05-13,11:00:00,15.84,31.145,37.505,1.402,1,0
341,2020-05-13,12:00:00,15.76,25.109,31.469,1.402,1,0
341,2020-05-13,13:00:00,15.68,20.227,27.653,1.402,1,0
341,2020-05-13,14:00:00,15.31,14.879,25.28,1.402,1,0
341,2020-05-13,15:00:00,14.91,13.585,23.275,1.402,1,0
341,2020-05-13,16:00:00,14.84,13.002,23.355,1.402,1,0
341,2020-05-13,17:00:00,14.88,14.282,24.525,1.402,1,0
341,2020-05-13,18:00:00,15.17,18.052,26.136,1.402,1,0
341,2020-05-13,19:00:00,15.25,20.184,26.936,1.402,1,0
341,2020-05-13,20:00:00,15.47,16.752,26.511,1.402,1,0
341,2020-05-13,21:00:00,15.28,15.927,26.225,1.402,1,0
341,2020-05-13,22:00:00,15.07,12.045,21.783,1.402,1,0
341,2020-05-13,23:00:00,14.59,7.537,14.122,1.327,1,0
341,2020-05-14,00:00:00,15.24,6.437,14.282,-0.263,1,0
341,2020-05-14,01:00:00,14.71,6.014,14.282,-0.686,1,0
341,2020-05-14,02:00:00,14.49,5.867,14.282,-0.833,1,0
341,2020-05-14,03:00:00,14.69,5.868,14.282,-0.832,1,0
341,2020-05-14,04:00:00,14.97,6.022,14.282,-0.678,1,0
341,2020-05-14,05:00:00,14.81,6.659,14.282,-0.041,1,0
341,2020-05-14,06:00:00,14.99,10.394,19.689,1.242,1,0
341,2020-05-14,07:00:00,16.24,31.534,38.054,1.242,1,0
341,2020-05-14,08:00:00,17.17,43.881,50.401,1.242,1,0
341,2020-05-14,09:00:00,15.94,36.321,42.841,1.242,1,0
341,2020-05-14,10:00:00,15.74,29.934,36.454,1.242,1,0
341,2020-05-14,11:00:00,15.28,26.771,33.291,1.242,1,0
341,2020-05-14,12:00:00,15.96,21.646,28.166,1.242,1,0
341,2020-05-14,13:00:00,15.73,15.417,26.634,1.242,1,0
341,2020-05-14,14:00:00,14.99,13.625,23.91,1.242,1,0
341,2020-05-14,15:00:00,13.84,12.665,22.506,1.242,1,0
341,2020-05-14,16:00:00,13.22,12.204,21.941,1.242,1,0
341,2020-05-14,17:00:00,13.11,13.64,23.915,1.242,1,0
341,2020-05-14,18:00:00,13.54,14.847,25.567,1.242,1,0
341,2020-05-14,19:00:00,13.54,17.782,26.77,1.242,1,0
341,2020-05-14,20:00:00,13.58,14.778,25.067,1.242,1,0
341,2020-05-14,21:00:00,13.57,14.438,24.69,1.242,1,0
341,2020-05-14,22:00:00,13.62,11.335,19.828,1.242,1,0
341,2020-05-14,23:00:00,12.22,7.467,14.282,0.767,1,0
341,2020-05-15,00:00:00,12.29,5.951,14.282,-1.0,1,0
341,2020-05-15,01:00:00,11.89,5.536,14.112,-1.0,1,0
341,2020-05-15,03:00:00,11.95,5.35,14.112,-1.0,1,0
341,2020-05-15,04:00:00,11.84,5.507,14.112,-1.0,1,0
341,2020-05-15,05:00:00,12.85,6.167,14.112,-1.0,1,0
341,2020-05-15,06:00:00,14.46,7.841,14.191,0.521,1,0
341,2020-05-15,07:00:00,15.91,18.09,29.394,1.412,1,0
341,2020-05-15,08:00:00,16.12,27.963,34.313,1.412,1,0
341,2020-05-15,09:00:00,15.02,26.039,32.71,1.412,1,0
341,2020-05-15,10:00:00,14.43,21.554,29.354,1.412,1,0
341,2020-05-15,11:00:00,13.95,14.772,27.287,1.412,1,0
341,2020-05-15,12:00:00,13.49,12.463,23.8,1.412,1,0
341,2020-05-15,13:00:00,12.59,9.773,18.771,1.412,1,0
341,2020-05-15,14:00:00,11.77,7.914,14.264,0.594,1,0
341,2020-05-15,18:00:00,13.48,9.035,16.258,1.412,1,0
341,2020-05-15,19:00:00,13.56,9.122,18.359,1.412,1,0
341,2020-05-15,20:00:00,13.3,7.935,14.502,0.615,1,0
341,2020-05-15,21:00:00,13.92,7.923,14.273,0.603,1,0
341,2020-05-15,22:00:00,13.03,7.673,14.112,0.353,1,0
341,2020-05-15,23:00:00,11.79,6.888,14.112,-0.432,1,0
341,2020-05-17,19:00:00,12.57,7.584,14.302,-0.426,1,0
341,2020-05-17,20:00:00,12.93,7.813,14.353,-0.197,1,0
341,2020-05-17,21:00:00,13.23,7.945,14.624,-0.065,1,0
341,2020-05-17,22:00:00,12.86,7.768,14.308,-0.242,1,0
341,2020-05-17,23:00:00,12.17,6.989,14.302,-1.0,1,0
341,2020-05-18,00:00:00,12.83,6.32,14.362,-1.0,1,0
341,2020-05-18,01:00:00,12.8,5.969,14.362,-1.0,1,0
341,2020-05-18,02:00:00,12.72,5.863,14.362,-1.0,1,0
341,2020-05-18,03:00:00,12.54,5.9,14.362,-1.0,1,0
341,2020-05-18,04:00:00,12.94,6.081,14.362,-1.0,1,0
341,2020-05-18,05:00:00,13.67,6.894,14.362,-1.0,1,0
341,2020-05-18,06:00:00,14.59,14.054,25.759,1.162,1,0
341,2020-05-18,07:00:00,28.3,50.544,57.144,1.162,1,0
341,2020-05-18,08:00:00,19.22,105.16,111.76,1.162,1,0
341,2020-05-18,09:00:00,17.58,68.024,74.624,1.162,1,0
341,2020-05-18,10:00:00,16.1,49.597,56.197,1.162,1,0
341,2020-05-18,11:00:00,15.0,41.56,48.16,1.162,1,0
341,2020-05-18,12:00:00,14.9,33.342,39.942,1.162,1,0
341,2020-05-18,13:00:00,14.03,29.252,35.852,1.162,1,0
341,2020-05-18,14:00:00,13.48,26.09,32.69,1.162,1,0
341,2020-05-18,15:00:00,13.02,22.927,29.527,1.162,1,0
341,2020-05-18,16:00:00,13.46,20.202,27.808,1.162,1,0
341,2020-05-18,17:00:00,14.12,23.967,30.567,1.162,1,0
341,2020-05-18,18:00:00,14.3,26.346,32.946,1.162,1,0
341,2020-05-18,19:00:00,14.55,27.474,34.074,1.162,1,0
341,2020-05-18,20:00:00,14.49,25.566,32.166,1.162,1,0
341,2020-05-18,21:00:00,14.49,25.503,32.103,1.162,1,0
341,2020-05-18,22:00:00,13.93,16.102,27.461,1.162,1,0
341,2020-05-18,23:00:00,13.03,7.887,14.487,-0.603,1,0
341,2020-05-19,00:00:00,12.79,5.503,14.492,-1.0,1,0
341,2020-05-19,05:00:00,13.02,5.88,14.492,-1.0,1,0
341,2020-05-19,06:00:00,13.84,7.52,14.492,-1.0,1,0
341,2020-05-19,07:00:00,17.49,14.115,26.089,1.032,1,0
341,2020-05-19,08:00:00,17.96,22.199,29.443,1.032,1,0
341,2020-05-19,09:00:00,16.42,17.188,27.836,1.032,1,0
341,2020-05-19,10:00:00,15.65,14.177,25.786,1.032,1,0
341,2020-05-19,11:00:00,14.44,13.041,24.29,1.032,1,0
341,2020-05-19,12:00:00,14.77,11.454,21.031,1.032,1,0
341,2020-05-19,13:00:00,14.54,10.126,20.407,1.032,1,0
341,2020-05-19,14:00:00,14.62,8.637,16.5,-0.263,1,0
341,2020-05-19,15:00:00,13.62,7.917,14.647,-0.983,1,0
341,2020-05-19,16:00:00,13.18,7.76,14.492,-1.0,1,0
341,2020-05-19,17:00:00,13.68,7.943,14.673,-0.957,1,0
341,2020-05-19,18:00:00,13.92,8.748,15.478,-0.152,1,0
341,2020-05-19,19:00:00,14.88,8.948,16.32,0.048,1,0
341,2020-05-19,20:00:00,14.91,7.989,14.741,-0.911,1,0
341,2020-05-19,21:00:00,14.81,7.971,14.701,-0.929,1,0
341,2020-05-19,22:00:00,13.57,7.525,14.492,-1.0,1,0
341,2020-05-20,06:00:00,15.08,7.48,14.532,-1.0,1,0
341,2020-05-20,07:00:00,20.99,13.625,25.495,0.992,1,0
341,2020-05-20,08:00:00,27.75,21.952,29.375,0.992,1,0
341,2020-05-20,09:00:00,17.98,17.091,27.779,0.992,1,0
341,2020-05-20,10:00:00,17.13,14.041,26.29,0.992,1,0
341,2020-05-20,11:00:00,16.06,12.917,23.741,0.992,1,0
341,2020-05-20,12:00:00,15.94,10.751,19.925,0.992,1,0
341,2020-05-20,13:00:00,15.06,9.06,16.114,-0.28,1,0
341,2020-05-20,14:00:00,14.29,7.958,14.728,-1.0,1,0
341,2020-05-20,15:00:00,14.1,7.764,14.534,-1.0,1,0
341,2020-05-20,16:00:00,13.62,7.666,14.532,-1.0,1,0
341,2020-05-20,17:00:00,14.09,7.857,14.627,-1.0,1,0
341,2020-05-20,18:00:00,14.93,8.377,15.147,-0.963,1,0
341,2020-05-20,19:00:00,15.9,8.81,17.004,-0.53,1,0
341,2020-05-20,20:00:00,14.69,8.015,15.094,-1.0,1,0
341,2020-05-20,21:00:00,14.93,7.974,14.744,-1.0,1,0
341,2020-05-20,22:00:00,13.48,7.516,14.532,-1.0,1,0
342,2020-05-11,08:00:00,10.93,54.279,60.089,2.131,1,0
342,2020-05-11,09:00:00,10.68,45.227,51.037,2.131,1,0
342,2020-05-11,10:00:00,10.49,35.324,41.134,2.131,1,0
342,2020-05-12,05:00:00,11.92,6.831,13.901,1.661,1,0
342,2020-05-12,06:00:00,13.74,11.025,18.327,1.981,1,0
342,2020-05-12,07:00:00,13.9,34.068,40.028,1.981,1,0
342,2020-05-12,08:00:00,14.63,46.34,52.3,1.981,1,0
342,2020-05-12,09:00:00,14.12,39.266,45.226,1.981,1,0
342,2020-05-12,10:00:00,13.86,32.576,38.536,1.981,1,0
342,2020-05-12,11:00:00,13.51,28.954,34.914,1.981,1,0
342,2020-05-12,12:00:00,13.51,24.115,30.075,1.981,1,0
342,2020-05-12,13:00:00,12.44,19.507,27.363,1.981,1,0
342,2020-05-12,14:00:00,11.91,14.234,25.333,1.981,1,0
342,2020-05-12,17:00:00,10.52,13.061,23.283,1.981,1,0
342,2020-05-12,18:00:00,11.93,14.385,25.392,1.981,1,0
342,2020-05-12,19:00:00,12.06,14.767,26.152,1.981,1,0
342,2020-05-12,20:00:00,12.81,13.722,24.382,1.981,1,0
342,2020-05-12,21:00:00,12.63,13.573,24.17,1.981,1,0
342,2020-05-12,22:00:00,10.62,10.792,19.836,1.981,1,0
342,2020-05-13,00:00:00,12.35,6.897,14.131,1.197,1,0
342,2020-05-13,01:00:00,11.83,6.518,14.131,0.818,1,0
342,2020-05-13,02:00:00,11.6,6.342,14.131,0.642,1,0
342,2020-05-13,03:00:00,11.6,6.308,14.131,0.608,1,0
342,2020-05-13,04:00:00,11.84,6.423,14.131,0.723,1,0
342,2020-05-13,05:00:00,12.81,7.141,14.131,1.441,1,0
342,2020-05-13,06:00:00,14.91,12.652,23.015,1.751,1,0
342,2020-05-13,07:00:00,16.14,42.379,48.569,1.751,1,0
342,2020-05-13,08:00:00,18.06,66.23,72.42,1.751,1,0
342,2020-05-13,09:00:00,17.03,51.363,57.553,1.751,1,0
342,2020-05-13,10:00:00,15.96,41.955,48.145,1.751,1,0
342,2020-05-13,11:00:00,15.84,35.93,42.12,1.751,1,0
342,2020-05-13,12:00:00,15.76,27.849,34.039,1.751,1,0
342,2020-05-13,13:00:00,15.68,23.043,29.233,1.751,1,0
342,2020-05-13,14:00:00,15.31,16.887,26.13,1.751,1,0
342,2020-05-13,15:00:00,14.91,13.987,24.425,1.751,1,0
342,2020-05-13,16:00:00,14.84,13.391,22.83,1.751,1,0
342,2020-05-13,17:00:00,14.88,14.552,25.286,1.751,1,0
342,2020-05-13,18:00:00,15.17,20.057,28.389,1.751,1,0
342,2020-05-13,19:00:00,15.25,22.241,28.431,1.751,1,0
342,2020-05-13,20:00:00,15.47,19.222,27.954,1.751,1,0
342,2020-05-13,21:00:00,15.28,18.334,26.572,1.751,1,0
342,2020-05-13,22:00:00,15.07,12.703,22.393,1.751,1,0
342,2020-05-13,23:00:00,14.59,7.725,14.131,1.751,1,0
342,2020-05-14,00:00:00,15.24,6.746,14.301,0.536,1,0
342,2020-05-14,01:00:00,14.71,6.299,14.301,0.089,1,0
342,2020-05-14,02:00:00,14.49,6.144,14.301,-0.066,1,0
342,2020-05-14,03:00:00,14.69,6.143,14.301,-0.067,1,0
342,2020-05-14,04:00:00,14.97,6.291,14.301,0.081,1,0
342,2020-05-14,05:00:00,14.81,6.887,14.301,0.677,1,0
342,2020-05-14,06:00:00,14.99,11.554,21.443,1.581,1,0
342,2020-05-14,07:00:00,16.24,38.017,44.377,1.581,1,0
342,2020-05-14,08:00:00,17.17,54.619,60.979,1.581,1,0
342,2020-05-14,09:00:00,15.94,43.34,49.7,1.581,1,0
342,2020-05-14,10:00:00,15.74,34.05,40.41,1.581,1,0
342,2020-05-14,11:00:00,15.28,29.881,36.241,1.581,1,0
342,2020-05-14,12:00:00,15.96,24.317,30.677,1.581,1,0
342,2020-05-14,13:00:00,15.73,19.426,27.883,1.581,1,0
342,2020-05-14,14:00:00,14.99,14.185,24.21,1.581,1,0
342,2020-05-14,15:00:00,13.84,13.13,23.049,1.581,1,0
342,2020-05-14,16:00:00,13.22,12.643,22.554,1.581,1,0
342,2020-05-14,17:00:00,13.11,13.956,25.242,1.581,1,0
342,2020-05-14,18:00:00,13.54,16.498,25.549,1.581,1,0
342,2020-05-14,19:00:00,13.54,20.167,27.382,1.581,1,0
342,2020-05-14,20:00:00,13.58,16.46,27.627,1.581,1,0
342,2020-05-14,21:00:00,13.57,14.963,26.075,1.581,1,0
342,2020-05-14,22:00:00,13.62,12.033,21.787,1.581,1,0
342,2020-05-14,23:00:00,12.22,7.655,14.301,1.445,1,0
342,2020-05-15,00:00:00,12.29,6.445,14.461,-0.255,1,0
342,2020-05-15,01:00:00,11.89,5.998,14.461,-0.702,1,0
342,2020-05-15,03:00:00,11.95,5.802,14.461,-0.898,1,0
342,2020-05-15,04:00:00,11.84,5.954,14.461,-0.746,1,0
342,2020-05-15,05:00:00,12.85,6.586,14.461,-0.114,1,0
342,2020-05-15,06:00:00,14.46,9.569,16.089,1.421,1,0
342,2020-05-15,07:00:00,15.91,26.545,33.065,1.421,1,0
342,2020-05-15,08:00:00,16.12,37.918,44.438,1.421,1,0
342,2020-05-15,09:00:00,15.02,33.567,40.087,1.421,1,0
342,2020-05-15,10:00:00,14.43,28.11,34.63,1.421,1,0
342,2020-05-15,11:00:00,13.95,23.387,29.907,1.421,1,0
342,2020-05-15,12:00:00,13.49,14.608,25.028,1.421,1,0
342,2020-05-15,13:00:00,12.59,12.037,20.966,1.421,1,0
342,2020-05-15,14:00:00,11.77,9.668,16.188,1.421,1,0
342,2020-05-15,18:00:00,13.48,11.096,19.106,1.421,1,0
342,2020-05-15,19:00:00,13.56,11.334,21.102,1.421,1,0
342,2020-05-15,20:00:00,13.3,9.905,18.144,1.421,1,0
342,2020-05-15,21:00:00,13.92,9.778,16.298,1.421,1,0
342,2020-05-15,22:00:00,13.03,8.306,14.826,1.421,1,0
342,2020-05-15,23:00:00,11.79,7.26,14.461,0.56,1,0
342,2020-05-17,19:00:00,12.57,7.798,14.391,0.128,1,0
342,2020-05-17,20:00:00,12.93,8.122,14.572,0.452,1,0
342,2020-05-17,21:00:00,13.23,8.809,15.904,1.139,1,0
342,2020-05-17,22:00:00,12.86,7.959,14.409,0.289,1,0
342,2020-05-17,23:00:00,12.17,7.182,14.391,-0.488,1,0
342,2020-05-18,00:00:00,12.83,6.633,14.481,-1.0,1,0
342,2020-05-18,01:00:00,12.8,6.256,14.481,-1.0,1,0
342,2020-05-18,02:00:00,12.72,6.14,14.481,-1.0,1,0
342,2020-05-18,03:00:00,12.54,6.174,14.481,-1.0,1,0
342,2020-05-18,04:00:00,12.94,6.348,14.481,-1.0,1,0
342,2020-05-18,05:00:00,13.67,7.113,14.481,-0.897,1,0
342,2020-05-18,06:00:00,14.59,15.032,27.785,1.401,1,0
342,2020-05-18,07:00:00,28.3,66.822,73.362,1.401,1,0
342,2020-05-18,08:00:00,19.22,210.0,200.0,1.401,1,0
342,2020-05-18,09:00:00,17.58,136.528,143.068,1.401,1,0
342,2020-05-18,10:00:00,16.1,63.25,69.79,1.401,1,0
342,2020-05-18,11:00:00,15.0,49.359,55.899,1.401,1,0
342,2020-05-18,12:00:00,14.9,39.105,45.645,1.401,1,0
342,2020-05-18,13:00:00,14.03,31.961,38.501,1.401,1,0
342,2020-05-18,14:00:00,13.48,27.739,34.279,1.401,1,0
342,2020-05-18,15:00:00,13.02,23.927,30.467,1.401,1,0
342,2020-05-18,16:00:00,13.46,21.407,28.588,1.401,1,0
342,2020-05-18,17:00:00,14.12,24.76,31.3,1.401,1,0
342,2020-05-18,18:00:00,14.3,27.847,34.387,1.401,1,0
342,2020-05-18,19:00:00,14.55,29.233,35.773,1.401,1,0
342,2020-05-18,20:00:00,14.49,27.109,33.649,1.401,1,0
342,2020-05-18,21:00:00,14.49,27.001,33.541,1.401,1,0
342,2020-05-18,22:00:00,13.93,18.6,28.127,1.401,1,0
342,2020-05-18,23:00:00,13.03,8.409,14.949,0.399,1,0
342,2020-05-19,00:00:00,12.79,5.85,14.541,-1.0,1,0
342,2020-05-19,05:00:00,13.02,6.141,14.541,-1.0,1,0
342,2020-05-19,06:00:00,13.84,7.784,14.541,-0.706,1,0
342,2020-05-19,07:00:00,17.49,17.267,28.589,1.341,1,0
342,2020-05-19,08:00:00,17.96,25.931,32.531,1.341,1,0
342,2020-05-19,09:00:00,16.42,22.322,30.015,1.341,1,0
342,2020-05-19,10:00:00,15.65,16.262,27.871,1.341,1,0
342,2020-05-19,11:00:00,14.44,14.106,25.71,1.341,1,0
342,2020-05-19,12:00:00,14.77,12.542,23.561,1.341,1,0
342,2020-05-19,13:00:00,14.54,11.226,20.289,1.341,1,0
342,2020-05-19,14:00:00,14.62,9.643,17.387,1.153,1,0
342,2020-05-19,15:00:00,13.62,8.426,15.026,-0.064,1,0
342,2020-05-19,16:00:00,13.18,7.915,14.541,-0.575,1,0
342,2020-05-19,17:00:00,13.68,8.564,15.164,0.074,1,0
342,2020-05-19,18:00:00,13.92,9.746,16.346,1.256,1,0
342,2020-05-19,19:00:00,14.88,10.052,17.405,1.341,1,0
