"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","11.09.2020 16:00 - 11.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8780","n/e","3916","751","n/e","n/e","n/e","n/e","3044"
"Sweden (SE)","11.09.2020 17:00 - 11.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9042","n/e","3915","724","n/e","n/e","n/e","n/e","3284"
"Sweden (SE)","11.09.2020 18:00 - 11.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8651","n/e","3915","669","n/e","n/e","n/e","n/e","3601"
"Sweden (SE)","11.09.2020 19:00 - 11.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8210","n/e","3917","656","n/e","n/e","n/e","n/e","4151"
"Sweden (SE)","11.09.2020 20:00 - 11.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7562","n/e","3919","643","n/e","n/e","n/e","n/e","4645"
"Sweden (SE)","11.09.2020 21:00 - 11.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6896","n/e","3919","632","n/e","n/e","n/e","n/e","4959"
"Sweden (SE)","11.09.2020 22:00 - 11.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5917","n/e","3920","619","n/e","n/e","n/e","n/e","5030"
"Sweden (SE)","11.09.2020 23:00 - 12.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4671","n/e","3919","614","n/e","n/e","n/e","n/e","5034"
"Sweden (SE)","12.09.2020 00:00 - 12.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3942","n/e","3918","601","n/e","n/e","n/e","n/e","5359"
"Sweden (SE)","12.09.2020 01:00 - 12.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3514","n/e","3918","601","n/e","n/e","n/e","n/e","5290"
"Sweden (SE)","12.09.2020 02:00 - 12.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3559","n/e","3912","601","n/e","n/e","n/e","n/e","5160"
"Sweden (SE)","12.09.2020 03:00 - 12.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3564","n/e","3918","605","n/e","n/e","n/e","n/e","5066"
"Sweden (SE)","12.09.2020 04:00 - 12.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3720","n/e","3918","604","n/e","n/e","n/e","n/e","4652"
"Sweden (SE)","12.09.2020 05:00 - 12.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4268","n/e","3919","592","n/e","n/e","n/e","n/e","4296"
"Sweden (SE)","12.09.2020 06:00 - 12.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5227","n/e","3918","591","n/e","n/e","n/e","n/e","3915"
"Sweden (SE)","12.09.2020 07:00 - 12.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6040","n/e","3918","601","n/e","n/e","n/e","n/e","3695"
"Sweden (SE)","12.09.2020 08:00 - 12.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6873","n/e","3918","628","n/e","n/e","n/e","n/e","3398"
"Sweden (SE)","12.09.2020 09:00 - 12.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6923","n/e","3918","648","n/e","n/e","n/e","n/e","3249"
"Sweden (SE)","12.09.2020 10:00 - 12.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6687","n/e","3917","674","n/e","n/e","n/e","n/e","3385"
"Sweden (SE)","12.09.2020 11:00 - 12.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6168","n/e","3916","647","n/e","n/e","n/e","n/e","3422"
"Sweden (SE)","12.09.2020 12:00 - 12.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5521","n/e","3916","654","n/e","n/e","n/e","n/e","3389"
"Sweden (SE)","12.09.2020 13:00 - 12.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5131","n/e","3915","647","n/e","n/e","n/e","n/e","3517"
"Sweden (SE)","12.09.2020 14:00 - 12.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5011","n/e","3915","649","n/e","n/e","n/e","n/e","3639"
"Sweden (SE)","12.09.2020 15:00 - 12.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5181","n/e","3916","631","n/e","n/e","n/e","n/e","3812"
"Sweden (SE)","12.09.2020 16:00 - 12.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5933","n/e","3916","594","n/e","n/e","n/e","n/e","3870"
"Sweden (SE)","12.09.2020 17:00 - 12.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7409","n/e","3914","582","n/e","n/e","n/e","n/e","3846"
"Sweden (SE)","12.09.2020 18:00 - 12.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7817","n/e","3915","548","n/e","n/e","n/e","n/e","3872"
"Sweden (SE)","12.09.2020 19:00 - 12.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7884","n/e","3915","557","n/e","n/e","n/e","n/e","4048"
"Sweden (SE)","12.09.2020 20:00 - 12.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7708","n/e","3916","562","n/e","n/e","n/e","n/e","4342"
"Sweden (SE)","12.09.2020 21:00 - 12.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7120","n/e","3917","571","n/e","n/e","n/e","n/e","4761"
"Sweden (SE)","12.09.2020 22:00 - 12.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6319","n/e","3920","590","n/e","n/e","n/e","n/e","4813"
"Sweden (SE)","12.09.2020 23:00 - 13.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4770","n/e","3920","595","n/e","n/e","n/e","n/e","4862"
"Sweden (SE)","13.09.2020 00:00 - 13.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4012","n/e","3924","594","n/e","n/e","n/e","n/e","4814"
"Sweden (SE)","13.09.2020 01:00 - 13.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3264","n/e","3924","591","n/e","n/e","n/e","n/e","4692"
"Sweden (SE)","13.09.2020 02:00 - 13.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3167","n/e","3924","590","n/e","n/e","n/e","n/e","4855"
"Sweden (SE)","13.09.2020 03:00 - 13.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3039","n/e","3925","592","n/e","n/e","n/e","n/e","4634"
"Sweden (SE)","13.09.2020 04:00 - 13.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2869","n/e","3926","587","n/e","n/e","n/e","n/e","4825"
"Sweden (SE)","13.09.2020 05:00 - 13.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2741","n/e","3928","586","n/e","n/e","n/e","n/e","4888"
"Sweden (SE)","13.09.2020 06:00 - 13.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2781","n/e","3929","591","n/e","n/e","n/e","n/e","4960"
"Sweden (SE)","13.09.2020 07:00 - 13.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3313","n/e","3929","602","n/e","n/e","n/e","n/e","5013"
"Sweden (SE)","13.09.2020 08:00 - 13.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4335","n/e","3933","639","n/e","n/e","n/e","n/e","5155"
"Sweden (SE)","13.09.2020 09:00 - 13.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4853","n/e","3931","682","n/e","n/e","n/e","n/e","5234"
"Sweden (SE)","13.09.2020 10:00 - 13.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4322","n/e","3929","715","n/e","n/e","n/e","n/e","5368"
"Sweden (SE)","13.09.2020 11:00 - 13.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4095","n/e","3929","740","n/e","n/e","n/e","n/e","5485"
"Sweden (SE)","13.09.2020 12:00 - 13.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3587","n/e","3926","729","n/e","n/e","n/e","n/e","5653"
"Sweden (SE)","13.09.2020 13:00 - 13.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3371","n/e","3921","698","n/e","n/e","n/e","n/e","5631"
"Sweden (SE)","13.09.2020 14:00 - 13.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3258","n/e","3917","700","n/e","n/e","n/e","n/e","5610"
"Sweden (SE)","13.09.2020 15:00 - 13.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3241","n/e","3911","680","n/e","n/e","n/e","n/e","5525"
"Sweden (SE)","13.09.2020 16:00 - 13.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3606","n/e","3985","648","n/e","n/e","n/e","n/e","5427"
"Sweden (SE)","13.09.2020 17:00 - 13.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5203","n/e","4181","625","n/e","n/e","n/e","n/e","5015"
"Sweden (SE)","13.09.2020 18:00 - 13.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6025","n/e","4233","593","n/e","n/e","n/e","n/e","5231"
"Sweden (SE)","13.09.2020 19:00 - 13.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6407","n/e","4359","575","n/e","n/e","n/e","n/e","5124"
"Sweden (SE)","13.09.2020 20:00 - 13.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6356","n/e","4515","571","n/e","n/e","n/e","n/e","5221"
"Sweden (SE)","13.09.2020 21:00 - 13.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5742","n/e","4569","570","n/e","n/e","n/e","n/e","5286"
"Sweden (SE)","13.09.2020 22:00 - 13.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4437","n/e","4568","575","n/e","n/e","n/e","n/e","5267"
"Sweden (SE)","13.09.2020 23:00 - 14.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3865","n/e","4604","576","n/e","n/e","n/e","n/e","5178"
"Sweden (SE)","14.09.2020 00:00 - 14.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3221","n/e","4656","549","n/e","n/e","n/e","n/e","5246"
"Sweden (SE)","14.09.2020 01:00 - 14.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2986","n/e","4687","527","n/e","n/e","n/e","n/e","5092"
"Sweden (SE)","14.09.2020 02:00 - 14.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3055","n/e","4741","531","n/e","n/e","n/e","n/e","4954"
"Sweden (SE)","14.09.2020 03:00 - 14.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3226","n/e","4797","533","n/e","n/e","n/e","n/e","4881"
"Sweden (SE)","14.09.2020 04:00 - 14.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3868","n/e","4852","542","n/e","n/e","n/e","n/e","4781"
"Sweden (SE)","14.09.2020 05:00 - 14.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5459","n/e","4867","564","n/e","n/e","n/e","n/e","4360"
"Sweden (SE)","14.09.2020 06:00 - 14.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6704","n/e","4868","569","n/e","n/e","n/e","n/e","4281"
"Sweden (SE)","14.09.2020 07:00 - 14.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7553","n/e","4869","589","n/e","n/e","n/e","n/e","3887"
"Sweden (SE)","14.09.2020 08:00 - 14.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7840","n/e","4870","627","n/e","n/e","n/e","n/e","3706"
"Sweden (SE)","14.09.2020 09:00 - 14.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8138","n/e","4867","663","n/e","n/e","n/e","n/e","3564"
"Sweden (SE)","14.09.2020 10:00 - 14.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8023","n/e","4869","657","n/e","n/e","n/e","n/e","3589"
"Sweden (SE)","14.09.2020 11:00 - 14.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7834","n/e","4866","699","n/e","n/e","n/e","n/e","3526"
"Sweden (SE)","14.09.2020 12:00 - 14.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7832","n/e","4660","699","n/e","n/e","n/e","n/e","3648"
"Sweden (SE)","14.09.2020 13:00 - 14.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7981","n/e","4589","693","n/e","n/e","n/e","n/e","3843"
"Sweden (SE)","14.09.2020 14:00 - 14.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8086","n/e","4587","665","n/e","n/e","n/e","n/e","3887"
"Sweden (SE)","14.09.2020 15:00 - 14.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7878","n/e","4588","637","n/e","n/e","n/e","n/e","3708"
"Sweden (SE)","14.09.2020 16:00 - 14.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8097","n/e","4588","585","n/e","n/e","n/e","n/e","3480"
"Sweden (SE)","14.09.2020 17:00 - 14.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8298","n/e","4587","564","n/e","n/e","n/e","n/e","3278"
"Sweden (SE)","14.09.2020 18:00 - 14.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8226","n/e","4588","514","n/e","n/e","n/e","n/e","3116"
"Sweden (SE)","14.09.2020 19:00 - 14.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8130","n/e","4589","486","n/e","n/e","n/e","n/e","3126"
"Sweden (SE)","14.09.2020 20:00 - 14.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8028","n/e","4589","452","n/e","n/e","n/e","n/e","3169"
"Sweden (SE)","14.09.2020 21:00 - 14.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7663","n/e","4591","405","n/e","n/e","n/e","n/e","3170"
"Sweden (SE)","14.09.2020 22:00 - 14.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7038","n/e","4591","396","n/e","n/e","n/e","n/e","3063"
"Sweden (SE)","14.09.2020 23:00 - 15.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6457","n/e","4592","422","n/e","n/e","n/e","n/e","3008"
"Sweden (SE)","15.09.2020 00:00 - 15.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5467","n/e","4592","419","n/e","n/e","n/e","n/e","2874"
"Sweden (SE)","15.09.2020 01:00 - 15.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5388","n/e","4593","404","n/e","n/e","n/e","n/e","2775"
"Sweden (SE)","15.09.2020 02:00 - 15.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5429","n/e","4594","402","n/e","n/e","n/e","n/e","2549"
"Sweden (SE)","15.09.2020 03:00 - 15.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5531","n/e","4278","405","n/e","n/e","n/e","n/e","2459"
"Sweden (SE)","15.09.2020 04:00 - 15.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6365","n/e","3995","407","n/e","n/e","n/e","n/e","2394"
"Sweden (SE)","15.09.2020 05:00 - 15.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7767","n/e","3912","409","n/e","n/e","n/e","n/e","2185"
"Sweden (SE)","15.09.2020 06:00 - 15.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9140","n/e","3912","431","n/e","n/e","n/e","n/e","1798"
"Sweden (SE)","15.09.2020 07:00 - 15.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9629","n/e","3912","443","n/e","n/e","n/e","n/e","1503"
"Sweden (SE)","15.09.2020 08:00 - 15.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9922","n/e","3909","488","n/e","n/e","n/e","n/e","1090"
"Sweden (SE)","15.09.2020 09:00 - 15.09.2020 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10046","n/e","3910","526","n/e","n/e","n/e","n/e","856"
"Sweden (SE)","15.09.2020 10:00 - 15.09.2020 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10077","n/e","3910","578","n/e","n/e","n/e","n/e","580"
"Sweden (SE)","15.09.2020 11:00 - 15.09.2020 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10039","n/e","3911","632","n/e","n/e","n/e","n/e","414"
"Sweden (SE)","15.09.2020 12:00 - 15.09.2020 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9973","n/e","3908","676","n/e","n/e","n/e","n/e","363"
"Sweden (SE)","15.09.2020 13:00 - 15.09.2020 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9971","n/e","3907","659","n/e","n/e","n/e","n/e","349"
"Sweden (SE)","15.09.2020 14:00 - 15.09.2020 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10032","n/e","3905","653","n/e","n/e","n/e","n/e","363"
"Sweden (SE)","15.09.2020 15:00 - 15.09.2020 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10055","n/e","3898","629","n/e","n/e","n/e","n/e","373"
"Sweden (SE)","15.09.2020 16:00 - 15.09.2020 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10221","n/e","3896","581","n/e","n/e","n/e","n/e","390"
"Sweden (SE)","15.09.2020 17:00 - 15.09.2020 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10354","n/e","3895","558","n/e","n/e","n/e","n/e","449"
"Sweden (SE)","15.09.2020 18:00 - 15.09.2020 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10506","n/e","3894","529","n/e","n/e","n/e","n/e","551"
"Sweden (SE)","15.09.2020 19:00 - 15.09.2020 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10519","n/e","3895","515","n/e","n/e","n/e","n/e","703"
"Sweden (SE)","15.09.2020 20:00 - 15.09.2020 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","10208","n/e","3896","509","n/e","n/e","n/e","n/e","846"
"Sweden (SE)","15.09.2020 21:00 - 15.09.2020 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9967","n/e","3897","506","n/e","n/e","n/e","n/e","966"
"Sweden (SE)","15.09.2020 22:00 - 15.09.2020 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9535","n/e","3897","474","n/e","n/e","n/e","n/e","1118"
"Sweden (SE)","15.09.2020 23:00 - 16.09.2020 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8682","n/e","3898","465","n/e","n/e","n/e","n/e","1323"
"Sweden (SE)","16.09.2020 00:00 - 16.09.2020 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8186","n/e","3897","403","n/e","n/e","n/e","n/e","1538"
"Sweden (SE)","16.09.2020 01:00 - 16.09.2020 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7760","n/e","3897","401","n/e","n/e","n/e","n/e","1634"
"Sweden (SE)","16.09.2020 02:00 - 16.09.2020 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7242","n/e","3900","406","n/e","n/e","n/e","n/e","1976"
"Sweden (SE)","16.09.2020 03:00 - 16.09.2020 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7223","n/e","3901","400","n/e","n/e","n/e","n/e","2081"
"Sweden (SE)","16.09.2020 04:00 - 16.09.2020 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7703","n/e","3903","431","n/e","n/e","n/e","n/e","2133"
"Sweden (SE)","16.09.2020 05:00 - 16.09.2020 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8580","n/e","3902","456","n/e","n/e","n/e","n/e","2300"
"Sweden (SE)","16.09.2020 06:00 - 16.09.2020 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9552","n/e","3901","479","n/e","n/e","n/e","n/e","2509"
"Sweden (SE)","16.09.2020 07:00 - 16.09.2020 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9556","n/e","3901","488","n/e","n/e","n/e","n/e","2864"
"Sweden (SE)","16.09.2020 08:00 - 16.09.2020 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9140","n/e","4048","577","n/e","n/e","n/e","n/e","3361"
