Date,Turnover at system price,NO1 Buy,NO1 Sell,NO2 Buy,NO2 Sell,NO3 Buy,NO3 Sell,NO4 Buy,NO4 Sell,NO5 Buy,NO5 Sell,SE1 Buy,SE1 Sell,SE2 Buy,SE2 Sell,SE3 Buy,SE3 Sell,SE4 Buy,SE4 Sell,FI Buy,FI Sell,DK1 Buy,DK1 Sell,DK2 Buy,DK2 Sell,EE BUY,EE SELL,EE Buy,EE Sell,LV BUY,LV SELL,LV Buy,LV Sell,LT BUY,LT SELL,LT Buy,LT Sell
14-09-2020,891901.1,76670.2,30033.4,73296.5,120246.9,68283.1,73334.5,31075.0,51114.3,33238.5,111371.8,27204.6,73215.4,35609.2,124449.4,156061.3,128614.1,42916.1,8788.4,126202.0,108399.8,44817.5,30548.1,32043.0,8797.7,nan,nan,18319.8,12258.8,nan,nan,18994.9,15309.9,nan,nan,32143.7,35447.2
15-09-2020,903017.0,75934.2,31468.1,73877.0,116571.5,69606.8,66360.4,31428.9,50929.5,32681.0,111803.5,27172.3,84920.3,35565.9,121142.0,168047.3,133332.9,50215.5,5248.4,134749.3,109163.4,50957.6,18550.0,33724.1,8166.9,nan,nan,18956.4,18700.9,nan,nan,19576.1,19654.5,nan,nan,36096.6,35449.8
16-09-2020,919743.1,74987.5,31423.4,70787.2,117291.5,66589.5,69216.6,30971.5,47489.9,35009.3,105587.2,27509.0,79586.9,30095.9,137327.1,161050.4,130184.6,45284.1,8094.5,130552.7,109699.5,43016.2,46600.2,32700.6,9972.2,nan,nan,18669.5,16591.9,nan,nan,19966.9,14561.0,nan,nan,34480.9,30378.4
17-09-2020,910823.8,80063.4,32218.1,75193.4,127505.0,68959.0,67118.4,31248.9,50747.2,34995.4,108403.4,27658.9,78996.0,32783.8,127406.0,170588.6,132941.1,46046.7,8639.0,132316.8,113979.0,48364.1,29612.5,32482.4,9971.4,nan,nan,18736.2,17555.5,nan,nan,19802.0,14465.7,nan,nan,36193.4,37149.9
18-09-2020,919016.5,79161.5,30942.9,74148.6,124437.7,66507.4,73472.9,28657.6,50139.3,34800.2,108470.4,27144.7,70804.1,33845.0,136772.7,165949.0,141098.3,45382.6,8283.6,132935.5,111000.0,48348.8,33640.7,33101.7,7767.0,nan,nan,18716.6,12094.0,nan,nan,19281.7,13876.8,nan,nan,34531.4,33249.3
19-09-2020,867865.5,74249.6,30424.2,69965.1,120825.3,65042.1,65184.2,29073.3,55498.3,33758.2,108002.0,26117.8,67735.1,28195.9,118791.6,155906.7,130130.9,44791.5,5063.4,123105.4,125060.1,40241.3,14742.0,28579.3,6100.8,nan,nan,16900.8,7748.4,nan,nan,17152.8,13093.2,nan,nan,29739.5,18023.8
20-09-2020,858260.1,72258.8,30135.2,69550.3,124133.8,62711.5,66621.8,28405.6,53830.8,34459.8,108317.3,26467.7,56999.7,34340.1,108123.4,146989.6,131258.0,43450.0,5597.3,118174.6,126157.6,40002.1,17141.2,28725.4,6582.1,nan,nan,16103.5,8201.8,nan,nan,16702.0,7421.8,nan,nan,29482.9,21408.7
21-09-2020,900418.2,79136.6,35114.4,74421.9,130085.6,65978.7,76498.0,29960.7,60527.2,34839.2,109474.6,28365.2,61757.3,37041.1,126392.2,154488.9,140454.5,48777.7,6692.4,130547.9,114895.5,49286.0,18982.1,33259.8,7830.4,nan,nan,18683.0,10724.5,nan,nan,19242.8,9105.9,nan,nan,34394.1,24667.1
22-09-2020,903899.1,80788.6,37000.0,72757.7,129333.4,67834.7,73987.6,29963.4,60896.5,35248.8,112677.3,28821.7,73338.8,32648.6,122463.7,157371.2,137947.9,49780.2,6247.6,131932.7,111566.3,49891.5,18363.2,33541.7,7615.4,nan,nan,18906.2,11111.8,nan,nan,19886.8,8876.7,nan,nan,35422.9,27940.6
23-09-2020,925348.8,78829.3,40202.7,72859.0,134238.1,67383.6,75587.7,31346.5,58287.2,35237.8,114877.5,27513.0,55487.5,30789.9,132886.7,162021.4,134560.2,50178.1,6711.2,131930.6,113096.7,46793.2,36993.9,32423.8,6675.6,nan,nan,17557.3,10514.9,nan,nan,19883.8,9106.2,nan,nan,35600.4,28674.8
24-09-2020,928502.2,78708.5,40572.1,71676.4,131558.3,67742.7,76074.4,32149.6,59077.9,36096.1,115505.5,28583.5,40941.7,37358.1,110549.4,157809.0,135775.2,45870.5,9252.0,131547.7,106588.5,42786.1,68192.6,30544.1,9246.2,nan,nan,17579.9,10748.2,nan,nan,19913.4,11334.5,nan,nan,36323.1,30429.2
25-09-2020,926055.7,79624.0,47692.9,75349.7,121127.1,67995.6,76913.6,32615.3,61814.9,35938.7,125735.3,26433.3,52561.5,33241.9,126506.3,161235.5,136262.5,43644.2,10039.7,129475.1,109764.3,44233.2,35194.4,32305.3,6788.2,nan,nan,18059.4,9674.2,nan,nan,19973.1,11666.4,nan,nan,34786.5,24954.1
26-09-2020,861996.4,70267.3,44953.9,73651.7,120050.6,68641.0,73984.8,32808.0,64290.9,34436.7,109464.2,26513.7,38552.6,37937.6,103430.7,150987.8,140881.3,38480.0,7815.6,120794.1,108511.0,37729.7,35042.7,29519.1,8523.6,nan,nan,15479.2,6774.9,nan,nan,17430.1,3854.2,nan,nan,28059.7,21999.9
27-09-2020,834965.1,66097.8,43740.4,73105.7,115597.3,65512.5,68855.0,32837.9,58436.9,33838.4,104583.6,26395.2,37104.0,33060.1,79671.0,139951.5,134819.5,30115.3,11343.4,115632.9,104855.3,37039.9,53882.3,29247.2,8000.2,nan,nan,15307.6,4279.4,nan,nan,17285.7,3028.4,nan,nan,31114.7,22265.3
28-09-2020,915252.0,74339.0,54188.4,74732.0,122604.8,68123.5,63061.2,32988.1,61000.8,34246.6,100520.2,28011.5,67116.4,34332.4,122639.3,169723.8,141280.9,45302.7,8190.4,133117.0,103579.9,46906.7,34032.0,31995.0,8246.5,nan,nan,18788.9,13024.0,nan,nan,19650.8,13930.7,nan,nan,31772.1,27887.4
29-09-2020,937498.3,74781.5,58230.8,72174.3,127941.8,68888.6,54764.0,31609.2,61145.9,34682.2,91420.3,27487.7,70255.0,35486.9,133254.8,175242.9,137598.6,50843.2,5902.7,135475.2,117479.8,49420.4,37125.7,33355.8,8429.2,nan,nan,19207.5,13802.8,nan,nan,20178.4,15806.5,nan,nan,33601.0,29660.2
30-09-2020,945898.7,76864.0,56555.1,73306.2,142975.0,69152.4,62655.7,32604.7,65912.4,33966.2,87266.0,26956.4,67834.2,34617.8,134464.8,174521.4,139921.5,50886.2,6217.9,136996.2,112692.5,49904.8,36218.1,32993.9,7834.2,nan,nan,18978.2,15035.8,nan,nan,20023.5,13449.2,nan,nan,34813.1,33183.7
01-10-2020,954008.1,77617.4,60275.1,71858.8,140936.8,67440.9,60622.2,32908.6,65738.3,33624.9,87458.4,27640.4,57509.3,33903.7,127360.2,168281.9,142961.9,46735.3,8660.7,137152.6,102288.2,41753.1,61018.3,32420.9,8490.3,nan,nan,18893.6,11983.2,nan,nan,20080.5,14049.7,nan,nan,33638.4,23817.5
02-10-2020,921240.8,74629.2,60748.3,72082.3,135695.8,65870.7,60966.4,31032.7,64039.6,32936.0,93823.6,27147.3,38431.5,33540.3,112227.0,155420.6,144782.8,38977.5,12877.2,135266.8,92077.9,48558.3,66603.1,32773.8,12484.3,nan,nan,18493.0,11118.7,nan,nan,20017.4,8586.5,nan,nan,32060.7,29592.2
03-10-2020,832392.9,67420.4,58221.7,68241.2,117367.9,63799.9,56068.8,28776.6,57404.5,31694.9,69919.8,26257.1,24170.5,29393.1,65179.6,146744.5,146769.4,30560.1,19452.2,124215.3,81065.1,43002.6,85733.0,29981.8,16760.9,nan,nan,15601.4,6663.7,nan,nan,17587.0,3924.3,nan,nan,28298.5,25506.9
04-10-2020,810291.8,67624.1,61452.1,68572.3,96437.5,62972.6,59132.3,28917.3,58582.1,31308.8,81405.8,26569.2,34551.5,28482.1,84146.1,139027.4,152621.0,35189.4,11217.6,117644.3,86604.9,38899.7,44587.1,29683.9,5105.1,nan,nan,15856.4,8326.7,nan,nan,17173.4,4121.8,nan,nan,29321.1,23582.8
05-10-2020,946336.8,71749.1,61368.7,72020.0,120976.6,68343.6,65173.5,29991.3,63299.6,33507.3,108906.1,28646.3,67377.4,35285.9,134333.4,172518.7,149060.4,46386.5,7805.4,132130.0,105508.2,45829.7,46493.7,32205.5,4673.3,nan,nan,18367.1,8228.4,nan,nan,19925.7,7403.1,nan,nan,33141.2,20659.0
06-10-2020,963647.4,76397.2,61404.9,72967.8,123453.2,68929.1,66494.7,29640.3,62629.4,33631.9,105517.9,27732.5,64448.7,33963.8,134835.4,170656.3,150087.5,47856.9,8649.6,132956.3,108344.1,48458.6,40264.4,32709.1,10542.2,nan,nan,18574.4,9344.2,nan,nan,19898.9,6346.6,nan,nan,34854.0,22725.3
07-10-2020,973316.3,74980.1,62401.5,76175.8,131371.7,71003.3,68311.9,29611.5,61860.1,33635.9,107406.6,26957.5,66349.9,37749.3,142871.3,178072.7,151938.9,49280.5,8822.1,131291.0,109287.6,51090.2,32915.3,32163.8,10315.3,nan,nan,18552.7,9111.6,nan,nan,20017.1,6882.6,nan,nan,35197.1,19661.0
08-10-2020,977242.4,76661.4,62329.9,76571.5,136365.2,72525.3,65928.8,30831.4,61868.3,34231.4,111553.7,27606.6,68649.5,37237.7,125148.6,177199.3,156037.6,47730.9,10461.2,131826.0,107675.3,46905.9,42729.7,32118.9,12640.0,nan,nan,19118.8,8956.8,nan,nan,20307.5,8512.4,nan,nan,34134.8,18618.4
09-10-2020,964225.3,76708.2,63782.1,84888.9,144863.4,72793.3,66640.3,33168.3,62527.2,35526.4,111984.2,26514.4,61448.3,37897.7,115919.3,166265.5,162813.2,45484.8,10789.2,133200.7,99831.5,44236.2,46513.4,33558.8,7329.2,nan,nan,18770.8,9722.8,nan,nan,20330.0,12086.3,nan,nan,33639.9,20807.2
10-10-2020,936901.1,74558.4,62223.6,73750.8,147007.6,71335.5,66053.0,32479.3,60595.4,34045.2,93765.4,26069.3,67827.0,34063.0,122497.6,169281.2,152837.4,45448.2,7993.8,128437.2,105826.8,40398.9,32161.8,29283.5,9234.9,nan,nan,16595.7,8308.4,nan,nan,17611.2,2760.6,nan,nan,29465.4,18014.5
11-10-2020,935374.4,74442.4,65302.3,73962.6,136356.5,69517.7,70272.7,32195.5,60406.0,33432.0,94328.8,26072.3,49138.3,33270.3,139290.7,171834.1,156264.5,47825.5,7478.2,127770.3,110717.3,42150.4,30414.0,29183.0,6995.4,nan,nan,16968.7,7382.0,nan,nan,17773.1,2802.2,nan,nan,30307.0,16085.2
12-10-2020,1014561.3,82238.9,60008.2,78233.4,150505.8,73273.5,68643.5,35573.9,62756.4,35914.0,105087.3,27464.3,76309.6,37653.2,144026.8,196100.2,162784.0,58230.8,6516.2,144944.5,118783.2,52745.5,35277.6,34642.6,7519.6,nan,nan,19243.5,13385.0,nan,nan,20639.1,12992.1,nan,nan,32437.3,15240.5
13-10-2020,1008310.5,80005.8,61419.7,78091.9,134500.7,73593.2,62011.5,36912.4,65315.1,36510.6,100360.0,28676.6,76614.1,37617.6,142767.4,196577.8,163984.9,57323.4,7465.0,144967.4,123965.7,52912.6,31242.3,35481.4,8778.9,nan,nan,19275.3,13774.1,nan,nan,20405.9,12533.5,nan,nan,34472.9,22557.6
14-10-2020,1015436.3,96496.3,62814.8,81309.1,142423.7,72190.7,56554.7,34898.6,61538.6,38065.3,110677.0,29307.0,54164.0,41718.2,137443.6,201383.6,162960.2,52286.2,16801.8,165913.4,111939.7,52037.6,67705.0,34217.2,20106.7,nan,nan,19468.8,15123.6,nan,nan,20895.5,7453.1,nan,nan,35624.5,27631.8
15-10-2020,1019116.0,85345.8,61268.2,80786.7,142177.0,72318.2,58646.5,34112.8,58840.5,37408.7,106187.6,28714.6,72329.5,35042.5,153160.9,192565.8,165351.3,50379.4,11780.7,147843.6,117381.8,46518.4,50480.4,32478.5,14196.6,nan,nan,19742.1,14862.9,nan,nan,20978.2,10999.0,nan,nan,36422.9,24475.2
16-10-2020,1035041.7,86963.4,64542.1,86138.2,164019.4,73017.2,59557.9,34955.0,60261.3,37413.0,111612.4,28719.2,76202.0,34312.1,152258.1,190844.8,166847.3,54819.3,7373.0,154024.0,122093.2,50691.7,33081.3,33905.9,9398.4,nan,nan,19867.7,13274.6,nan,nan,21447.9,14260.3,nan,nan,35839.2,23572.4
17-10-2020,975717.5,80690.3,58745.5,77426.0,138969.1,68828.7,58696.0,34329.7,56490.7,36233.8,101228.0,28152.5,62606.8,33167.0,164675.5,174122.1,161751.4,51554.1,6575.6,139232.5,118506.2,41116.2,32047.2,29887.0,8375.4,nan,nan,17354.8,7428.5,nan,nan,18543.3,7305.4,nan,nan,31845.2,17646.8
18-10-2020,963036.9,81189.9,57538.8,76767.3,116157.5,69797.9,58753.5,37133.0,60771.2,36843.8,87673.2,28543.5,71680.0,32632.4,158542.2,172669.2,173541.0,44290.0,9278.1,140709.2,109636.4,40459.0,44410.0,29129.8,13094.9,nan,nan,17247.3,6870.5,nan,nan,18188.5,8181.7,nan,nan,31961.1,19852.5
19-10-2020,1071196.9,94473.9,59595.2,84372.1,153919.1,76713.2,68770.0,40149.6,68017.5,39418.2,111082.0,31047.4,78163.9,37176.2,161932.3,204668.7,172016.1,57036.7,7599.0,153680.0,126027.4,53732.1,41789.8,34667.6,16268.8,nan,nan,20101.6,14504.7,nan,nan,20819.3,16388.2,nan,nan,36739.7,27053.3
20-10-2020,1094583.7,98831.9,56882.3,81374.9,179853.3,74677.7,75227.3,40263.7,68091.4,39260.0,102233.8,31858.3,72883.8,40110.0,143689.1,208870.1,168052.2,55123.6,9410.8,161297.0,124820.0,53441.6,67655.0,34847.5,15843.9,nan,nan,21299.6,13031.0,nan,nan,21148.6,17087.7,nan,nan,36169.3,24695.8
21-10-2020,1036346.9,91233.3,56125.5,81894.5,170722.5,77069.8,68854.9,36567.0,60443.0,37470.2,103614.4,30217.2,59699.8,38035.4,142977.1,193565.0,166181.9,53177.5,9009.4,155964.2,129066.4,48673.6,44798.5,35179.1,12378.6,nan,nan,21458.7,11693.1,nan,nan,21431.3,11708.6,nan,nan,38031.2,26176.6
22-10-2020,1012826.2,88340.9,52987.1,80991.1,157819.6,78462.9,56686.9,38013.8,61135.4,37665.7,89140.1,32244.2,68341.7,45459.2,116781.4,180192.6,169183.2,41403.2,19383.2,153515.6,121119.8,45098.0,74962.0,31733.6,15820.7,nan,nan,20330.9,12209.7,nan,nan,21382.9,15127.2,nan,nan,37204.1,23502.3
23-10-2020,1062446.2,93793.1,58633.9,85825.5,172799.9,79428.7,61833.5,38019.0,64623.2,38260.8,104573.5,32269.1,77365.0,41332.1,135552.6,190862.6,173879.6,46637.8,12718.5,150004.0,123865.8,51047.6,55686.2,35455.2,15179.1,nan,nan,20399.9,10889.2,nan,nan,21074.5,12912.6,nan,nan,35659.3,28245.7
24-10-2020,1005242.8,86124.7,57401.1,80402.1,157709.2,76546.8,58326.2,35827.8,74878.1,36222.9,99137.9,31071.9,73899.0,40459.9,119370.1,182117.4,166814.4,43353.0,9535.1,147771.5,131057.9,38829.2,43826.0,30271.7,11296.5,nan,nan,18199.5,6980.2,nan,nan,19022.4,7988.6,nan,nan,29739.5,18467.2
25-10-2020,962104.4,83108.1,58506.9,78876.5,129889.2,74036.4,51290.4,36491.3,49349.8,37046.3,67501.0,31020.0,48553.0,39343.7,141078.6,169708.9,181835.0,40453.4,13029.1,151538.7,125834.0,44780.3,64067.4,32238.0,14464.8,nan,nan,18550.3,4641.6,nan,nan,18869.0,7250.5,nan,nan,30801.7,20090.9
26-10-2020,1043381.8,88098.5,57942.8,80935.4,166515.7,74717.4,58644.2,36025.3,64731.3,38033.7,101530.7,31134.4,76830.4,41149.9,138433.3,188875.9,167566.3,52026.9,7751.9,148692.1,138593.5,48134.6,51457.5,35935.8,8430.6,nan,nan,20561.1,9436.4,nan,nan,20585.9,14895.2,nan,nan,33800.6,28085.4
27-10-2020,1019020.6,86998.0,60019.7,81860.7,152512.6,76384.4,55917.4,37260.0,63130.7,37994.9,87250.6,31705.1,69952.1,38924.3,136999.3,185256.2,174290.3,50762.6,11703.5,144099.2,128340.5,42120.4,59654.9,35809.9,15198.4,nan,nan,20539.1,10491.9,nan,nan,21226.4,14624.1,nan,nan,33934.9,27222.1
28-10-2020,994938.2,83253.3,57848.0,79586.6,150007.4,76004.5,47188.1,38708.3,58804.4,37469.3,72914.3,30315.7,65472.1,35260.6,135253.6,180217.8,178457.6,49303.4,14157.7,145631.8,126687.0,44952.6,67338.6,32819.9,15262.3,nan,nan,20357.2,15563.8,nan,nan,21325.9,14142.4,nan,nan,34504.6,28392.6
29-10-2020,1032301.6,84386.3,61362.1,84432.7,164875.6,77392.9,58022.3,38690.7,61608.0,37474.7,87778.9,30088.1,71483.5,34697.6,143345.8,192830.3,179272.2,56454.1,10261.9,146225.9,132667.9,51034.7,42556.3,35111.7,15133.4,nan,nan,21138.0,14591.1,nan,nan,21399.4,13287.3,nan,nan,34331.6,24241.1
30-10-2020,1052542.8,89973.8,65005.3,81390.1,185152.5,75368.3,63727.7,39713.6,62222.8,37783.7,88222.0,30357.0,69792.0,42006.6,139502.3,202633.4,176592.9,57359.9,8218.2,152762.1,131338.6,46454.7,40901.5,34912.1,12501.5,nan,nan,20935.6,16134.9,nan,nan,21028.2,14115.7,nan,nan,34149.8,23912.2
31-10-2020,982268.4,80001.3,63528.5,78361.8,175700.0,73995.6,63449.9,36116.0,55825.8,35931.1,78847.0,29562.5,48894.0,37614.4,129292.7,179488.0,181742.1,49134.9,8683.9,142005.8,123222.1,41796.0,40801.4,31945.9,9806.1,nan,nan,18019.3,13864.1,nan,nan,18356.9,6780.8,nan,nan,31699.4,25755.6
01-11-2020,928279.9,77331.2,59926.9,73195.2,129683.4,68903.0,52297.3,34764.4,33364.7,35679.6,54216.5,28272.6,41796.6,30594.9,147058.6,169235.9,189469.3,41203.1,12848.4,130021.2,132726.6,37922.1,60705.2,29251.9,12985.1,nan,nan,17437.6,5929.5,nan,nan,18261.0,6245.7,nan,nan,34059.5,16992.2
02-11-2020,978350.4,82940.1,59900.8,78261.0,122427.4,71689.1,48816.3,36666.0,33299.8,37194.5,51650.7,28823.4,59415.6,31322.2,145768.4,175418.1,191440.4,40933.1,20050.4,147637.4,133635.7,47224.6,83316.2,33567.6,17560.3,nan,nan,20543.8,7045.0,nan,nan,20883.9,10591.8,nan,nan,33454.3,22028.1
03-11-2020,999951.9,88907.6,63371.5,79992.2,156976.6,74318.6,66417.6,36226.4,42496.8,37582.9,60683.3,29341.7,58695.1,34094.3,135665.3,176019.5,184127.7,46194.7,16327.0,141522.6,126557.7,45624.0,64358.1,32405.7,15767.9,nan,nan,20294.8,6961.8,nan,nan,21273.3,14337.2,nan,nan,37684.6,24241.8
04-11-2020,1041113.4,92605.0,65230.2,79086.7,164750.3,73844.7,63142.8,35926.2,35110.0,38169.8,62061.5,29690.1,59699.6,33516.0,173559.2,193739.8,180017.0,49237.2,15633.3,144968.3,127846.7,56313.9,71736.5,36730.2,20804.4,nan,nan,20569.0,10244.5,nan,nan,21356.1,17439.7,nan,nan,37712.2,18399.7
05-11-2020,1032775.2,88902.7,63713.3,78196.1,157230.1,73158.7,64758.9,36661.3,29480.6,37616.9,58266.2,29947.6,70969.9,32264.0,173421.4,187733.7,162324.7,47196.7,18163.9,148283.8,128986.5,56118.4,80107.4,37395.7,19963.9,nan,nan,20598.5,10189.2,nan,nan,21226.6,17606.6,nan,nan,38198.8,16855.8
06-11-2020,1016136.5,86604.4,64757.0,80077.2,168609.7,73477.1,60555.6,34731.7,35534.7,37099.2,65217.3,29082.6,71469.9,31669.8,168969.4,182402.3,166573.2,50479.7,11775.5,147466.1,134825.3,48418.4,41921.1,34609.6,11717.2,nan,nan,20184.2,10359.0,nan,nan,20796.2,19820.9,nan,nan,37333.1,12451.9
07-11-2020,980885.6,85026.2,60083.0,79878.6,156588.4,73186.7,53244.2,34707.6,40688.0,35308.5,78092.7,28204.2,82921.8,29403.5,160256.1,177915.8,162893.7,49293.4,9033.9,132759.6,133529.1,44396.3,25634.3,31940.5,8315.4,nan,nan,17563.2,8567.0,nan,nan,18378.0,19682.3,nan,nan,31131.7,8110.2
08-11-2020,995537.7,88021.8,62112.3,80259.8,172983.1,74518.0,54510.6,35373.8,45751.5,36190.7,84337.4,28763.8,85115.6,32018.9,151670.6,184937.9,154950.9,53891.6,6595.9,139166.6,134529.6,44991.9,23453.7,31899.4,8978.8,nan,nan,17556.6,7572.3,nan,nan,18121.4,17741.9,nan,nan,32246.6,8822.3
09-11-2020,1080437.4,101810.8,60666.1,83075.8,167012.1,78864.4,61081.9,37097.4,57331.8,38036.1,92255.7,31430.9,91175.9,37753.0,158278.9,210389.3,159335.3,62842.4,9265.5,156750.8,160232.4,54528.4,32708.0,37107.7,10992.5,nan,nan,21075.5,16186.5,nan,nan,21162.0,20142.1,nan,nan,37025.7,19873.1
10-11-2020,1098476.0,102595.8,64480.3,83610.2,161389.8,79280.9,75501.7,38335.9,74261.5,38432.5,104160.0,31098.0,77050.1,42516.1,145624.9,212167.7,157902.2,61966.8,10117.8,169068.5,148115.6,55859.9,34571.2,38067.9,14478.7,nan,nan,22007.5,20080.6,nan,nan,21541.4,22856.6,nan,nan,34931.1,21292.5
11-11-2020,1108862.0,94884.2,66446.8,82644.4,149508.8,79057.5,79822.4,37186.7,66740.4,38406.7,102907.5,32310.7,77520.9,44706.0,150673.0,209604.9,160494.5,63633.0,8177.2,164579.4,152462.9,55825.7,33065.6,39155.3,14159.3,22328.2,13375.4,nan,nan,21346.4,18699.1,nan,nan,36146.6,22900.1,nan,nan
12-11-2020,1078709.4,94740.1,63772.2,82322.7,160377.3,76357.4,71537.2,36969.7,51176.4,38298.7,86946.2,31578.4,80484.2,40254.1,165473.8,207625.0,161893.5,61849.6,9146.1,158008.4,147600.2,51702.9,46304.5,36822.0,16198.7,22371.6,12832.4,nan,nan,21740.2,20613.1,nan,nan,37311.1,25105.5,nan,nan
13-11-2020,1068397.4,94899.7,57180.4,82344.1,178447.6,75791.5,69810.9,35657.0,38519.8,37605.8,67583.2,30242.1,76522.8,44283.1,171173.6,201341.4,171937.7,60608.9,9098.3,156200.0,140590.3,50351.1,40412.8,36186.3,15410.2,22375.5,14028.9,nan,nan,21151.7,21694.1,nan,nan,37665.2,26090.0,nan,nan
14-11-2020,1007613.0,85327.7,52131.7,80200.1,164574.1,73611.4,52063.5,36143.6,41050.4,36140.2,68588.7,29697.8,83647.8,42623.0,163431.1,184727.2,164171.3,53518.4,8672.3,147492.9,130284.9,43705.5,40647.6,31826.6,14567.2,19796.0,13274.8,nan,nan,19079.4,18151.6,nan,nan,31140.7,19734.8,nan,nan
15-11-2020,958052.5,80100.2,54423.3,76313.4,144071.8,70250.6,46269.8,35360.8,33460.6,35252.6,55187.8,28953.8,73709.8,42518.7,164369.4,184382.1,160456.3,46580.9,10245.3,146501.5,126214.6,43110.1,65038.7,30413.5,15603.7,19227.0,7515.1,nan,nan,18549.1,11954.3,nan,nan,36834.1,15242.0,nan,nan
16-11-2020,1027448.8,89611.1,60673.2,82320.1,159329.5,72070.4,51543.0,37242.5,31317.3,37462.4,56193.7,29749.7,78400.3,45446.9,169314.7,188035.0,169628.2,49939.6,14810.3,159212.8,138145.9,47406.4,58763.3,34488.9,23973.9,22268.5,12577.0,nan,nan,21296.6,16672.2,nan,nan,36778.0,20402.6,nan,nan
17-11-2020,1050540.9,96551.2,70467.6,82142.9,152514.6,72815.9,59030.7,35380.3,34963.1,39681.3,74457.9,30151.7,76432.6,44094.0,160721.9,185882.0,172556.6,51258.6,14235.6,156609.9,137325.4,49329.6,64577.4,33738.8,22078.3,22309.1,12661.7,nan,nan,21330.6,15931.8,nan,nan,39116.5,26207.1,nan,nan
18-11-2020,1043313.6,92990.2,72195.0,80616.4,130079.9,74336.5,63016.2,36030.6,36574.6,39515.1,76402.3,30022.0,75041.5,43791.7,151351.7,187389.3,180141.1,45829.3,17963.2,153818.9,128287.9,48670.3,72810.0,32974.2,21544.5,21725.5,10269.7,nan,nan,18789.0,16919.1,nan,nan,40505.5,22176.3,nan,nan
19-11-2020,1076592.6,101553.8,71751.9,84264.3,124371.8,77321.0,64897.4,39025.5,35470.7,42652.4,83283.7,31708.8,63114.4,44638.8,169127.9,194048.8,183225.9,47645.7,22043.4,153689.0,128359.0,55003.7,85813.3,31924.7,23257.4,21665.2,8323.8,nan,nan,21520.2,13820.7,nan,nan,40717.6,24598.0,nan,nan
20-11-2020,1131917.0,111758.8,72916.2,88322.9,160210.0,82051.7,71965.1,40671.2,36911.9,44464.9,97478.4,31048.7,78070.5,42771.2,174884.2,214869.2,163407.2,58841.1,13425.8,161555.4,152617.0,51241.3,57765.9,35484.9,19865.8,22911.1,15877.8,nan,nan,21596.5,20449.7,nan,nan,39316.5,29311.9,nan,nan
21-11-2020,1072045.5,93549.1,65349.0,80002.5,137780.4,76798.7,78466.0,40350.1,32384.0,41617.3,77120.6,31415.8,61812.0,34243.9,163222.1,211517.9,185266.5,48872.0,19061.0,158064.1,130181.0,47062.5,79996.0,29246.9,23593.9,19985.9,5761.8,nan,nan,19002.5,20347.5,nan,nan,33314.1,13375.0,nan,nan
22-11-2020,1019162.3,89057.8,57175.3,78878.9,138979.8,74236.2,70754.1,40702.7,21516.5,41126.6,75793.4,29951.2,52140.0,32005.1,159499.0,204511.0,193026.7,43598.8,20811.1,148098.1,118843.1,45911.2,80250.2,29744.2,20564.0,19475.3,6446.1,nan,nan,18691.5,15103.5,nan,nan,36140.5,17765.7,nan,nan
23-11-2020,1091611.1,105391.4,64120.0,86533.7,174284.3,78675.3,67063.1,41027.1,29578.0,40297.5,87108.7,31357.9,73345.0,34210.1,166572.1,205471.2,181176.0,51773.0,19034.9,158327.1,135459.8,48137.0,62607.2,33877.1,20322.4,22085.6,5941.7,nan,nan,21679.4,20361.4,nan,nan,36826.7,22551.4,nan,nan
24-11-2020,1123705.9,102575.0,64288.1,85843.8,190335.4,79710.8,84404.3,41846.5,43450.0,39516.0,88306.5,33116.6,74792.0,40770.3,142790.2,209661.9,181936.3,54240.8,15879.1,163170.1,139758.1,48581.6,66509.4,34935.4,19949.6,22467.0,7474.7,nan,nan,21293.1,19307.1,nan,nan,39711.0,21999.9,nan,nan
25-11-2020,1099008.5,96102.5,63944.6,86796.2,186319.6,79102.7,82590.1,41054.1,46900.0,39840.4,85639.1,32016.8,68155.0,37589.4,161174.5,190992.9,170524.0,57720.3,12854.1,159371.6,137033.0,51092.4,53679.8,36613.5,15994.7,22360.2,10579.9,nan,nan,21333.2,19508.5,nan,nan,40146.2,26576.6,nan,nan
26-11-2020,1154786.4,109239.9,63950.0,92912.0,193451.7,82252.4,74816.1,42397.3,53032.0,41958.3,104989.2,32881.8,77840.4,39480.5,171587.7,211531.4,172428.0,61299.0,11323.1,151946.4,145810.5,57647.2,51694.8,37950.9,14763.8,22056.8,10817.4,nan,nan,21527.4,22141.4,nan,nan,39579.5,25972.6,nan,nan
27-11-2020,1187168.5,120493.8,67021.3,96471.2,191812.7,83505.0,85010.8,37826.6,72394.9,42579.0,118157.6,33740.0,76020.8,45541.0,159720.8,235350.2,173411.3,69147.8,9562.1,164158.3,151798.2,56011.0,41034.8,38708.9,15184.2,22755.2,17050.8,nan,nan,21545.3,23401.4,nan,nan,39284.4,26468.6,nan,nan
28-11-2020,1156096.3,118482.9,63147.4,92654.2,185359.8,83504.5,79058.8,35406.8,78870.2,41918.4,117926.4,31588.1,72575.3,42214.7,156965.1,225201.1,171587.9,65426.1,8983.0,161450.5,156591.8,50288.5,39281.1,35178.8,14384.9,20441.0,13087.4,nan,nan,19431.8,24143.8,nan,nan,32459.6,11836.9,nan,nan
