Date,Hour,Est price,Est volume,Demand -8,Demand -1,Demand 1,Demand 8
2014-07-07,17,-9409.07,-1192.89,1117.9,5184.29
2014-07-07,18,-9038.07,-1321.99,1186.56,5560.87
2014-07-07,19,-8891.0,-1450.34,1178.04,5669.93
2014-07-07,20,-8437.58,-1831.24,1075.52,6102.76
2014-07-07,21,-8235.38,-1865.79,1125.99,6047.26
2014-07-07,22,-7748.84,-1851.3,1268.68,6390.52
2014-07-07,23,-6595.05,-1779.73,1840.6,7547.45
2014-07-08,0,-5338.18,-1303.32,1410.29,7666.67
2014-07-08,1,-4700.15,-1260.34,1373.49,8101.42
2014-07-08,2,-4311.52,-1280.88,1323.91,8341.52
2014-07-08,3,-3875.43,-1256.92,1277.65,8585.09
2014-07-08,4,-3742.53,-1163.16,1263.03,8634.84
2014-07-08,5,-4575.48,-1289.78,1370.04,8332.2
2014-07-08,6,-6492.09,-1293.24,1271.95,7431.69
2014-07-08,7,-8242.42,-1330.99,1260.24,6132.85
2014-07-08,8,-9077.39,-1407.0,1404.64,5301.25
2014-07-08,9,-9418.78,-1416.9,1164.82,4897.75
2014-07-08,10,-9454.96,-1417.86,1131.52,4794.47
2014-07-08,11,-9247.29,-1404.81,1211.66,4913.22
2014-07-08,12,-8936.7,-1401.69,1396.06,5293.35
2014-07-08,13,-8661.43,-1424.42,1392.04,5642.38
2014-07-08,14,-8212.92,-1479.31,1386.8,6035.14
2014-07-08,15,-7859.66,-1523.06,1360.94,6663.8
2014-07-08,16,-7537.64,-1522.6,1379.81,7004.64
2014-07-08,17,-7447.68,-1523.15,1365.06,6930.29
2014-07-08,18,-6982.74,-1486.32,1432.72,7259.9
2014-07-08,19,-6579.64,-1476.69,1465.88,7676.01
2014-07-08,20,-6153.76,-1506.74,1474.6,8149.14
2014-07-08,21,-5731.98,-1525.94,1441.85,7930.25
2014-07-08,22,-5922.37,-1506.02,1602.35,8161.01
2014-07-08,23,-4586.11,-1414.02,1461.89,8631.12
2014-07-09,0,-3686.26,-971.28,1080.91,8517.97
2014-07-09,1,-2831.47,-752.92,900.21,8700.97
2014-07-09,2,-2096.67,-376.29,743.78,8647.55
2014-07-09,3,-1849.97,-353.03,353.03,7821.68
2014-07-09,4,-2040.9,-371.45,603.35,8461.69
2014-07-09,5,-3177.48,-762.24,1084.43,8741.89
2014-07-09,6,-4985.76,-1284.01,1272.99,8174.81
2014-07-09,7,-7020.54,-1454.49,1439.34,7543.52
2014-07-09,8,-7532.95,-1411.61,1268.0,6605.27
2014-07-09,9,-7802.08,-1371.71,1233.01,6201.77
2014-07-09,10,-8086.43,-1313.11,1228.92,5902.26
2014-07-09,11,-7831.61,-1368.69,1239.53,6176.53
2014-07-09,12,-7367.26,-1385.83,1251.44,6629.19
2014-07-09,13,-7121.68,-1382.01,1290.99,6777.34
2014-07-09,14,-6924.34,-1323.71,1257.75,6933.89
2014-07-09,15,-6703.15,-1328.93,1297.92,7151.51
2014-07-09,16,-6453.28,-1311.18,1311.06,7451.4
2014-07-09,17,-6554.28,-1321.29,1305.04,7163.45
2014-07-09,18,-6461.75,-1272.35,1265.31,7275.52
2014-07-09,19,-6320.1,-1226.74,1225.31,7309.48
2014-07-09,20,-5905.92,-1234.54,1227.33,7523.89
2014-07-09,21,-5703.43,-1254.54,1215.92,7483.61
2014-07-09,22,-5610.2,-1236.67,1271.38,7858.15
2014-07-09,23,-4721.4,-1122.22,1321.59,8497.95
2014-07-10,0,-3379.62,-797.78,834.12,9209.05
2014-07-10,1,-2006.63,-351.2,590.3,8551.18
2014-07-10,2,-1828.11,-340.17,389.16,7899.2
2014-07-10,3,-1915.87,-341.89,486.29,8270.77
2014-07-10,4,-2494.82,-622.66,626.58,8912.13
2014-07-10,5,-3963.4,-910.63,1252.35,9249.84
2014-07-10,6,-6087.36,-1797.22,1644.78,8640.58
2014-07-10,7,-8026.09,-1272.77,1033.06,6687.08
2014-07-10,8,-8918.57,-1178.73,889.68,5878.36
2014-07-10,9,-9051.38,-1033.19,765.73,5437.08
2014-07-10,10,-9051.28,-966.29,771.54,5293.47
2014-07-10,11,-9112.79,-1030.16,756.2,5312.86
2014-07-10,12,-9032.83,-1032.56,758.63,5349.78
2014-07-10,13,-8690.96,-1045.96,834.5,5821.05
2014-07-10,14,-8110.86,-1166.71,1048.21,6612.23
2014-07-10,15,-8019.55,-1400.65,1166.48,7261.54
2014-07-10,16,-8215.0,-1287.58,1165.83,7007.44
2014-07-10,17,-8399.48,-1176.56,1167.9,6811.64
2014-07-10,18,-8096.14,-1312.54,1237.01,6964.94
2014-07-10,19,-8024.14,-1301.43,1282.67,6971.63
2014-07-10,20,-7785.23,-1294.76,1203.56,6949.28
2014-07-10,21,-7207.08,-1539.28,1164.62,7750.34
2014-07-10,22,-6807.04,-1488.85,1251.05,8179.25
2014-07-10,23,-5175.3,-1284.06,1634.88,9489.44
2014-07-11,0,-4386.99,-1112.63,1393.17,8864.56
2014-07-11,1,-3272.26,-964.41,1122.92,8993.18
2014-07-11,2,-2575.68,-568.44,1053.78,9089.44
2014-07-11,3,-2335.36,-566.97,701.09,8954.48
2014-07-11,4,-2518.07,-565.0,956.48,9047.26
2014-07-11,5,-4180.61,-1157.37,1296.65,8913.26
2014-07-11,6,-6295.65,-1451.35,1264.37,8158.79
2014-07-11,7,-7843.65,-1240.66,990.72,6552.18
2014-07-11,8,-8780.5,-1129.09,864.72,5881.71
2014-07-11,9,-8793.18,-1151.75,783.96,5814.6
2014-07-11,10,-9006.67,-1156.37,657.95,5675.88
2014-07-11,11,-8936.57,-1145.23,695.09,5718.86
2014-07-11,12,-8558.54,-1152.07,818.18,6174.56
2014-07-11,13,-7862.61,-1078.93,1023.83,6819.1
2014-07-11,14,-7414.12,-1265.05,1083.62,7224.76
2014-07-11,15,-7094.86,-1380.77,1074.37,7519.79
2014-07-11,16,-6709.18,-1432.58,1175.73,7964.24
2014-07-11,17,-7706.69,-1011.59,979.03,6978.73
2014-07-11,18,-7906.14,-1057.09,899.18,6704.62
2014-07-11,19,-7745.22,-1056.24,941.97,6785.18
2014-07-11,20,-7444.17,-1037.33,1021.08,6885.57
2014-07-11,21,-7651.7,-1043.44,1018.32,7098.8
2014-07-11,22,-7598.03,-1133.46,1126.04,7123.7
2014-07-11,23,-5946.73,-1344.62,1288.32,8389.25
2014-07-12,0,-5348.67,-1292.05,1301.31,7561.49
2014-07-12,1,-4176.77,-1259.24,1284.44,7860.11
2014-07-12,2,-3246.44,-1146.74,1276.24,8199.73
2014-07-12,3,-3211.96,-1119.6,1276.74,8212.73
2014-07-12,4,-3027.85,-989.19,1270.88,8250.49
2014-07-12,5,-2941.73,-913.16,1271.1,8344.12
2014-07-12,6,-3422.02,-1246.88,1325.43,8538.22
2014-07-12,7,-4732.9,-1218.21,1279.9,8909.27
2014-07-12,8,-6916.04,-1348.96,995.84,8065.42
2014-07-12,9,-7825.24,-967.44,947.05,7333.76
2014-07-12,10,-8073.91,-951.61,917.95,7027.76
2014-07-12,11,-7796.88,-1018.06,963.79,7274.38
2014-07-12,12,-5910.52,-1303.15,1316.03,8754.65
2014-07-12,13,-4922.94,-1200.28,1317.21,8754.13
2014-07-12,14,-4776.72,-1196.03,1273.64,8702.19
2014-07-12,15,-4603.84,-1219.84,1308.15,8699.3
2014-07-12,16,-4565.95,-1218.98,1297.7,8730.0
2014-07-12,17,-5388.95,-1262.95,1341.24,8811.74
2014-07-12,18,-7196.79,-1326.12,937.0,7776.37
2014-07-12,19,-7199.36,-1313.7,919.54,7798.38
2014-07-12,20,-6825.05,-1342.85,1051.62,8191.17
2014-07-12,21,-6655.04,-1342.4,1123.79,8305.77
2014-07-12,22,-6950.52,-1298.14,1016.96,8252.06
2014-07-12,23,-5457.47,-1271.59,1238.99,8965.08
2014-07-13,0,-4694.61,-1249.72,1345.72,7639.04
2014-07-13,1,-3079.46,-1104.45,1197.82,8306.08
2014-07-13,2,-2225.92,-584.98,1212.48,8631.72
2014-07-13,3,-1609.33,-354.26,574.32,8421.23
2014-07-13,4,-1401.32,-173.55,173.55,7422.26
2014-07-13,5,-1338.47,-178.72,163.86,5924.02
2014-07-13,6,-1262.54,-191.62,183.07,5010.34
2014-07-13,7,-1362.01,-181.56,175.95,6252.31
2014-07-13,8,-2194.11,-656.58,937.23,9220.24
2014-07-13,9,-4055.82,-1231.97,1313.46,9275.96
2014-07-13,10,-4703.75,-1247.44,1413.99,9263.24
2014-07-13,11,-5107.21,-1287.25,1424.05,9134.28
2014-07-13,12,-4392.15,-1237.59,1357.07,9221.71
2014-07-13,13,-4287.2,-1230.93,1342.38,9199.42
2014-07-13,14,-4276.31,-1231.79,1339.95,9257.24
2014-07-13,15,-4136.16,-1250.69,1315.88,9283.84
