Month,Hour,Weekend,s -10,s -4,s -1,s 0,s 1,s 3,s 5,s 8,s 12,s 15,s 19,s 22,s 24,s 26,s 28,s 30,s 32,s 35,s 39,s 42,s 46,s 51,s 56,s 66,s 75,s 105,s 165,s 210
12,19,0,1.00655,1.00685,1.00701,1.00747,1.00917,1.00828,1.00816,1.00763,1.00695,1.00582,1.00505,1.00617,1.0065,1.00549,1.00489,1.00429,1.00466,1.0046,1.00449,1.00542,1.00588,1.00583,1.00528,1.00499,1.0049,1.00487,1.00485,1.0049
12,20,0,1.0069,1.00709,1.00718,1.00753,1.00877,1.00776,1.00759,1.00714,1.00642,1.00539,1.00476,1.0059,1.00627,1.00536,1.00469,1.00413,1.00446,1.00433,1.00404,1.00501,1.00552,1.00563,1.00504,1.0048,1.00469,1.00461,1.00461,1.00467
12,21,0,1.0026,1.00275,1.00276,1.00313,1.00449,1.00396,1.00379,1.00363,1.00318,1.0023,1.00166,1.00316,1.00361,1.00287,1.00234,1.00218,1.0027,1.00274,1.0028,1.00388,1.00437,1.00476,1.00419,1.00387,1.00376,1.00369,1.00371,1.00377
12,22,0,1.00224,1.00222,1.00215,1.00241,1.00361,1.00316,1.00307,1.00299,1.00259,1.00181,1.00119,1.00289,1.00336,1.0034,1.0026,1.00173,1.00176,1.00166,1.00182,1.00301,1.00364,1.00403,1.00321,1.00287,1.00274,1.00274,1.00274,1.00278
12,23,0,1.00068,1.00066,1.00065,1.00097,1.00214,1.0018,1.00175,1.00162,1.00147,1.00086,1.00035,1.00175,1.0023,1.0024,1.00155,1.00053,1.00081,1.00074,1.00074,1.00211,1.00281,1.00356,1.00278,1.00252,1.0024,1.00228,1.0023,1.00236
1,0,1,0.986748,0.985983,0.986172,0.986197,0.985575,0.986639,0.987188,0.986867,0.985936,0.986079,0.990412,0.992658,0.99359,0.993482,0.992829,0.995895,0.995987,0.994638,0.994182,0.994171,0.993217,0.993998,0.994864,0.995483,0.994721,0.994107,0.993568,0.993302
1,1,1,0.989968,0.98909,0.989128,0.988927,0.988106,0.989134,0.989662,0.989347,0.988221,0.988222,0.992498,0.994566,0.99544,0.995147,0.994603,0.997703,0.997769,0.996092,0.995439,0.995549,0.994468,0.995143,0.995941,0.996661,0.995892,0.995175,0.994629,0.994347
1,2,1,0.989769,0.988944,0.989023,0.988773,0.987914,0.988882,0.989529,0.989257,0.988225,0.988107,0.992386,0.994563,0.995478,0.99491,0.994222,0.997188,0.997135,0.995656,0.99497,0.994954,0.993811,0.994577,0.995371,0.996139,0.995436,0.994784,0.994271,0.99401
1,3,1,0.992086,0.991275,0.991264,0.99093,0.98983,0.990497,0.991033,0.990742,0.989706,0.989535,0.993423,0.995679,0.996676,0.99632,0.99577,0.998667,0.998604,0.997073,0.996338,0.996262,0.995084,0.995687,0.996538,0.997287,0.996516,0.995838,0.995308,0.995048
1,4,1,0.990451,0.98972,0.989584,0.989242,0.988264,0.989773,0.990184,0.990369,0.989569,0.989886,0.993553,0.995606,0.996469,0.996184,0.996083,0.999428,0.999667,0.998465,0.998078,0.998125,0.996579,0.997094,0.997995,0.999474,0.999155,0.998966,0.998426,0.998148
1,5,1,0.995967,0.994584,0.994024,0.993268,0.99101,0.992326,0.99222,0.99249,0.991601,0.99181,0.995219,0.996929,0.997693,0.997356,0.996131,0.998754,0.999242,1.00006,1.00059,1.0008,0.999063,0.998966,0.999792,1.0016,1.00158,1.00173,1.00117,1.00088
1,6,1,0.988573,0.987329,0.986835,0.985219,0.980444,0.980207,0.980143,0.980496,0.979821,0.979377,0.982329,0.984276,0.985959,0.985787,0.983234,0.984061,0.985075,0.98641,0.988512,0.989544,0.987982,0.987847,0.988546,0.990782,0.99129,0.991655,0.991276,0.990992
1,7,1,0.974215,0.971895,0.97104,0.969095,0.962789,0.963043,0.963148,0.963687,0.963815,0.963368,0.967745,0.970385,0.972703,0.973898,0.971352,0.971668,0.973518,0.975837,0.978522,0.979974,0.979913,0.980989,0.98096,0.982998,0.98343,0.983973,0.983699,0.983422
1,8,1,0.977366,0.974987,0.974146,0.97248,0.96816,0.967641,0.968328,0.968194,0.968245,0.968238,0.972899,0.97594,0.978748,0.98064,0.977585,0.977423,0.9787,0.980234,0.982059,0.983065,0.982871,0.983432,0.983558,0.984969,0.985261,0.985628,0.985345,0.985038
1,9,1,0.978137,0.976274,0.975635,0.974169,0.970377,0.97035,0.97128,0.970819,0.97085,0.971313,0.976086,0.979275,0.982035,0.983974,0.981626,0.981674,0.982887,0.984013,0.98527,0.986163,0.985806,0.986658,0.986513,0.987741,0.987762,0.988024,0.987826,0.987485
1,10,1,0.975611,0.974092,0.973622,0.972464,0.969166,0.969703,0.970835,0.97049,0.970599,0.971385,0.975918,0.978974,0.98196,0.984051,0.981582,0.982101,0.983154,0.983767,0.984644,0.985438,0.984951,0.986266,0.98589,0.986933,0.986986,0.98728,0.987092,0.986794
1,11,1,0.976355,0.975059,0.974642,0.973494,0.970173,0.970667,0.971725,0.971545,0.971526,0.972347,0.976651,0.979539,0.982347,0.984553,0.98247,0.982982,0.983756,0.984211,0.985167,0.985843,0.985403,0.986464,0.986072,0.987307,0.987333,0.987478,0.987291,0.987052
1,12,1,0.978576,0.977188,0.976803,0.97578,0.972471,0.972973,0.973979,0.973874,0.973865,0.974561,0.978865,0.981786,0.984546,0.986447,0.984136,0.984871,0.98581,0.98619,0.986884,0.987653,0.987079,0.988132,0.987837,0.988996,0.989097,0.989132,0.988904,0.988696
1,13,1,0.97991,0.978649,0.978379,0.977454,0.974132,0.97471,0.975737,0.975699,0.975654,0.976348,0.980664,0.983549,0.986292,0.988315,0.986203,0.986819,0.987286,0.98771,0.988496,0.989072,0.988462,0.98956,0.98912,0.990096,0.99013,0.990114,0.989856,0.989641
1,14,1,0.982544,0.981267,0.981038,0.980154,0.976969,0.97754,0.978564,0.978606,0.978556,0.979242,0.983428,0.986356,0.988988,0.990824,0.988562,0.988862,0.989335,0.989563,0.990346,0.990699,0.989995,0.990853,0.990317,0.990856,0.990803,0.990738,0.99045,0.990236
1,15,1,0.984221,0.982866,0.982738,0.981795,0.978801,0.979214,0.980044,0.979963,0.979986,0.980529,0.984276,0.987141,0.989649,0.99141,0.989196,0.98908,0.989214,0.988953,0.989664,0.990006,0.989323,0.990216,0.989281,0.989587,0.989672,0.989654,0.989325,0.98912
1,16,1,0.97574,0.974748,0.9748,0.974072,0.972375,0.974028,0.975041,0.975267,0.975625,0.976332,0.980098,0.983091,0.98608,0.988236,0.986394,0.986433,0.986785,0.987175,0.988417,0.989077,0.988494,0.990044,0.989492,0.989953,0.989965,0.989806,0.989585,0.989264
1,17,1,0.974184,0.97324,0.97328,0.972623,0.970787,0.972676,0.973435,0.973628,0.974174,0.974863,0.978642,0.981668,0.98479,0.98709,0.985665,0.985185,0.985614,0.986198,0.98755,0.98814,0.987511,0.989379,0.988555,0.989014,0.989,0.988852,0.988628,0.988289
1,18,1,0.978599,0.977525,0.977142,0.976374,0.974444,0.976426,0.977246,0.97757,0.978043,0.978712,0.982156,0.984972,0.98778,0.989518,0.987961,0.987354,0.987561,0.987981,0.989426,0.990028,0.989361,0.991056,0.990136,0.990426,0.990411,0.990325,0.990084,0.989738
1,19,1,0.976678,0.97595,0.975686,0.975141,0.973648,0.975528,0.977154,0.977258,0.977468,0.978202,0.981017,0.983515,0.985908,0.987563,0.984991,0.984259,0.984408,0.984408,0.985546,0.986229,0.985681,0.987598,0.986899,0.987221,0.987334,0.987279,0.987085,0.986744
1,20,1,0.981783,0.980887,0.980642,0.980199,0.978511,0.979957,0.981251,0.981268,0.981308,0.981737,0.984252,0.9863,0.989062,0.990711,0.987665,0.986953,0.986792,0.986675,0.98753,0.987853,0.987137,0.988202,0.987401,0.987043,0.987051,0.987174,0.98697,0.986689
1,21,1,0.984884,0.984219,0.984178,0.983992,0.982896,0.984524,0.986245,0.986366,0.986079,0.986414,0.989067,0.990968,0.993687,0.995029,0.991463,0.991467,0.991159,0.990632,0.991383,0.991579,0.990919,0.991739,0.990893,0.990867,0.990845,0.99052,0.99023,0.989977
1,22,1,0.986874,0.986756,0.987005,0.986909,0.985863,0.987482,0.989343,0.989292,0.988943,0.988975,0.991079,0.992797,0.993734,0.994687,0.991764,0.992791,0.992541,0.991401,0.991994,0.992147,0.991689,0.991405,0.991515,0.992171,0.992428,0.991903,0.991586,0.991354
1,23,1,0.989717,0.989668,0.989948,0.989663,0.988035,0.989281,0.9911,0.990979,0.99045,0.990437,0.992545,0.994231,0.99534,0.996147,0.993635,0.994342,0.994259,0.992633,0.99306,0.993044,0.992498,0.992001,0.99234,0.992765,0.992786,0.992129,0.991762,0.991503
2,0,1,0.989724,0.989864,0.989515,0.989036,0.986283,0.985112,0.985415,0.985382,0.984523,0.985397,0.984942,0.984262,0.983035,0.983128,0.983408,0.980339,0.979765,0.982736,0.985535,0.985915,0.987548,0.988071,0.986945,0.986443,0.986513,0.986447,0.986021,0.985827
2,1,1,0.989051,0.988948,0.988445,0.987944,0.985056,0.983586,0.983955,0.983822,0.982736,0.983355,0.983451,0.982253,0.980983,0.981081,0.981537,0.978341,0.977925,0.981114,0.983935,0.984593,0.986548,0.987031,0.985787,0.985303,0.985393,0.985391,0.985002,0.984815
2,2,1,0.989377,0.989172,0.988635,0.98807,0.985037,0.983478,0.983725,0.983505,0.982352,0.98306,0.983087,0.981905,0.980576,0.980502,0.981119,0.977974,0.977718,0.980819,0.983606,0.984206,0.986222,0.986719,0.985479,0.985034,0.985092,0.985133,0.984771,0.984596
2,3,1,0.991323,0.991064,0.990458,0.989841,0.986718,0.984874,0.985118,0.984905,0.984031,0.984712,0.984336,0.983075,0.981802,0.981796,0.982413,0.97912,0.978814,0.981867,0.984433,0.985093,0.986982,0.987489,0.986322,0.985887,0.986008,0.986049,0.985713,0.985536
2,4,1,0.99356,0.993247,0.992386,0.991378,0.988428,0.987852,0.987646,0.987478,0.986899,0.987828,0.987188,0.98578,0.984254,0.984124,0.984267,0.981115,0.980926,0.984237,0.986598,0.987599,0.990067,0.9909,0.990074,0.990116,0.990451,0.990795,0.990509,0.990349
2,5,1,1.00149,1.00037,0.998772,0.99734,0.992856,0.990879,0.990055,0.990056,0.989227,0.989706,0.989643,0.989036,0.987492,0.986916,0.986837,0.984432,0.983955,0.986971,0.989717,0.989771,0.992045,0.993203,0.992633,0.993154,0.993716,0.994115,0.993722,0.993579
2,6,1,0.988587,0.987225,0.98575,0.98419,0.977831,0.974452,0.973697,0.974142,0.973725,0.971709,0.973772,0.976429,0.977843,0.975014,0.974248,0.970336,0.969431,0.973574,0.978026,0.977679,0.978588,0.981023,0.980696,0.982003,0.982858,0.983968,0.983865,0.983724
2,7,1,0.980343,0.9777,0.975484,0.973521,0.966042,0.962889,0.962147,0.962704,0.962742,0.961426,0.96532,0.969305,0.971039,0.968669,0.967261,0.96373,0.964358,0.969527,0.975307,0.975997,0.978029,0.979893,0.979715,0.980312,0.980904,0.982408,0.982354,0.982367
2,8,1,0.989638,0.986777,0.984591,0.982747,0.975166,0.971217,0.971179,0.971462,0.971546,0.970979,0.97398,0.976881,0.97862,0.975912,0.975302,0.971511,0.972352,0.976996,0.982499,0.98356,0.984836,0.985256,0.984443,0.985029,0.985236,0.986213,0.986084,0.986063
2,9,1,0.988953,0.986543,0.984667,0.983224,0.976159,0.972734,0.973045,0.97355,0.974114,0.974487,0.977593,0.980285,0.982278,0.979144,0.978617,0.975004,0.976065,0.980422,0.985788,0.986619,0.987575,0.987489,0.986522,0.986925,0.987057,0.987633,0.987515,0.987457
2,10,1,0.987527,0.98531,0.983607,0.982385,0.975432,0.972378,0.972674,0.973011,0.973906,0.974736,0.977613,0.98046,0.982231,0.979508,0.978796,0.975371,0.976355,0.98045,0.985693,0.986237,0.987223,0.9871,0.986048,0.986336,0.986453,0.986846,0.986866,0.986721
2,11,1,0.98172,0.97967,0.978161,0.977193,0.970817,0.968222,0.968707,0.969337,0.970587,0.971396,0.973773,0.976134,0.977987,0.975314,0.974611,0.971343,0.97254,0.976837,0.981952,0.98282,0.983864,0.983662,0.98276,0.983178,0.983281,0.983631,0.983683,0.983533
2,12,1,0.982715,0.98089,0.979337,0.978278,0.97203,0.969656,0.970432,0.971143,0.97217,0.972942,0.97533,0.977326,0.979053,0.976868,0.976052,0.972519,0.973828,0.978284,0.983394,0.984506,0.985588,0.985381,0.984448,0.984774,0.984854,0.985094,0.985201,0.985051
2,13,1,0.994519,0.992236,0.990492,0.989268,0.982057,0.979211,0.979707,0.98027,0.980974,0.981564,0.983929,0.985843,0.987419,0.984745,0.98338,0.979274,0.980348,0.984468,0.989502,0.990481,0.991487,0.9911,0.990119,0.990442,0.990501,0.990669,0.990758,0.990612
2,14,1,1.00292,1.00044,0.998594,0.997182,0.989365,0.986242,0.986596,0.987036,0.987614,0.988111,0.990277,0.992477,0.993975,0.991192,0.989517,0.985091,0.985662,0.9895,0.994278,0.995015,0.995794,0.994988,0.993902,0.994162,0.99421,0.99436,0.994434,0.994263
2,15,1,1.00429,1.00162,0.999844,0.998402,0.990263,0.987057,0.987366,0.987742,0.988271,0.988668,0.99037,0.992591,0.993732,0.990781,0.989134,0.984357,0.984575,0.988275,0.993041,0.993668,0.994237,0.993168,0.991987,0.992176,0.992192,0.992385,0.992482,0.992316
2,16,1,0.994787,0.992477,0.990781,0.989376,0.983005,0.982556,0.982717,0.983514,0.984162,0.984882,0.986553,0.989208,0.990659,0.98821,0.987182,0.982944,0.983503,0.987558,0.992489,0.993516,0.994259,0.993595,0.992755,0.992897,0.992912,0.993149,0.993158,0.993017
2,17,1,0.990699,0.988821,0.987465,0.986224,0.980166,0.979834,0.98002,0.980881,0.981636,0.983024,0.984305,0.98733,0.989216,0.987221,0.986622,0.982423,0.98272,0.987035,0.991966,0.992837,0.99358,0.993061,0.992144,0.992302,0.99225,0.992499,0.992548,0.992382
2,18,1,0.994982,0.992849,0.991409,0.990105,0.983866,0.983141,0.983605,0.984396,0.984875,0.986009,0.987164,0.990159,0.99193,0.989657,0.988535,0.984293,0.984175,0.988067,0.992655,0.993362,0.994004,0.993198,0.992261,0.992266,0.992129,0.99231,0.992333,0.992148
2,19,1,0.991875,0.990052,0.988973,0.98796,0.982177,0.980899,0.981895,0.982562,0.982819,0.984078,0.984108,0.986253,0.987486,0.984588,0.982918,0.978465,0.978203,0.981968,0.986795,0.987977,0.988665,0.988203,0.986983,0.987054,0.987081,0.9874,0.98746,0.987281
2,20,1,0.991749,0.989923,0.988961,0.988288,0.983738,0.982608,0.983906,0.984605,0.984758,0.985676,0.985547,0.987428,0.988466,0.985464,0.984149,0.979845,0.980362,0.983625,0.988197,0.989034,0.989278,0.988586,0.987192,0.987118,0.987182,0.987685,0.987728,0.987591
2,21,1,0.998635,0.997321,0.996785,0.996292,0.991518,0.990016,0.991039,0.991639,0.991575,0.991656,0.99222,0.993531,0.993877,0.990897,0.989622,0.985508,0.985576,0.988132,0.992186,0.992538,0.992288,0.99185,0.990119,0.990315,0.990267,0.990821,0.990861,0.990679
2,22,1,1.0031,1.00177,1.0013,1.00079,0.996907,0.994939,0.995756,0.996106,0.995361,0.995892,0.994967,0.996042,0.994282,0.993346,0.991893,0.987109,0.987145,0.989434,0.992462,0.992873,0.993145,0.992876,0.992262,0.99188,0.991943,0.992629,0.9927,0.992573
2,23,1,1.00603,1.00459,1.00382,1.00294,0.998696,0.99636,0.997106,0.99703,0.995053,0.995276,0.995314,0.996133,0.994369,0.993359,0.992125,0.98766,0.987363,0.989873,0.992192,0.992588,0.993537,0.993891,0.993191,0.992779,0.993029,0.993812,0.993845,0.993747
3,0,1,0.984073,0.984135,0.983925,0.983848,0.982138,0.980829,0.980867,0.981031,0.980465,0.98006,0.978479,0.980016,0.981838,0.983932,0.982921,0.983616,0.98231,0.981874,0.984495,0.987581,0.986691,0.985211,0.984923,0.985136,0.985012,0.984594,0.984312,0.984158
3,1,1,0.987828,0.987772,0.987481,0.987317,0.985122,0.983508,0.983287,0.983225,0.982297,0.981798,0.979904,0.981357,0.983163,0.985221,0.984079,0.984829,0.983307,0.98293,0.985605,0.988719,0.987967,0.986334,0.986188,0.986374,0.986228,0.985865,0.985592,0.985423
3,2,1,0.987357,0.987364,0.986979,0.986826,0.984552,0.982893,0.982626,0.982545,0.981469,0.981087,0.979126,0.980366,0.982179,0.984539,0.983462,0.98413,0.982632,0.98233,0.984858,0.988034,0.987236,0.985625,0.985447,0.985672,0.98555,0.985211,0.984923,0.984771
3,3,1,0.9879,0.987929,0.98749,0.987244,0.984726,0.982831,0.982392,0.982354,0.981649,0.981386,0.979362,0.980504,0.982341,0.984628,0.983474,0.984095,0.982592,0.982145,0.984637,0.987713,0.987054,0.9855,0.985333,0.985653,0.985598,0.985191,0.984924,0.98481
3,4,1,0.992013,0.991966,0.991385,0.990919,0.988491,0.987182,0.986061,0.986094,0.985626,0.985729,0.983165,0.983747,0.98488,0.987147,0.985829,0.986342,0.984807,0.984358,0.987462,0.991286,0.99109,0.989793,0.989881,0.990378,0.990516,0.990183,0.989917,0.989815
3,5,1,1.00243,1.00131,1.00031,0.999188,0.99459,0.992982,0.99172,0.99172,0.991462,0.991631,0.989649,0.98934,0.990362,0.992792,0.991357,0.991576,0.990022,0.989099,0.990295,0.992993,0.993243,0.99318,0.99376,0.994929,0.995303,0.995011,0.994771,0.994629
3,6,1,0.990741,0.989534,0.988751,0.987035,0.98044,0.978049,0.976571,0.976779,0.976455,0.976758,0.975003,0.974949,0.977503,0.978157,0.977283,0.978162,0.975923,0.974986,0.974645,0.976261,0.978108,0.979565,0.980877,0.982501,0.983346,0.984843,0.984796,0.984712
3,7,1,0.980655,0.978411,0.977123,0.974958,0.966635,0.964322,0.962822,0.963219,0.963135,0.963632,0.963628,0.964354,0.96762,0.970028,0.970827,0.97183,0.969808,0.97005,0.972686,0.973719,0.97606,0.97747,0.97856,0.979741,0.980233,0.980796,0.980821,0.980746
3,8,1,0.990518,0.988553,0.987293,0.985423,0.977423,0.973903,0.972793,0.972584,0.97205,0.97264,0.973313,0.973624,0.976594,0.978968,0.97942,0.980088,0.977539,0.977198,0.979453,0.979821,0.980992,0.981962,0.982582,0.983552,0.983876,0.984135,0.984098,0.983975
3,9,1,0.990635,0.988994,0.987956,0.986282,0.978469,0.975617,0.975011,0.974742,0.974439,0.97516,0.975985,0.976655,0.979547,0.981269,0.981791,0.982574,0.979928,0.979827,0.982159,0.982296,0.983287,0.983983,0.984675,0.985583,0.985748,0.98563,0.985576,0.985402
3,10,1,0.99274,0.991367,0.990367,0.988841,0.981267,0.97852,0.978027,0.977875,0.977534,0.978406,0.979344,0.979666,0.982566,0.984175,0.984598,0.985323,0.982477,0.982118,0.9843,0.984428,0.985589,0.986246,0.986838,0.987704,0.987732,0.987517,0.987455,0.987327
3,11,1,0.994457,0.993002,0.992016,0.990503,0.983268,0.980704,0.980269,0.980264,0.97996,0.980768,0.981738,0.98177,0.984598,0.985953,0.986558,0.987257,0.984388,0.983874,0.986067,0.986081,0.987106,0.987678,0.988238,0.988983,0.988931,0.98865,0.988654,0.988505
3,12,1,0.994875,0.993493,0.99226,0.990804,0.983908,0.982004,0.981724,0.981703,0.981388,0.982156,0.983302,0.982973,0.985573,0.987533,0.988376,0.989033,0.986427,0.985905,0.987822,0.9879,0.988984,0.989432,0.989952,0.990608,0.99057,0.990355,0.990367,0.990261
3,13,1,1.00041,0.99895,0.997482,0.99588,0.988714,0.986553,0.986117,0.986112,0.985744,0.986373,0.987347,0.986879,0.989225,0.991134,0.991715,0.992341,0.989595,0.988882,0.990545,0.990529,0.991449,0.991931,0.99241,0.993054,0.992983,0.992747,0.992793,0.992648
3,14,1,1.00716,1.00554,1.00393,1.00218,0.994518,0.992022,0.991432,0.991379,0.990969,0.991524,0.992204,0.99103,0.992857,0.994267,0.994667,0.995271,0.992558,0.991478,0.992818,0.992573,0.993139,0.993524,0.993938,0.99442,0.994418,0.994172,0.994169,0.994027
3,15,1,1.00666,1.00499,1.0035,1.00178,0.994256,0.991855,0.991596,0.991528,0.991083,0.991572,0.991873,0.990903,0.992691,0.993723,0.994034,0.994604,0.991673,0.990453,0.991422,0.991072,0.99131,0.99157,0.991964,0.992353,0.9923,0.992081,0.992115,0.991981
3,16,1,1.0049,1.00326,1.00195,1.00037,0.993326,0.991423,0.991163,0.99108,0.990717,0.991102,0.991466,0.990728,0.992517,0.993493,0.993994,0.994502,0.991433,0.990368,0.991296,0.990511,0.99057,0.990715,0.991074,0.991518,0.991444,0.991237,0.991286,0.991112
3,17,1,0.987784,0.986855,0.986001,0.984805,0.979591,0.980319,0.980517,0.981139,0.981659,0.982322,0.983291,0.983839,0.986581,0.987777,0.989023,0.9902,0.987708,0.988064,0.990206,0.98961,0.989688,0.989517,0.98983,0.990217,0.990105,0.989816,0.989837,0.989647
3,18,1,0.98496,0.984312,0.983572,0.98255,0.977404,0.978363,0.978367,0.97896,0.979347,0.979935,0.980761,0.981148,0.984366,0.985559,0.986767,0.98789,0.985322,0.985564,0.988284,0.987718,0.98782,0.987966,0.988308,0.98855,0.988435,0.988056,0.988081,0.987917
3,19,1,0.976383,0.975868,0.975367,0.974589,0.970577,0.971585,0.971927,0.972391,0.972656,0.973452,0.973592,0.974017,0.977276,0.9787,0.979735,0.980872,0.978115,0.978217,0.981602,0.981316,0.981565,0.981629,0.98206,0.982377,0.98225,0.981877,0.981935,0.981774
3,20,1,0.978125,0.97778,0.977368,0.976916,0.973786,0.974633,0.974894,0.975134,0.975081,0.975633,0.975356,0.975715,0.978688,0.980169,0.980966,0.981785,0.978984,0.978597,0.980849,0.980456,0.980453,0.980375,0.980812,0.981242,0.981163,0.980787,0.98085,0.98071
3,21,1,0.987077,0.987275,0.987177,0.986684,0.984429,0.98487,0.98553,0.985671,0.985121,0.98537,0.985002,0.984684,0.987572,0.98882,0.989747,0.990047,0.986589,0.9855,0.986874,0.9858,0.985313,0.984791,0.984989,0.985205,0.984954,0.984787,0.984852,0.984727
3,22,1,0.989878,0.990118,0.990108,0.989709,0.987879,0.988372,0.989111,0.989105,0.98857,0.988564,0.987287,0.986988,0.988288,0.991513,0.991156,0.990698,0.987441,0.985814,0.987097,0.986968,0.986558,0.985912,0.98606,0.986515,0.986429,0.986138,0.986155,0.986039
3,23,1,0.995106,0.995428,0.995263,0.994809,0.992532,0.99182,0.991718,0.991507,0.990807,0.99056,0.989025,0.988652,0.990268,0.993291,0.993139,0.99244,0.989321,0.988021,0.989628,0.990146,0.988901,0.987717,0.988011,0.988704,0.988693,0.988507,0.988486,0.988372
4,0,1,0.962922,0.963293,0.963646,0.964541,0.962384,0.964121,0.965719,0.966468,0.967746,0.968177,0.967779,0.966387,0.970965,0.971674,0.971111,0.972655,0.973755,0.973717,0.975813,0.975776,0.977442,0.978218,0.978867,0.979286,0.979413,0.978988,0.978173,0.977871
4,1,1,0.972624,0.972607,0.972776,0.973396,0.970464,0.970893,0.972161,0.972821,0.973998,0.974182,0.973115,0.971157,0.975796,0.976572,0.975684,0.977273,0.978285,0.978142,0.97932,0.979151,0.9805,0.980944,0.981459,0.98168,0.981791,0.981274,0.980448,0.980127
4,2,1,0.974117,0.973956,0.974088,0.974608,0.971597,0.971922,0.973269,0.973949,0.974698,0.975106,0.973883,0.972004,0.976493,0.977364,0.976545,0.977885,0.97887,0.979006,0.980224,0.980007,0.981431,0.981767,0.982239,0.982481,0.982596,0.982028,0.981195,0.980868
4,3,1,0.975344,0.974966,0.975293,0.975708,0.972611,0.97272,0.974011,0.974553,0.975358,0.975913,0.974696,0.97289,0.977238,0.978096,0.977141,0.978315,0.979222,0.979293,0.980464,0.980336,0.981707,0.982134,0.982575,0.982872,0.983018,0.982534,0.981722,0.981411
4,4,1,0.97056,0.969994,0.97028,0.970829,0.967874,0.968346,0.969209,0.969749,0.971482,0.971896,0.970344,0.968277,0.972518,0.973524,0.972643,0.974029,0.974697,0.975155,0.977347,0.978207,0.980122,0.980913,0.981557,0.982203,0.982562,0.982207,0.981459,0.981188
4,5,1,0.981197,0.979817,0.979492,0.979741,0.973479,0.969789,0.969518,0.969872,0.971577,0.972286,0.971246,0.969243,0.973361,0.97482,0.974229,0.976265,0.97772,0.978299,0.980155,0.98042,0.982172,0.983666,0.984925,0.986201,0.986435,0.986307,0.985694,0.985442
4,6,1,0.97973,0.978148,0.977937,0.9776,0.96844,0.96351,0.962376,0.962952,0.96454,0.965257,0.965064,0.961783,0.965099,0.96815,0.968411,0.971146,0.97284,0.973264,0.973281,0.971974,0.974077,0.975751,0.977803,0.979679,0.980568,0.981582,0.981028,0.980742
4,7,1,0.963725,0.961585,0.960761,0.960249,0.951073,0.948797,0.94838,0.949145,0.950497,0.951227,0.95194,0.949762,0.952171,0.955425,0.957017,0.959867,0.962045,0.963541,0.964193,0.964099,0.968251,0.970246,0.972422,0.974575,0.975339,0.976687,0.976509,0.976336
4,8,1,0.963865,0.962061,0.96145,0.961366,0.954218,0.953097,0.954255,0.95487,0.955765,0.956226,0.958232,0.957141,0.958049,0.959351,0.960043,0.96275,0.964765,0.965811,0.966742,0.966165,0.970727,0.972399,0.974235,0.976067,0.976754,0.97758,0.977328,0.977067
4,9,1,0.970631,0.968877,0.968327,0.968029,0.960746,0.959037,0.960528,0.961161,0.962154,0.96271,0.964817,0.964161,0.964765,0.965867,0.965685,0.967948,0.969731,0.970307,0.970284,0.968757,0.97281,0.974232,0.976298,0.978067,0.978839,0.979607,0.979334,0.979034
4,10,1,0.975051,0.973626,0.973325,0.972964,0.965235,0.963581,0.965195,0.965902,0.966911,0.967334,0.969549,0.96896,0.969364,0.970182,0.969826,0.971829,0.973503,0.97381,0.973726,0.972486,0.976393,0.97777,0.97983,0.981459,0.982119,0.982653,0.982275,0.982039
4,11,1,0.975712,0.974538,0.974243,0.973879,0.966384,0.964883,0.966559,0.967217,0.968161,0.968606,0.97091,0.970525,0.971102,0.971664,0.971149,0.97302,0.974736,0.975054,0.975026,0.973481,0.977223,0.97855,0.980559,0.982086,0.982765,0.983157,0.982813,0.982591
4,12,1,0.978626,0.977313,0.977199,0.977038,0.969909,0.968932,0.970875,0.971551,0.972683,0.973268,0.975504,0.975231,0.9754,0.975746,0.975435,0.977445,0.979237,0.979564,0.978995,0.977736,0.981432,0.982885,0.984667,0.98593,0.986264,0.986353,0.985985,0.985726
4,13,1,0.981851,0.98042,0.980322,0.980162,0.973029,0.97141,0.972929,0.973528,0.974672,0.975406,0.977642,0.977409,0.977729,0.978069,0.977835,0.979755,0.981324,0.981721,0.981244,0.980342,0.983889,0.985278,0.986778,0.987727,0.98806,0.988054,0.987717,0.987447
4,14,1,0.975458,0.974336,0.974415,0.97448,0.968129,0.966908,0.968555,0.969172,0.970404,0.971042,0.972532,0.971655,0.972184,0.972796,0.972568,0.974775,0.97642,0.976758,0.976822,0.976018,0.979762,0.981266,0.982724,0.983523,0.983803,0.9837,0.983363,0.983131
4,15,1,0.97601,0.974857,0.974987,0.975077,0.968858,0.967923,0.969475,0.970139,0.971316,0.971932,0.97358,0.972989,0.973521,0.973652,0.973314,0.975202,0.976711,0.976624,0.976117,0.974921,0.978069,0.979322,0.980709,0.981486,0.981745,0.981731,0.981392,0.981136
4,16,1,0.989373,0.987902,0.987724,0.987562,0.980303,0.978618,0.97975,0.980338,0.981193,0.981684,0.983295,0.982518,0.982815,0.982233,0.981499,0.982945,0.98431,0.983975,0.983236,0.981379,0.983955,0.985061,0.986393,0.986988,0.987233,0.987234,0.98698,0.986594
4,17,1,0.988489,0.987071,0.986706,0.986447,0.97916,0.977353,0.978692,0.979457,0.98052,0.981205,0.982756,0.981821,0.982075,0.981765,0.981454,0.98323,0.984424,0.984243,0.983336,0.981587,0.983985,0.984799,0.986009,0.986652,0.98683,0.986827,0.986601,0.986232
