Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Day 8,Day 9,Day 10,Day 11,Day 12,Day 13,Day 14
-429.607,-232.344,482.142,-538.055,-829.666,1237.96,334.673,-372.878,-1212.39,1409.23,-804.781,-1847.75,1191.53,82.6883
-34.7895,193.067,496.548,-583.154,-1027.72,1579.8,-913.415,-139.44,-621.437,1076.69,-1112.57,-2350.82,805.344,-157.872
586.326,494.614,614.515,-136.527,-1239.56,2124.52,-1207.49,527.847,382.58,1861.71,-1108.89,-1494.94,2118.53,1214.87
399.925,829.622,1021.79,393.109,-578.944,2577.53,-543.294,1123.55,1042.6,1642.54,-1332.77,-1194.44,2376.39,544.992
898.257,1488.67,736.449,2341.63,2066.49,2267.45,458.323,1223.03,4284.38,1797.88,-1695.96,216.284,2709.3,264.836
429.236,952.343,671.695,2315.74,1914.42,2537.61,812.543,532.454,4391.28,434.117,-1206.61,248.147,2279.54,397.995
385.378,332.889,714.813,2166.94,2023.35,2482.05,1053.77,586.125,3943.94,14.0813,-985.154,853.873,1944.84,412.711
260.856,28.9292,793.612,2053.82,2078.47,2509.49,1125.13,523.147,4218.05,240.671,-910.495,916.68,2407.81,303.77
248.096,-47.2277,948.628,1897.89,2274.67,2327.12,1551.3,828.018,4620.99,681.329,-839.251,605.748,2786,353.096
485.841,921.113,1063.11,1760.9,2272.22,2768.33,1736.97,1551.32,4087.39,676.354,-715.429,1948.52,2700.45,1389.9
-249.513,229.054,666.456,900.267,1292.37,1262.98,1005.43,-183.394,1795.57,1053.14,-514.467,2872.27,1185.1,622.16
-1221.62,-828.411,268.948,9.99671,589.928,434.38,-78.6123,-1487.46,1095.11,892.649,-531.289,2094.62,-44.8367,-152.284
-1147.25,-783.267,-80.6648,161.694,445.445,474.312,-330.555,-1810.12,837.653,790.768,-921.819,1926.95,-403.723,-434.585
-596.455,-429.789,-201.377,-1192.44,741.398,446.197,-469.01,-1830.6,827.743,92.4117,-1257.14,2021.09,-299.91,-288.335
-262.543,31.6384,577.28,-2309.56,787.662,-314.056,-1955.35,-2196.42,412.091,-1836.38,-1263.94,1975.4,-368.588,-260.827
-57.8932,-103.659,-316.793,-2683.07,779.532,-1619.45,-1860.55,-2117,766.097,-1855.39,-1571.98,2016.89,-152.098,-42.2506
-228.494,137.166,9.3524,-3067.51,1090.71,-1446.43,-2094.31,-1841.23,1198.23,-1418.46,-1691.67,2180.52,-280.113,-133.517
43.5869,408.491,-206.747,-2835.07,1155.8,-1466.28,-2178.74,-2122.96,697.794,-1207.16,-1760.43,2228.58,211.258,343.965
-816.779,954.545,-904.456,-2716.54,1504.88,-1782.53,-1994.2,-2027.5,451.016,-1000.76,-1732.76,1874.36,96.6556,171.694
-673.062,873.909,-1031.05,-2212.98,1415.53,-1783.87,-1604.23,-1780.2,685.938,-1038.18,-1786.4,1857.12,213.304,-188.443
-829.323,302.977,-37.0164,-891.532,1585.92,-1670.14,-1403.17,-1469.44,1378.63,-1149.98,-2089.4,1865.29,34.505,62.4058
-528.861,185.484,739.795,-171.426,1581.04,-1926.11,-616.291,-2016.21,1293.61,-700.941,-1554.04,1634.66,153.14,-270.889
-1124.85,-104.131,-254.745,-90.9602,853.916,-1525.9,-88.4227,-1781.85,1425.07,-743.538,-724.515,1471.4,318.922,-191.92
-838.609,-103.997,-559.996,-461.425,852.178,-313.841,296.457,-1311.94,1295.37,-850.553,-1191.43,1469.99,320.117,-162.391
-232.344,482.142,-538.055,-829.666,1237.96,334.673,849.076,-1212.39,1409.23,-804.781,-1847.75,1191.53,82.6883,-503.8
193.067,496.548,-583.154,-1027.72,1579.8,-913.415,1031.09,-621.437,1076.69,-1112.57,-2350.82,805.344,-157.872,-943.939
494.614,614.515,-136.527,-1239.56,2124.52,-1207.49,1619.1,382.58,1861.71,-1108.89,-1494.94,2118.53,1214.87,332.728
829.622,1021.79,393.109,-578.944,2577.53,-543.294,2132.4,1042.6,1642.54,-1332.77,-1194.44,2376.39,544.992,1173.78
1488.67,736.449,2341.63,2066.49,2267.45,458.323,1394.73,4284.38,1797.88,-1695.96,216.284,2709.3,264.836,845.263
952.343,671.695,2315.74,1914.42,2537.61,812.543,699.302,4391.28,434.117,-1206.61,248.147,2279.54,397.995,300.549
332.889,714.813,2166.94,2023.35,2482.05,1053.77,751.156,3943.94,14.0813,-985.154,853.873,1944.84,412.711,-195.644
28.9292,793.612,2053.82,2078.47,2509.49,1125.13,688.029,4218.05,240.671,-910.495,916.68,2407.81,303.77,-15.9495
-47.2277,948.628,1897.89,2274.67,2327.12,1551.3,995.779,4620.99,681.329,-839.251,605.748,2786,353.096,63.2658
921.113,1063.11,1760.9,2272.22,2768.33,1736.97,1730.82,4087.39,676.354,-715.429,1948.52,2700.45,1389.9,599.186
229.054,666.456,900.267,1292.37,1262.98,1005.43,22.6427,1795.57,1053.14,-514.467,2872.27,1185.1,622.16,692.258
-828.411,268.948,9.99671,589.928,434.38,-78.6123,-1260.9,1095.11,892.649,-531.289,2094.62,-44.8367,-152.284,81.7193
-783.267,-80.6648,161.694,445.445,474.312,-330.555,-1578.75,837.653,790.768,-921.819,1926.95,-403.723,-434.585,99.2824
-429.789,-201.377,-1192.44,741.398,446.197,-469.01,-1600.37,827.743,92.4117,-1257.14,2021.09,-299.91,-288.335,190.966
31.6384,577.28,-2309.56,787.662,-314.056,-1955.35,-1968.08,412.091,-1836.38,-1263.94,1975.4,-368.588,-260.827,-114.609
-103.659,-316.793,-2683.07,779.532,-1619.45,-1860.55,-1890.49,766.097,-1855.39,-1571.98,2016.89,-152.098,-42.2506,-126.312
137.166,9.3524,-3067.51,1090.71,-1446.43,-2094.31,-1618.19,1198.23,-1418.46,-1691.67,2180.52,-280.113,-133.517,-72.4814
408.491,-206.747,-2835.07,1155.8,-1466.28,-2178.74,-1901.75,697.794,-1207.16,-1760.43,2228.58,211.258,343.965,-275.215
954.545,-904.456,-2716.54,1504.88,-1782.53,-1994.2,-1807.7,451.016,-1000.76,-1732.76,1874.36,96.6556,171.694,-71.8212
873.909,-1031.05,-2212.98,1415.53,-1783.87,-1604.23,-1561.4,685.938,-1038.18,-1786.4,1857.12,213.304,-188.443,-401.931
302.977,-37.0164,-891.532,1585.92,-1670.14,-1403.17,-1251.04,1378.63,-1149.98,-2089.4,1865.29,34.505,62.4058,-164.247
185.484,739.795,-171.426,1581.04,-1926.11,-616.291,-1794.33,1293.61,-700.941,-1554.04,1634.66,153.14,-270.889,-31.4377
-104.131,-254.745,-90.9602,853.916,-1525.9,-88.4227,-1557.67,1425.07,-743.538,-724.515,1471.4,318.922,-191.92,187.494
-103.997,-559.996,-461.425,852.178,-313.841,296.457,-1085.14,1295.37,-850.553,-1191.43,1469.99,320.117,-162.391,103.759
482.142,-538.055,-829.666,1237.96,334.673,849.076,-987.588,1409.23,-804.781,-1847.75,1191.53,82.6883,-503.8,-314.691
496.548,-583.154,-1027.72,1579.8,-913.415,1031.09,-405.395,1076.69,-1112.57,-2350.82,805.344,-157.872,-943.939,-1113.99
614.515,-136.527,-1239.56,2124.52,-1207.49,1619.1,583.099,1861.71,-1108.89,-1494.94,2118.53,1214.87,332.728,-1520.23
1021.79,393.109,-578.944,2577.53,-543.294,2132.4,1227.93,1642.54,-1332.77,-1194.44,2376.39,544.992,1173.78,-1824.77
736.449,2341.63,2066.49,2267.45,458.323,1394.73,4026.38,1797.88,-1695.96,216.284,2709.3,264.836,845.263,-354.966
671.695,2315.74,1914.42,2537.61,812.543,699.302,4141.23,434.117,-1206.61,248.147,2279.54,397.995,300.549,-24.8671
714.813,2166.94,2023.35,2482.05,1053.77,751.156,3697.31,14.0813,-985.154,853.873,1944.84,412.711,-195.644,228.338
793.612,2053.82,2078.47,2509.49,1125.13,688.029,3971.43,240.671,-910.495,916.68,2407.81,303.77,-15.9495,482.629
948.628,1897.89,2274.67,2327.12,1551.3,995.779,4369.56,681.329,-839.251,605.748,2786,353.096,63.2658,690.818
1063.11,1760.9,2272.22,2768.33,1736.97,1730.82,3819.07,676.354,-715.429,1948.52,2700.45,1389.9,599.186,937.046
666.456,900.267,1292.37,1262.98,1005.43,22.6427,1487.03,1053.14,-514.467,2872.27,1185.1,622.16,692.258,1186.83
268.948,9.99671,589.928,434.38,-78.6123,-1260.9,755.808,892.649,-531.289,2094.62,-44.8367,-152.284,81.7193,299.362
-80.6648,161.694,445.445,474.312,-330.555,-1578.75,491.15,790.768,-921.819,1926.95,-403.723,-434.585,99.2824,179.178
-201.377,-1192.44,741.398,446.197,-469.01,-1600.37,482.202,92.4117,-1257.14,2021.09,-299.91,-288.335,190.966,36.561
577.28,-2309.56,787.662,-314.056,-1955.35,-1968.08,68.8491,-1836.38,-1263.94,1975.4,-368.588,-260.827,-114.609,-133.413
-316.793,-2683.07,779.532,-1619.45,-1860.55,-1890.49,427.049,-1855.39,-1571.98,2016.89,-152.098,-42.2506,-126.312,-293.103
9.3524,-3067.51,1090.71,-1446.43,-2094.31,-1618.19,865.088,-1418.46,-1691.67,2180.52,-280.113,-133.517,-72.4814,-420.689
-206.747,-2835.07,1155.8,-1466.28,-2178.74,-1901.75,371.858,-1207.16,-1760.43,2228.58,211.258,343.965,-275.215,-617.31
-904.456,-2716.54,1504.88,-1782.53,-1994.2,-1807.7,130.832,-1000.76,-1732.76,1874.36,96.6556,171.694,-71.8212,-1067.5
-1031.05,-2212.98,1415.53,-1783.87,-1604.23,-1561.4,368.853,-1038.18,-1786.4,1857.12,213.304,-188.443,-401.931,-859.085
-37.0164,-891.532,1585.92,-1670.14,-1403.17,-1251.04,1061.26,-1149.98,-2089.4,1865.29,34.505,62.4058,-164.247,-126.201
739.795,-171.426,1581.04,-1926.11,-616.291,-1794.33,970.615,-700.941,-1554.04,1634.66,153.14,-270.889,-31.4377,-271.298
-254.745,-90.9602,853.916,-1525.9,-88.4227,-1557.67,1097.57,-743.538,-724.515,1471.4,318.922,-191.92,187.494,-308.906
-559.996,-461.425,852.178,-313.841,296.457,-1085.14,965.778,-850.553,-1191.43,1469.99,320.117,-162.391,103.759,-420.764
-538.055,-829.666,1237.96,334.673,849.076,-987.588,1083.47,-804.781,-1847.75,1191.53,82.6883,-503.8,-314.691,-477.227
-583.154,-1027.72,1579.8,-913.415,1031.09,-405.395,763.448,-1112.57,-2350.82,805.344,-157.872,-943.939,-1113.99,-421.548
-136.527,-1239.56,2124.52,-1207.49,1619.1,583.099,1567.61,-1108.89,-1494.94,2118.53,1214.87,332.728,-1520.23,-735.122
393.109,-578.944,2577.53,-543.294,2132.4,1227.93,1367.3,-1332.77,-1194.44,2376.39,544.992,1173.78,-1824.77,-1458.02
2341.63,2066.49,2267.45,458.323,1394.73,4026.38,1766.86,-1695.96,216.284,2709.3,264.836,845.263,-354.966,103.52
2315.74,1914.42,2537.61,812.543,699.302,4141.23,404.226,-1206.61,248.147,2279.54,397.995,300.549,-24.8671,316.13
2166.94,2023.35,2482.05,1053.77,751.156,3697.31,-15.2282,-985.154,853.873,1944.84,412.711,-195.644,228.338,404.395
2053.82,2078.47,2509.49,1125.13,688.029,3971.43,211.552,-910.495,916.68,2407.81,303.77,-15.9495,482.629,352.456
1897.89,2274.67,2327.12,1551.3,995.779,4369.56,652.131,-839.251,605.748,2786,353.096,63.2658,690.818,389.737
1760.9,2272.22,2768.33,1736.97,1730.82,3819.07,646.694,-715.429,1948.52,2700.45,1389.9,599.186,937.046,405.799
900.267,1292.37,1262.98,1005.43,22.6427,1487.03,1022.28,-514.467,2872.27,1185.1,622.16,692.258,1186.83,-94.3274
9.99671,589.928,434.38,-78.6123,-1260.9,755.808,859.994,-531.289,2094.62,-44.8367,-152.284,81.7193,299.362,-622.124
161.694,445.445,474.312,-330.555,-1578.75,491.15,755.92,-921.819,1926.95,-403.723,-434.585,99.2824,179.178,-943.488
-1192.44,741.398,446.197,-469.01,-1600.37,482.202,56.2854,-1257.14,2021.09,-299.91,-288.335,190.966,36.561,549.546
-2309.56,787.662,-314.056,-1955.35,-1968.08,68.8491,-1872.58,-1263.94,1975.4,-368.588,-260.827,-114.609,-133.413,-991.077
-2683.07,779.532,-1619.45,-1860.55,-1890.49,427.049,-1891.18,-1571.98,2016.89,-152.098,-42.2506,-126.312,-293.103,-946.629
-3067.51,1090.71,-1446.43,-2094.31,-1618.19,865.088,-1453.58,-1691.67,2180.52,-280.113,-133.517,-72.4814,-420.689,-949.769
-2835.07,1155.8,-1466.28,-2178.74,-1901.75,371.858,-1241.56,-1760.43,2228.58,211.258,343.965,-275.215,-617.31,-630.122
-2716.54,1504.88,-1782.53,-1994.2,-1807.7,130.832,-1034.67,-1732.76,1874.36,96.6556,171.694,-71.8212,-1067.5,-299.255
-2212.98,1415.53,-1783.87,-1604.23,-1561.4,368.853,-1072.18,-1786.4,1857.12,213.304,-188.443,-401.931,-859.085,-220.827
-891.532,1585.92,-1670.14,-1403.17,-1251.04,1061.26,-1184.54,-2089.4,1865.29,34.505,62.4058,-164.247,-126.201,-274.751
-171.426,1581.04,-1926.11,-616.291,-1794.33,970.615,-736.77,-1554.04,1634.66,153.14,-270.889,-31.4377,-271.298,-479.037
-90.9602,853.916,-1525.9,-88.4227,-1557.67,1097.57,-780.539,-724.515,1471.4,318.922,-191.92,187.494,-308.906,1692.25
-461.425,852.178,-313.841,296.457,-1085.14,965.778,-887.982,-1191.43,1469.99,320.117,-162.391,103.759,-420.764,2204.74
-829.666,1237.96,334.673,849.076,-987.588,1083.47,-841.882,-1847.75,1191.53,82.6883,-503.8,-314.691,-477.227,-166.417
-1027.72,1579.8,-913.415,1031.09,-405.395,763.448,-1148.36,-2350.82,805.344,-157.872,-943.939,-1113.99,-421.548,-1845.62
-1239.56,2124.52,-1207.49,1619.1,583.099,1567.61,-1142.89,-1494.94,2118.53,1214.87,332.728,-1520.23,-735.122,-1410.62
-578.944,2577.53,-543.294,2132.4,1227.93,1367.3,-1364.7,-1194.44,2376.39,544.992,1173.78,-1824.77,-1458.02,-900.684
2066.49,2267.45,458.323,1394.73,4026.38,1766.86,-551.731,216.284,2709.3,264.836,845.263,-354.966,103.52,-1424.82
1914.42,2537.61,812.543,699.302,4141.23,404.226,-104.146,248.147,2279.54,397.995,300.549,-24.8671,316.13,-921.487
2023.35,2482.05,1053.77,751.156,3697.31,-15.2282,97.8374,853.873,1944.84,412.711,-195.644,228.338,404.395,-713.007
2078.47,2509.49,1125.13,688.029,3971.43,211.552,165.61,916.68,2407.81,303.77,-15.9495,482.629,352.456,-595.996
2274.67,2327.12,1551.3,995.779,4369.56,652.131,238.612,605.748,2786,353.096,63.2658,690.818,389.737,-539.363
2272.22,2768.33,1736.97,1730.82,3819.07,646.694,371.856,1948.52,2700.45,1389.9,599.186,937.046,405.799,-405.134
1292.37,1262.98,1005.43,22.6427,1487.03,1022.28,594.881,2872.27,1185.1,622.16,692.258,1186.83,-94.3274,-426.997
589.928,434.38,-78.6123,-1260.9,755.808,859.994,614.135,2094.62,-44.8367,-152.284,81.7193,299.362,-622.124,-581.872
445.445,474.312,-330.555,-1578.75,491.15,755.92,286.753,1926.95,-403.723,-434.585,99.2824,179.178,-943.488,-901.908
741.398,446.197,-469.01,-1600.37,482.202,56.2854,5.49055,2021.09,-299.91,-288.335,190.966,36.561,549.546,-1035.3
787.662,-314.056,-1955.35,-1968.08,68.8491,-1872.58,20.7194,1975.4,-368.588,-260.827,-114.609,-133.413,-991.077,-926.749
779.532,-1619.45,-1860.55,-1890.49,427.049,-1891.18,-277.574,2016.89,-152.098,-42.2506,-126.312,-293.103,-946.629,-1032.74
1090.71,-1446.43,-2094.31,-1618.19,865.088,-1453.58,-407.164,2180.52,-280.113,-133.517,-72.4814,-420.689,-949.769,-903.992
1155.8,-1466.28,-2178.74,-1901.75,371.858,-1241.56,-491.605,2228.58,211.258,343.965,-275.215,-617.31,-630.122,-750.448
1504.88,-1782.53,-1994.2,-1807.7,130.832,-1034.67,-474.878,1874.36,96.6556,171.694,-71.8212,-1067.5,-299.255,-589.1
1415.53,-1783.87,-1604.23,-1561.4,368.853,-1072.18,-528.661,1857.12,213.304,-188.443,-401.931,-859.085,-220.827,-481.444
1585.92,-1670.14,-1403.17,-1251.04,1061.26,-1184.54,-809.272,1865.29,34.505,62.4058,-164.247,-126.201,-274.751,-565.231
1581.04,-1926.11,-616.291,-1794.33,970.615,-736.77,-218.579,1634.66,153.14,-270.889,-31.4377,-271.298,-479.037,-995.906
853.916,-1525.9,-88.4227,-1557.67,1097.57,-780.539,666.672,1471.4,318.922,-191.92,187.494,-308.906,1692.25,-1265.13
852.178,-313.841,296.457,-1085.14,965.778,-887.982,248.055,1469.99,320.117,-162.391,103.759,-420.764,2204.74,-1899.14
1237.96,334.673,849.076,-987.588,1083.47,-841.882,-399.525,1191.53,82.6883,-503.8,-314.691,-477.227,-166.417,-3124.65
1579.8,-913.415,1031.09,-405.395,763.448,-1148.36,-949.738,805.344,-157.872,-943.939,-1113.99,-421.548,-1845.62,-3056.28
2124.52,-1207.49,1619.1,583.099,1567.61,-1142.89,-165.233,2118.53,1214.87,332.728,-1520.23,-735.122,-1410.62,-2618.02
2577.53,-543.294,2132.4,1227.93,1367.3,-1364.7,50.1169,2376.39,544.992,1173.78,-1824.77,-1458.02,-900.684,-2028.55
2267.45,458.323,1394.73,4026.38,1766.86,-551.731,-916.706,2709.3,264.836,845.263,-354.966,103.52,-1424.82,-13.8557
2537.61,812.543,699.302,4141.23,404.226,-104.146,-855.527,2279.54,397.995,300.549,-24.8671,316.13,-921.487,80.7831
2482.05,1053.77,751.156,3697.31,-15.2282,97.8374,-236.971,1944.84,412.711,-195.644,228.338,404.395,-713.007,187.241
2509.49,1125.13,688.029,3971.43,211.552,165.61,-175.416,2407.81,303.77,-15.9495,482.629,352.456,-595.996,242.539
2327.12,1551.3,995.779,4369.56,652.131,238.612,-508.995,2786,353.096,63.2658,690.818,389.737,-539.363,232.433
2768.33,1736.97,1730.82,3819.07,646.694,371.856,746.876,2700.45,1389.9,599.186,937.046,405.799,-405.134,-173.345
1262.98,1005.43,22.6427,1487.03,1022.28,594.881,1478.35,1185.1,622.16,692.258,1186.83,-94.3274,-426.997,-1949.98
434.38,-78.6123,-1260.9,755.808,859.994,614.135,555.446,-44.8367,-152.284,81.7193,299.362,-622.124,-581.872,-1873.41
474.312,-330.555,-1578.75,491.15,755.92,286.753,344.649,-403.723,-434.585,99.2824,179.178,-943.488,-901.908,-1812.7
446.197,-469.01,-1600.37,482.202,56.2854,5.49055,446.976,-299.91,-288.335,190.966,36.561,549.546,-1035.3,-2708.45
-314.056,-1955.35,-1968.08,68.8491,-1872.58,20.7194,407.716,-368.588,-260.827,-114.609,-133.413,-991.077,-926.749,-2460.5
-1619.45,-1860.55,-1890.49,427.049,-1891.18,-277.574,461.835,-152.098,-42.2506,-126.312,-293.103,-946.629,-1032.74,-2126.31
-1446.43,-2094.31,-1618.19,865.088,-1453.58,-407.164,641.98,-280.113,-133.517,-72.4814,-420.689,-949.769,-903.992,-2282.4
-1466.28,-2178.74,-1901.75,371.858,-1241.56,-491.605,704.296,211.258,343.965,-275.215,-617.31,-630.122,-750.448,-2123.71
-1782.53,-1994.2,-1807.7,130.832,-1034.67,-474.878,357.52,96.6556,171.694,-71.8212,-1067.5,-299.255,-589.1,-2399.45
-1783.87,-1604.23,-1561.4,368.853,-1072.18,-528.661,346.24,213.304,-188.443,-401.931,-859.085,-220.827,-481.444,-2507.09
-1670.14,-1403.17,-1251.04,1061.26,-1184.54,-809.272,357.87,34.505,62.4058,-164.247,-126.201,-274.751,-565.231,-1775.03
-1926.11,-616.291,-1794.33,970.615,-736.77,-218.579,110.136,153.14,-270.889,-31.4377,-271.298,-479.037,-995.906,-617.295
-1525.9,-88.4227,-1557.67,1097.57,-780.539,666.672,-67.7079,318.922,-191.92,187.494,-308.906,1692.25,-1265.13,-144.361
-313.841,296.457,-1085.14,965.778,-887.982,248.055,-84.7596,320.117,-162.391,103.759,-420.764,2204.74,-1899.14,-299.965
334.673,849.076,-987.588,1083.47,-841.882,-399.525,-349.51,82.6883,-503.8,-314.691,-477.227,-166.417,-3124.65,-1029.5
-913.415,1031.09,-405.395,763.448,-1148.36,-949.738,-677.64,-157.872,-943.939,-1113.99,-421.548,-1845.62,-3056.28,-1197.29
-1207.49,1619.1,583.099,1567.61,-1142.89,-165.233,733.953,1214.87,332.728,-1520.23,-735.122,-1410.62,-2618.02,-791.707
-543.294,2132.4,1227.93,1367.3,-1364.7,50.1169,1097.67,544.992,1173.78,-1824.77,-1458.02,-900.684,-2028.55,-488.473
458.323,1394.73,4026.38,1766.86,-551.731,-916.706,2664.26,264.836,845.263,-354.966,103.52,-1424.82,-13.8557,459.072
812.543,699.302,4141.23,404.226,-104.146,-855.527,2235.81,397.995,300.549,-24.8671,316.13,-921.487,80.7831,-184.331
1053.77,751.156,3697.31,-15.2282,97.8374,-236.971,1901.79,412.711,-195.644,228.338,404.395,-713.007,187.241,-378.677
1125.13,688.029,3971.43,211.552,165.61,-175.416,2364.77,303.77,-15.9495,482.629,352.456,-595.996,242.539,-185.142
1551.3,995.779,4369.56,652.131,238.612,-508.995,2742.13,353.096,63.2658,690.818,389.737,-539.363,232.433,-452.547
1736.97,1730.82,3819.07,646.694,371.856,746.876,2653.49,1389.9,599.186,937.046,405.799,-405.134,-173.345,667.26
1005.43,22.6427,1487.03,1022.28,594.881,1478.35,1130.89,622.16,692.258,1186.83,-94.3274,-426.997,-1949.98,220.34
-78.6123,-1260.9,755.808,859.994,614.135,555.446,-104.242,-152.284,81.7193,299.362,-622.124,-581.872,-1873.41,-258.545
-330.555,-1578.75,491.15,755.92,286.753,344.649,-464.402,-434.585,99.2824,179.178,-943.488,-901.908,-1812.7,-244.355
-469.01,-1600.37,482.202,56.2854,5.49055,446.976,-360.35,-288.335,190.966,36.561,549.546,-1035.3,-2708.45,-223.983
-1955.35,-1968.08,68.8491,-1872.58,20.7194,407.716,-428.554,-260.827,-114.609,-133.413,-991.077,-926.749,-2460.5,-82.7191
-1860.55,-1890.49,427.049,-1891.18,-277.574,461.835,-211.363,-42.2506,-126.312,-293.103,-946.629,-1032.74,-2126.31,-63.9127
-2094.31,-1618.19,865.088,-1453.58,-407.164,641.98,-338.575,-133.517,-72.4814,-420.689,-949.769,-903.992,-2282.4,162.907
-2178.74,-1901.75,371.858,-1241.56,-491.605,704.296,153.388,343.965,-275.215,-617.31,-630.122,-750.448,-2123.71,114.163
-1994.2,-1807.7,130.832,-1034.67,-474.878,357.52,39.0976,171.694,-71.8212,-1067.5,-299.255,-589.1,-2399.45,302.61
-1604.23,-1561.4,368.853,-1072.18,-528.661,346.24,155.993,-188.443,-401.931,-859.085,-220.827,-481.444,-2507.09,413.999
-1403.17,-1251.04,1061.26,-1184.54,-809.272,357.87,-22.9621,62.4058,-164.247,-126.201,-274.751,-565.231,-1775.03,191.079
-616.291,-1794.33,970.615,-736.77,-218.579,110.136,94.9784,-270.889,-31.4377,-271.298,-479.037,-995.906,-617.295,-159.097
-88.4227,-1557.67,1097.57,-780.539,666.672,-67.7079,260.366,-191.92,187.494,-308.906,1692.25,-1265.13,-144.361,139.22
296.457,-1085.14,965.778,-887.982,248.055,-84.7596,260.933,-162.391,103.759,-420.764,2204.74,-1899.14,-299.965,1004.84
849.076,-987.588,1083.47,-841.882,-399.525,-349.51,24.0185,-503.8,-314.691,-477.227,-166.417,-3124.65,-1029.5,1812.45
1031.09,-405.395,763.448,-1148.36,-949.738,-677.64,-214.317,-943.939,-1113.99,-421.548,-1845.62,-3056.28,-1197.29,2171.88
1619.1,583.099,1567.61,-1142.89,-165.233,733.953,1162.24,332.728,-1520.23,-735.122,-1410.62,-2618.02,-791.707,2773.86
2132.4,1227.93,1367.3,-1364.7,50.1169,1097.67,496.743,1173.78,-1824.77,-1458.02,-900.684,-2028.55,-488.473,2942.25
1394.73,4026.38,1766.86,-551.731,-916.706,2664.26,299.3,845.263,-354.966,103.52,-1424.82,-13.8557,459.072,3047.54
699.302,4141.23,404.226,-104.146,-855.527,2235.81,431.444,300.549,-24.8671,316.13,-921.487,80.7831,-184.331,2562.27
751.156,3697.31,-15.2282,97.8374,-236.971,1901.79,445.75,-195.644,228.338,404.395,-713.007,187.241,-378.677,1969.81
688.029,3971.43,211.552,165.61,-175.416,2364.77,336.882,-15.9495,482.629,352.456,-595.996,242.539,-185.142,1866.04
995.779,4369.56,652.131,238.612,-508.995,2742.13,386.891,63.2658,690.818,389.737,-539.363,232.433,-452.547,2173.13
1730.82,3819.07,646.694,371.856,746.876,2653.49,1426.07,599.186,937.046,405.799,-405.134,-173.345,667.26,2850.45
22.6427,1487.03,1022.28,594.881,1478.35,1130.89,663.765,692.258,1186.83,-94.3274,-426.997,-1949.98,220.34,2668.36
-1260.9,755.808,859.994,614.135,555.446,-104.242,-106.671,81.7193,299.362,-622.124,-581.872,-1873.41,-258.545,1944.6
-1578.75,491.15,755.92,286.753,344.649,-464.402,-387.964,99.2824,179.178,-943.488,-901.908,-1812.7,-244.355,1828.57
-1600.37,482.202,56.2854,5.49055,446.976,-360.35,-241.823,190.966,36.561,549.546,-1035.3,-2708.45,-223.983,1871.81
-1968.08,68.8491,-1872.58,20.7194,407.716,-428.554,-214.737,-114.609,-133.413,-991.077,-926.749,-2460.5,-82.7191,1916.05
-1890.49,427.049,-1891.18,-277.574,461.835,-211.363,3.27636,-126.312,-293.103,-946.629,-1032.74,-2126.31,-63.9127,1875.5
-1618.19,865.088,-1453.58,-407.164,641.98,-338.575,-88.6887,-72.4814,-420.689,-949.769,-903.992,-2282.4,162.907,1897.21
-1901.75,371.858,-1241.56,-491.605,704.296,153.388,388.429,-275.215,-617.31,-630.122,-750.448,-2123.71,114.163,1251.97
-1807.7,130.832,-1034.67,-474.878,357.52,39.0976,215.825,-71.8212,-1067.5,-299.255,-589.1,-2399.45,302.61,956.579
-1561.4,368.853,-1072.18,-528.661,346.24,155.993,-144.427,-401.931,-859.085,-220.827,-481.444,-2507.09,413.999,343.03
-1251.04,1061.26,-1184.54,-809.272,357.87,-22.9621,106.491,-164.247,-126.201,-274.751,-565.231,-1775.03,191.079,601.568
-1794.33,970.615,-736.77,-218.579,110.136,94.9784,-226.169,-31.4377,-271.298,-479.037,-995.906,-617.295,-159.097,552.261
-1557.67,1097.57,-780.539,666.672,-67.7079,260.366,-146.905,187.494,-308.906,1692.25,-1265.13,-144.361,139.22,447.813
-1085.14,965.778,-887.982,248.055,-84.7596,260.933,-116.88,103.759,-420.764,2204.74,-1899.14,-299.965,1004.84,1328.87
-987.588,1083.47,-841.882,-399.525,-349.51,24.0185,-458.777,-314.691,-477.227,-166.417,-3124.65,-1029.5,1812.45,1580.8
-405.395,763.448,-1148.36,-949.738,-677.64,-214.317,-900.811,-1113.99,-421.548,-1845.62,-3056.28,-1197.29,2171.88,1803.55
583.099,1567.61,-1142.89,-165.233,733.953,1162.24,372.935,-1520.23,-735.122,-1410.62,-2618.02,-791.707,2773.86,1607.34
1227.93,1367.3,-1364.7,50.1169,1097.67,496.743,1210.95,-1824.77,-1458.02,-900.684,-2028.55,-488.473,2942.25,688.402
4026.38,1766.86,-551.731,-916.706,2664.26,299.3,1221.99,-354.966,103.52,-1424.82,-13.8557,459.072,3047.54,-539.575
4141.23,404.226,-104.146,-855.527,2235.81,431.444,666.641,-24.8671,316.13,-921.487,80.7831,-184.331,2562.27,-825.407
3697.31,-15.2282,97.8374,-236.971,1901.79,445.75,166.46,228.338,404.395,-713.007,187.241,-378.677,1969.81,-717.539
3971.43,211.552,165.61,-175.416,2364.77,336.882,345.827,482.629,352.456,-595.996,242.539,-185.142,1866.04,-700.948
