Date,Oil,Coal,Gas,Low Carbon
2014-01-01,81.1246,59.7086,28.11,100.32
2014-01-02,78.9135,59.1229,27.59,99.4
2014-01-03,78.3996,58.3101,27.5,99.95
2014-01-04,78.4218,58.4169,27.5,99.8533
2014-01-05,78.4441,58.5239,27.5,99.7567
2014-01-06,78.4664,58.6311,27.5,99.66
2014-01-07,78.6966,58.3535,27.46,100.47
2014-01-08,78.8215,60.2472,27.47,100.48
2014-01-09,78.159,61.7103,27.47,100.11
2014-01-10,78.9357,61.5294,27.41,100.58
2014-01-11,78.6837,61.5019,27.38,100.63
2014-01-12,78.4326,61.4745,27.35,100.68
2014-01-13,78.1822,61.4472,27.32,100.73
2014-01-14,77.8444,61.3156,27.24,101.02
2014-01-15,78.7373,62.0315,27.16,101.93
2014-01-16,78.76,62.1461,27.13,101.78
2014-01-17,78.3863,62.0951,27.09,102.13
2014-01-18,78.3891,62.0366,27.08,102.103
2014-01-19,78.3918,61.9781,27.07,102.077
2014-01-20,78.3945,61.9195,27.06,102.05
2014-01-21,78.9073,61.9548,27.04,102.3
2014-01-22,79.8098,61.4404,27.02,102.4
2014-01-23,78.8768,61.0382,27,101.49
2014-01-24,78.8193,60.8607,26.98,98.96
2014-01-25,78.585,60.9037,26.9667,98.61
2014-01-26,78.3504,60.9468,26.9533,98.26
2014-01-27,78.1154,60.9899,26.94,97.91
2014-01-28,78.6944,61.0301,26.89,98.64
2014-01-29,79.2549,61.1772,26.85,97.98
2014-01-30,79.527,61.2936,26.79,98.32
2014-01-31,78.7215,61.5567,25.27,97.93
2014-02-01,78.6677,60.7081,25.2067,97.5033
2014-02-02,78.6137,59.8588,25.1433,97.0767
2014-02-03,78.5598,59.0087,25.08,96.65
2014-02-04,78.2454,58.7691,25.08,96.58
2014-02-05,78.4538,59.1819,25.08,96.71
2014-02-06,79.4294,59.3183,25.08,98.07
2014-02-07,80.7205,58.4942,25.08,98.83
2014-02-08,80.3634,58.3166,25.08,98.87
2014-02-09,80.0073,58.1395,25.08,98.91
2014-02-10,79.6524,57.963,25.08,98.95
2014-02-11,79.4677,57.9848,25.08,100.28
2014-02-12,80.1518,58.4985,25.08,100.74
2014-02-13,79.5101,57.8793,24.87,100.73
2014-02-14,79.5798,57.8537,24.76,101.41
2014-02-15,79.6196,57.7433,24.76,101.483
2014-02-16,79.6594,57.6329,24.76,101.557
2014-02-17,79.6992,57.5224,24.76,101.63
2014-02-18,80.4457,57.2791,24.73,101.74
2014-02-19,80.371,56.6024,24.68,101.81
2014-02-20,80.4757,56.5811,24.64,101.8
2014-02-21,80.1415,56.4675,24.56,102.08
2014-02-22,80.279,56.3683,24.57,102.367
2014-02-23,80.4163,56.2693,24.58,102.653
2014-02-24,80.5533,56.1704,24.59,102.94
2014-02-25,79.6205,56.0564,24.59,103.02
2014-02-26,79.7902,56.1708,24.59,102.81
2014-02-27,79.7891,56.4587,24.59,102.61
2014-02-28,78.9618,55.817,24.59,102.87
2014-03-01,79.5623,55.2012,24.59,102.053
2014-03-02,80.164,54.5841,24.59,101.237
2014-03-03,80.767,53.9657,24.59,100.42
2014-03-04,79.387,53.2031,24.59,102.45
2014-03-05,78.4736,53.2697,24.59,102.51
2014-03-06,78.6468,53.6559,24.59,102.52
2014-03-07,78.4511,53.0445,24.17,101.2
2014-03-08,78.2548,53.037,24.1433,101.107
2014-03-09,78.0584,53.0296,24.1167,101.013
2014-03-10,77.8618,53.0221,24.09,100.92
2014-03-11,78.3755,53.9711,24.15,100.81
2014-03-12,77.785,54.2594,23.09,99.86
2014-03-13,77.0263,54.1171,24.06,98.77
2014-03-14,78.1979,54.4872,24.04,98.27
2014-03-15,77.5975,54.5184,24.0333,98.63
2014-03-16,76.9978,54.5496,24.0267,98.99
2014-03-17,76.3987,54.5808,24.02,99.35
2014-03-18,76.8163,54.3087,23.99,100.02
2014-03-19,76.0799,54.1939,23.94,100.1
2014-03-20,77.3507,54.6432,23.88,100.39
2014-03-21,77.5907,54.717,23.83,100.64
2014-03-22,77.5754,54.7128,23.8033,100.217
2014-03-23,77.56,54.7087,23.7767,99.7933
2014-03-24,77.5446,54.7045,23.75,99.37
2014-03-25,77.5908,54.4637,23.67,100.74
2014-03-26,77.6086,54.4558,23.61,101.14
2014-03-27,78.3762,54.5864,23.54,101.29
2014-03-28,78.545,54.6551,23.54,102.05
2014-03-29,78.4148,55.1857,22.8667,101.977
2014-03-30,78.2847,55.7155,22.1933,101.903
2014-03-31,78.1549,56.2446,21.52,101.83
2014-04-01,76.5917,55.8738,21.37,102.48
2014-04-02,75.9623,55.2012,21.01,102.58
2014-04-03,77.0823,55.5152,20.84,102.84
2014-04-04,77.8978,55.6204,20.76,103.41
2014-04-05,77.6354,55.6988,20.8,102.96
2014-04-06,77.3733,55.777,20.84,102.51
2014-04-07,77.1114,55.8551,20.88,102.06
2014-04-08,78.169,55.2127,20.91,101.76
2014-04-09,78.2804,55.0964,20.99,102.07
2014-04-10,77.4933,55.3833,21.01,101.37
2014-04-11,77.3717,55.2912,21.09,100
2014-04-12,77.874,55.4112,21.1233,100.193
2014-04-13,78.3774,55.5315,21.1567,100.387
2014-04-14,78.8819,55.652,21.19,100.58
2014-04-15,78.78,55.9661,21.26,99.55
2014-04-16,79.1908,55.9971,21.32,100.97
2014-04-17,79.0545,55.4673,21.32,101.37
2014-04-18,79.0979,55.4978,21.32,101.37
2014-04-19,79.2425,55.5283,21.32,101.37
2014-04-20,79.3872,55.5588,21.32,101.37
2014-04-21,79.5321,55.5893,21.32,101.37
2014-04-22,79.0837,55.5475,21.29,102.82
2014-04-23,78.8709,55.5515,21.24,102.1
2014-04-24,79.8336,55.5716,21.19,102.51
2014-04-25,79.2278,55.5636,21.16,101.74
2014-04-26,78.819,55.4753,21.15,101.767
2014-04-27,78.4107,55.3871,21.14,101.793
2014-04-28,78.003,55.299,21.13,101.82
2014-04-29,78.8225,55.0774,21.07,103.18
2014-04-30,78.0289,54.1877,20.13,103.18
2014-05-01,77.7714,54.056,20.13,103.18
2014-05-02,78.3365,54.1047,20.3,102.94
2014-05-03,78.1047,54.0891,20.3,102.9
2014-05-04,77.8731,54.0735,20.3,102.86
2014-05-05,77.6416,54.058,20.3,102.82
2014-05-06,76.773,53.9978,20.17,102.53
2014-05-07,77.6406,53.7445,20.03,102.58
2014-05-08,77.4314,53.8594,19.97,103.87
2014-05-09,78.2889,54.6042,20.01,103.35
2014-05-10,78.4451,54.5648,20.0167,103.533
2014-05-11,78.6013,54.5254,20.0233,103.717
2014-05-12,78.7577,54.486,20.03,103.9
2014-05-13,79.7198,54.8055,20.06,104.21
2014-05-14,80.3193,54.8874,20.05,104.21
2014-05-15,80.8551,55.1285,20.04,103.18
2014-05-16,80.1329,54.943,20.01,103.71
2014-05-17,80.0034,54.8812,20,103.673
2014-05-18,79.874,54.8193,19.99,103.637
2014-05-19,79.7448,54.7576,19.98,103.6
2014-05-20,80.054,54.6636,19.95,103.48
2014-05-21,80.835,54.804,19.95,103.98
2014-05-22,80.7433,54.9459,19.95,104.12
2014-05-23,81.1005,55.0257,19.95,104.35
2014-05-24,81.0368,55.019,19.95,104.567
2014-05-25,80.9731,55.0122,19.95,104.783
2014-05-26,80.9094,55.0055,19.95,105
2014-05-27,80.6717,54.8468,19.93,105.22
2014-05-28,80.6952,54.9677,19.89,105.21
2014-05-29,80.789,54.9515,19.85,105.23
2014-05-30,80.4071,54.935,19.3,105.15
2014-05-31,80.2572,54.7949,19.2,105.267
2014-06-01,80.1073,54.6548,19.1,105.383
2014-06-02,79.9574,54.5147,19,105.5
2014-06-03,79.7508,54.3422,18.84,104.89
2014-06-04,79.548,54.2306,18.65,104.84
2014-06-05,80.1872,53.7702,18.46,105.45
2014-06-06,79.6144,53.328,18.24,106.07
2014-06-07,80.0181,53.3723,18.2033,106.167
2014-06-08,80.4224,53.4167,18.1667,106.263
2014-06-09,80.8275,53.4612,18.13,106.36
2014-06-10,80.8445,53.665,18.04,106.67
2014-06-11,81.1619,53.5912,17.99,106.08
2014-06-12,83.5452,53.6665,17.94,106.19
2014-06-13,83.7964,53.8643,17.95,105.98
2014-06-14,83.6847,53.9039,17.97,105.803
2014-06-15,83.5731,53.9435,17.99,105.627
2014-06-16,83.4614,53.9832,18.01,105.45
2014-06-17,83.6159,53.6557,18.01,105.85
2014-06-18,84.2439,53.4911,17.98,105.7
2014-06-19,84.4787,53.3407,17.95,106.32
2014-06-20,84.4937,53.3559,17.94,106.46
2014-06-21,84.3079,53.3209,17.9267,106.253
2014-06-22,84.1221,53.2859,17.9133,106.047
2014-06-23,83.9365,53.251,17.9,105.84
2014-06-24,84.0505,53.0548,17.87,105.68
2014-06-25,83.7312,53.1766,17.86,104.6
2014-06-26,83.2059,53.1751,17.83,104.41
2014-06-27,83.1865,53.1204,17.81,104.39
2014-06-28,82.8794,53.2789,17.59,104.36
2014-06-29,82.5728,53.4371,17.37,104.33
2014-06-30,82.2668,53.595,17.15,104.3
2014-07-01,82.0354,53.6601,17.1,105.22
2014-07-02,81.4587,53.6394,17.04,105.28
2014-07-03,81.3425,53.349,16.94,106.32
2014-07-04,81.4248,53.6135,16.76,105.86
2014-07-05,81.3187,53.6205,16.7,105.533
2014-07-06,81.2126,53.6275,16.64,105.207
2014-07-07,81.1065,53.6345,16.58,104.88
2014-07-08,80.1678,53.5727,16.48,103.38
2014-07-09,79.6001,53.2236,16.39,103.37
2014-07-10,79.8809,53.2196,16.29,102.23
2014-07-11,78.4553,53.2549,16.22,102.57
2014-07-12,78.4722,53.3111,16.2167,102.82
2014-07-13,78.4891,53.3673,16.2133,103.07
2014-07-14,78.5059,53.4234,16.21,103.32
2014-07-15,77.8814,53.515,16.21,102.72
2014-07-16,78.222,53.7984,16.23,104.17
2014-07-17,79.7708,53.9372,16.31,103.07
2014-07-18,79.2902,53.9741,16.36,103.3
2014-07-19,79.4123,54.0081,16.3667,103.107
2014-07-20,79.5345,54.0421,16.3733,102.913
2014-07-21,79.6568,54.076,16.38,102.72
2014-07-22,79.6158,54.3357,16.39,104.15
2014-07-23,80.2302,54.5488,16.42,104.37
2014-07-24,79.476,54.6318,16.48,105.05
2014-07-25,80.6473,54.6875,16.58,104.18
2014-07-26,80.4579,55.9249,16.6167,104.207
2014-07-27,80.2684,57.1627,16.6533,104.233
2014-07-28,80.0789,58.401,16.69,104.26
2014-07-29,80.2145,57.6737,16.78,104.53
2014-07-30,79.4791,57.048,16.83,103.81
2014-07-31,79.2436,57.0297,18.58,102.42
2014-08-01,78.268,56.9616,18.58,101.37
2014-08-02,78.3572,56.9979,18.47,101.353
2014-08-03,78.4463,57.0342,18.36,101.337
2014-08-04,78.5352,57.0705,18.25,101.32
2014-08-05,78.1722,57.54,18.11,101.6
2014-08-06,78.3739,57.8868,18.13,100.65
2014-08-07,78.8749,58.2361,18.18,99.83
2014-08-08,78.4434,58.4479,18.18,99.42
2014-08-09,78.3626,58.2765,18.18,99.84
2014-08-10,78.2819,58.1051,18.18,100.26
2014-08-11,78.2011,57.9337,18.18,100.68
2014-08-12,77.1917,57.9949,18.16,100.34
2014-08-13,78.0539,57.9716,18.17,100.8
2014-08-14,76.2806,57.4665,18.2,101.13
2014-08-15,77.3304,57.9997,18.29,100.67
2014-08-16,76.8595,57.8077,18.29,101.07
2014-08-17,76.3884,57.6157,18.29,101.47
2014-08-18,75.9172,57.4236,18.29,101.87
2014-08-19,76.0521,57.4734,18.28,102.44
2014-08-20,76.9949,57.8892,18.24,102.42
2014-08-21,77.3865,58.0606,18.19,103.24
2014-08-22,77.1011,57.9634,18.19,102.8
2014-08-23,77.3217,58.0611,18.19,103.253
2014-08-24,77.543,58.1592,18.19,103.707
2014-08-25,77.7652,58.2576,18.19,104.16
2014-08-26,77.6986,58.3687,18.2,105.02
2014-08-27,77.954,58.4352,18.19,105.01
2014-08-28,77.7508,58.4307,18.23,104.39
2014-08-29,78.2454,58.3485,22.34,104.77
2014-08-30,78.2531,58.4803,22.45,104.837
2014-08-31,78.2608,58.6126,22.56,104.903
2014-09-01,78.2685,58.7451,22.67,104.97
2014-09-02,76.5078,58.3683,22.55,104.98
2014-09-03,78.1461,57.9043,22.43,105.73
2014-09-04,78.2405,58.0868,22.39,107.25
2014-09-05,77.8653,58.0785,22.31,106.86
2014-09-06,77.7077,58.2602,22.2833,106.707
2014-09-07,77.5501,58.4419,22.2567,106.553
2014-09-08,77.3924,58.6236,22.23,106.4
2014-09-09,76.8563,58.2855,22.14,105.91
2014-09-10,75.8295,58.2798,22.06,105.86
2014-09-11,75.8663,58.4004,22.03,105.89
2014-09-12,75.0986,58.5802,22,105.9
2014-09-13,75.0187,58.5588,22.01,105.85
2014-09-14,74.9387,58.5374,22.02,105.8
2014-09-15,74.8586,58.516,22.03,105.75
2014-09-16,76.4924,58.1126,22.05,105.51
2014-09-17,76.3893,58.0812,22.06,106.05
2014-09-18,75.9012,58.4214,22.1,107.28
2014-09-19,76.5562,58.4345,22.13,107.28
2014-09-20,76.2017,58.4321,22.1333,107.167
2014-09-21,75.8471,58.4298,22.1367,107.053
2014-09-22,75.4924,58.4274,22.14,106.94
2014-09-23,75.1241,58.2144,22.14,105.27
2014-09-24,75.5886,58.475,22.13,106.2
2014-09-25,76.3059,58.9994,22.15,105.32
2014-09-26,76.186,58.9067,22.15,105.78
2014-09-27,76.3003,58.2078,22.1567,105.613
2014-09-28,76.4147,57.5077,22.1633,105.447
2014-09-29,76.5294,56.8066,22.17,105.28
2014-09-30,75.2364,57.379,24.33,106.25
2014-10-01,74.7124,57.645,24.47,105.28
2014-10-02,73.9609,57.9527,24.47,102.52
2014-10-03,73.169,57.3874,24.34,103.61
2014-10-04,73.3947,57.412,24.2967,103.68
2014-10-05,73.621,57.4365,24.2533,103.75
2014-10-06,73.848,57.4612,24.21,103.82
2014-10-07,73.0626,57.3888,24.11,102
2014-10-08,72.2657,57.4535,24.05,101.16
2014-10-09,70.5555,56.6873,24.04,100.8
2014-10-10,71.38,57.3271,23.99,99.03
2014-10-11,70.9551,57.1993,23.9567,99.0767
2014-10-12,70.5311,57.0718,23.9233,99.1233
2014-10-13,70.1081,56.9446,23.89,99.17
2014-10-14,67.2466,57.0141,23.8,99.2
2014-10-15,66.1456,56.9635,23.72,95.65
2014-10-16,66.2562,56.4358,23.66,95.41
2014-10-17,67.1918,56.1101,23.61,98.09
2014-10-18,67.0814,56.1962,23.59,97.8567
2014-10-19,66.9707,56.2824,23.57,97.6233
2014-10-20,66.8598,56.3689,23.55,97.39
2014-10-21,67.5599,56.5742,23.49,99.42
2014-10-22,66.7376,57.4332,23.47,100.17
2014-10-23,68.5374,57.621,23.44,101.01
2014-10-24,68.0385,57.627,23.41,100.61
2014-10-25,67.9238,57.5703,23.4,100.397
2014-10-26,67.8091,57.5137,23.39,100.183
2014-10-27,67.6946,57.4572,23.38,99.97
2014-10-28,67.4851,57.0286,23.36,100.63
2014-10-29,68.3992,57.1956,23.36,100.7
2014-10-30,68.4553,57.8266,23.34,101.49
2014-10-31,68.5564,57.6094,23.2,103.42
2014-11-01,68.3253,57.617,23.23,103.097
2014-11-02,68.0938,57.6246,23.26,102.773
2014-11-03,67.862,57.6323,23.29,102.45
2014-11-04,66.1819,57.176,23.24,101.35
2014-11-05,66.4663,57.3317,23.17,103.18
2014-11-06,66.198,56.9226,23.17,103.42
2014-11-07,67.288,58.0166,23.22,102.58
2014-11-08,66.8384,58.1804,23.2367,102.857
2014-11-09,66.391,58.3434,23.2533,103.133
2014-11-10,65.9459,58.5055,23.27,103.41
2014-11-11,65.7357,59.2804,23.26,103.84
2014-11-12,64.4742,58.8754,23.24,102.42
2014-11-13,62.5562,59.1281,23.21,102.79
2014-11-14,63.8549,59.0222,23.15,102.75
2014-11-15,63.7256,59.0612,23.14,102.943
2014-11-16,63.5968,59.1001,23.13,103.137
2014-11-17,63.4683,59.1389,23.12,103.33
2014-11-18,62.7058,59.2536,23.11,104.19
2014-11-19,62.3055,58.9948,23.11,104.17
2014-11-20,63.2666,58.9361,23.12,103.95
2014-11-21,64.6917,59.612,23.14,106.12
2014-11-22,64.53,59.6043,23.1567,106.177
2014-11-23,64.3682,59.5967,23.1733,106.233
2014-11-24,64.2063,59.589,23.19,106.29
2014-11-25,63.0473,59.6024,23.26,106.42
2014-11-26,62.3246,59.3587,23.34,106.36
2014-11-27,58.1571,59.3349,23.4,106.73
2014-11-28,56.1964,59.1204,24.44,106.54
2014-11-29,56.8559,58.9689,24.3933,106.42
2014-11-30,57.5158,58.8172,24.3467,106.3
2014-12-01,58.1763,58.6655,24.3,106.18
2014-12-02,56.7772,58.4353,24.12,106.53
2014-12-03,56.7026,58.5516,24.02,106.99
2014-12-04,56.5673,58.6061,23.93,105.44
2014-12-05,55.8728,58.243,23.93,107.48
2014-12-06,55.2512,58.3257,23.87,107.24
2014-12-07,54.6261,58.4088,23.81,107
2014-12-08,53.9974,58.4924,23.75,106.76
2014-12-09,54.0383,58.0483,23.68,104.32
2014-12-10,51.8399,57.8196,23.63,103.98
2014-12-11,51.2391,57.813,23.56,104.12
2014-12-12,49.6787,57.4297,23.5,101.3
2014-12-13,49.499,57.48,23.4767,100.49
2014-12-14,49.3191,57.5304,23.4533,99.68
2014-12-15,49.1389,57.5809,23.43,98.87
2014-12-16,47.7467,56.8717,23.36,100.64
2014-12-17,49.1485,57.2381,23.32,100.82
2014-12-18,48.2458,58.0383,23.29,103.93
2014-12-19,49.9878,58.0259,23.25,103.52
2014-12-20,49.67,58.071,23.2333,103.7
2014-12-21,49.3518,58.1162,23.2167,103.88
2014-12-22,49.0334,58.1614,23.2,104.06
2014-12-23,50.5117,56.0878,23.16,104.74
2014-12-24,49.3003,56.0602,23.14,104.57
2014-12-25,49.318,56.0804,23.14,104.57
2014-12-26,48.6888,56.1006,23.14,104.57
2014-12-27,48.2776,55.7795,23.1167,104.6
2014-12-28,47.8661,55.4581,23.0933,104.63
2014-12-29,47.4543,55.1365,23.07,104.66
2014-12-30,47.6151,54.8931,23,103.55
2014-12-31,47.2202,54.979,21.61,104.02
2015-01-01,47.4115,55.2018,21.61,104.02
2015-01-02,46.8488,54.3884,21.17,103.63
2015-01-03,46.0959,54.0957,21.09,102.853
2015-01-04,45.3377,53.8009,21.01,102.077
2015-01-05,44.5741,53.504,20.93,101.3
2015-01-06,42.8907,52.6272,20.75,100.67
2015-01-07,43.2339,51.4327,20.58,101.15
2015-01-08,43.3039,51.4956,20.51,104.12
2015-01-09,42.4194,50.8762,20.43,102.57
2015-01-10,41.6737,50.6774,20.4133,102.78
2015-01-11,40.9277,50.4785,20.3967,102.99
2015-01-12,40.1813,50.2796,20.38,103.2
2015-01-13,39.5434,50.6281,20.4,104.71
2015-01-14,41.3503,49.9363,20.44,103.19
2015-01-15,40.7157,49.7096,20.45,106.12
2015-01-16,43.2948,49.9655,20.41,107.7
2015-01-17,42.8912,49.9842,20.39,107.73
2015-01-18,42.4881,50.0029,20.37,107.76
2015-01-19,42.0853,50.0215,20.35,107.79
2015-01-20,41.4457,50.177,20.29,108.84
2015-01-21,42.2928,50.5909,20.26,109.54
2015-01-22,41.7628,50.439,20.24,110.99
2015-01-23,43.5703,52.2861,20.21,113.06
2015-01-24,43.3234,52.2146,20.2067,113.277
2015-01-25,43.0772,52.1433,20.2033,113.493
2015-01-26,42.8317,52.0722,20.2,113.71
2015-01-27,43.8705,51.8309,20.2,112.59
2015-01-28,42.7274,51.7895,20.2,112.34
2015-01-29,43.4202,52.0106,20.26,112.26
2015-01-30,46.8731,50.5529,20.26,111.59
2015-01-31,47.385,50.7075,20.26,111.63
2015-02-01,47.8968,50.8622,20.26,111.67
2015-02-02,48.4085,51.0168,20.26,111.71
2015-02-03,50.9054,51.512,20.57,112.59
2015-02-04,47.3178,51.328,20.6,112.89
2015-02-05,49.5793,53.2866,20.77,113.02
2015-02-06,50.4936,53.5075,20.89,113.12
2015-02-07,50.9058,53.9231,20.91,112.703
2015-02-08,51.3222,54.343,20.93,112.287
2015-02-09,51.7428,54.7672,20.95,111.87
2015-02-10,49.9513,54.572,20.95,112.68
2015-02-11,48.3118,54.9319,21.14,112.39
2015-02-12,50.3619,55.3937,21.62,113.24
2015-02-13,54.055,54.8722,21.62,114.06
2015-02-14,53.9772,54.8581,21.62,113.97
2015-02-15,53.8995,54.844,21.62,113.88
2015-02-16,53.8219,54.8299,21.62,113.79
2015-02-17,54.7788,54.7087,21.92,114.1
2015-02-18,53.2272,54.9156,21.92,115.13
2015-02-19,52.8761,54.4481,22.08,115.62
2015-02-20,53.3015,55.0982,22.1,115.81
2015-02-21,52.912,55.0392,22.1,116.147
2015-02-22,52.5226,54.9802,22.1,116.483
2015-02-23,52.1331,54.9212,22.1,116.82
2015-02-24,51.7832,54.5109,22.11,117.42
2015-02-25,54.3187,54.2923,22.21,117.28
2015-02-26,53.0618,54.6081,22.31,118.35
2015-02-27,55.6762,56.5836,23.24,118.95
2015-02-28,54.7957,56.4571,23.24,118.773
2015-03-01,53.9146,56.3305,23.24,118.597
2015-03-02,53.0329,56.2038,23.24,118.42
2015-03-03,54.6383,55.8292,22.77,117.46
2015-03-04,54.4319,56.4545,22.77,118.29
2015-03-05,54.6391,56.5543,22.51,119.12
2015-03-06,54.4833,56.2346,22.51,119.34
2015-03-07,54.2884,56.5028,22.51,119.28
2015-03-08,54.0923,56.7726,22.51,119.22
2015-03-09,53.895,57.0442,22.51,119.16
2015-03-10,52.5144,57.6457,22.51,117.99
2015-03-11,54.3959,58.7067,22.51,119.96
2015-03-12,53.7831,58.5131,22.14,120
2015-03-13,51.7121,58.5982,22.14,120.39
2015-03-14,51.3485,58.484,22.14,120.763
2015-03-15,50.9847,58.3696,22.14,121.137
2015-03-16,50.6204,58.2552,22.14,121.51
2015-03-17,50.315,57.6869,22.14,120.87
2015-03-18,52.7851,58.0155,22.02,121.2
2015-03-19,50.9787,57.1322,22.02,121.78
2015-03-20,51.3363,56.5609,21.94,122.87
2015-03-21,51.3061,56.3085,21.94,122.567
2015-03-22,51.2761,56.0583,21.94,122.263
2015-03-23,51.2463,55.8101,21.94,121.96
2015-03-24,50.3288,55.6164,21.81,122.46
2015-03-25,51.4156,55.5303,21.81,121.1
2015-03-26,53.9415,55.4999,21.81,119.93
2015-03-27,51.962,54.7163,21.78,120.26
2015-03-28,51.9427,54.6733,21.78,120.667
2015-03-29,51.9234,54.6304,21.78,121.073
2015-03-30,51.9041,54.5874,21.78,121.48
2015-03-31,51.2222,54.6984,21.69,120.54
2015-04-01,53.0916,54.4398,21.69,121
2015-04-02,50.7387,54.0628,22,120.72
2015-04-03,50.7228,54.0458,22,120.72
2015-04-04,51.6819,54.0289,22,120.72
2015-04-05,52.6405,54.0119,22,120.72
2015-04-06,53.5984,53.995,22,120.72
2015-04-07,54.4851,53.1483,21.93,123
2015-04-08,51.1416,52.8448,21.91,123.42
2015-04-09,52.506,54.2046,21.93,124.8
2015-04-10,54.7493,55.8657,21.9,125.85
2015-04-11,54.7993,56.0709,21.9,125.907
2015-04-12,54.8494,56.2764,21.9,125.963
2015-04-13,54.8995,56.4822,21.9,126.02
2015-04-14,55.3105,56.3234,21.88,125.36
2015-04-15,57.0186,56.338,21.87,126.14
2015-04-16,59.733,55.9705,21.85,125.22
2015-04-17,58.6739,55.4374,21.79,123
2015-04-18,58.839,55.5779,21.7767,123.373
2015-04-19,59.005,55.7192,21.7633,123.747
2015-04-20,59.1719,55.8612,21.75,124.12
2015-04-21,58.0187,55.8411,21.72,124.79
2015-04-22,58.3915,55.4314,21.7,125.16
2015-04-23,60.2024,55.3286,21.66,124.4
2015-04-24,60.3104,55.109,21.63,124.82
2015-04-25,60.1755,55.1124,21.6233,125.233
2015-04-26,60.0407,55.1158,21.6167,125.647
2015-04-27,59.9057,55.1192,21.61,126.06
2015-04-28,59.1562,54.3608,21.58,124.07
2015-04-29,59.8437,54.4901,21.55,121.11
2015-04-30,59.5453,53.3214,20.6,120.69
2015-05-01,59.3433,53.4857,20.6,120.69
2015-05-02,59.4239,53.561,20.6,120.773
2015-05-03,59.5047,53.6366,20.6,120.857
2015-05-04,59.5857,53.7123,20.6,120.94
2015-05-05,60.7358,54.1063,20.49,119.11
2015-05-06,60.3473,53.4283,20.5,118.44
2015-05-07,57.9743,52.7643,20.45,118.55
2015-05-08,58.2747,53.0701,20.43,122.31
2015-05-09,58.2688,53.1801,20.4467,122.307
2015-05-10,58.2629,53.2906,20.4633,122.303
2015-05-11,58.257,53.4015,20.48,122.3
2015-05-12,59.4893,52.8072,20.54,120.77
2015-05-13,59.5401,52.8919,20.57,120.81
2015-05-14,58.3151,51.7996,20.57,121.78
2015-05-15,58.9778,52.1275,20.58,121.44
2015-05-16,58.7135,52.0341,20.5767,121.59
2015-05-17,58.4501,51.941,20.5733,121.74
2015-05-18,58.1877,51.8483,20.57,121.89
2015-05-19,57.263,52.6834,20.56,124.14
2015-05-20,58.4907,52.9772,20.57,124.53
2015-05-21,59.7683,52.771,20.57,124.9
2015-05-22,58.5543,52.6245,20.56,124.86
2015-05-23,58.9263,52.9184,20.56,124.727
2015-05-24,59.3025,53.2156,20.56,124.593
2015-05-25,59.683,53.5161,20.56,124.46
2015-05-26,58.3196,53.7708,20.57,123.6
2015-05-27,57.1297,54.1287,20.57,125.57
2015-05-28,57.4339,53.9648,20.59,124.7
2015-05-29,59.763,53.0082,20.47,122.27
2015-05-30,59.6035,52.8981,20.4533,122.323
2015-05-31,59.4437,52.7878,20.4367,122.377
2015-06-01,59.2836,52.6773,20.42,122.43
2015-06-02,59.3798,52.77,20.4,121.01
2015-06-03,57.302,51.5538,20.4,121.06
2015-06-04,54.8113,50.2783,20.35,120.03
2015-06-05,56.4361,50.6329,20.34,118.66
2015-06-06,56.3456,50.7173,20.35,118.267
2015-06-07,56.2548,50.802,20.36,117.873
2015-06-08,56.1638,50.8869,20.37,117.48
2015-06-09,57.6762,50.4489,20.39,117.23
2015-06-10,58.2498,50.3591,20.41,119.49
2015-06-11,57.9683,51.015,20.4,120.22
2015-06-12,56.9251,51.4706,20.39,119.07
2015-06-13,56.5542,51.5182,20.3867,118.36
2015-06-14,56.1831,51.5658,20.3833,117.65
2015-06-15,55.8121,51.6135,20.38,116.94
2015-06-16,56.7989,51.5827,20.38,117.82
2015-06-17,56.6274,51.423,20.37,117.19
2015-06-18,56.3486,50.8593,20.36,117.52
2015-06-19,55.7748,51.332,20.37,117.94
2015-06-20,55.7935,51.3508,20.3733,118.913
2015-06-21,55.8122,51.3696,20.3767,119.887
2015-06-22,55.8308,51.3883,20.38,120.86
2015-06-23,57.5241,51.9011,20.42,122.35
2015-06-24,56.6218,51.8149,20.44,121.94
2015-06-25,56.3984,51.9365,20.45,121.68
2015-06-26,56.4721,52.7584,20.46,121.93
2015-06-27,56.2155,52.867,20.4633,120.75
2015-06-28,55.9579,52.976,20.4667,119.57
2015-06-29,55.6993,53.0854,20.47,118.39
2015-06-30,56.8326,53.8028,20.71,116.85
2015-07-01,55.8649,53.8288,20.74,118.57
2015-07-02,56.0907,53.7683,20.85,117.8
2015-07-03,54.3619,53.1273,21,117.19
2015-07-04,53.3675,53.1325,20.9733,116.613
2015-07-05,52.3677,53.1378,20.9467,116.037
2015-07-06,51.3626,53.1432,20.92,115.46
2015-07-07,52.0081,53.1973,20.92,113.54
2015-07-08,51.7507,52.93,20.92,113.84
2015-07-09,53.0215,52.922,20.86,116.5
2015-07-10,52.5078,52.5257,20.87,119.32
2015-07-11,52.4582,52.6796,20.87,120.083
2015-07-12,52.4081,52.8348,20.87,120.847
2015-07-13,52.3577,52.9912,20.87,121.61
2015-07-14,53.0414,53.0777,20.91,122.3
2015-07-15,51.8212,53.0021,20.92,122.8
2015-07-16,52.9217,53.6947,20.93,124.43
