Date,Demand
2019-10-25,1.10944e+06
2019-10-26,1.07955e+06
2019-10-27,1.14459e+06
2019-10-28,1.23249e+06
2019-10-29,1.26478e+06
2019-10-30,1.29043e+06
2019-10-31,1.24426e+06
2019-11-01,1.24847e+06
2019-11-02,1.16609e+06
2019-11-03,1.15937e+06
2019-11-04,1.30833e+06
2019-11-05,1.35724e+06
2019-11-06,1.38729e+06
2019-11-07,1.38624e+06
2019-11-08,1.35997e+06
2019-11-09,1.25488e+06
2019-11-10,1.23984e+06
2019-11-11,1.3599e+06
2019-11-12,1.33183e+06
2019-11-13,1.29754e+06
2019-11-14,1.29393e+06
2019-11-15,1.29133e+06
2019-11-16,1.20602e+06
2019-11-17,1.175e+06
2019-11-18,1.27984e+06
2019-11-19,1.25687e+06
2019-11-20,1.26607e+06
2019-11-21,1.26497e+06
2019-11-22,1.25811e+06
2019-11-23,1.18915e+06
2019-11-24,1.19867e+06
2019-11-25,1.3169e+06
2019-11-26,1.30969e+06
2019-11-27,1.31479e+06
2019-11-28,1.32426e+06
2019-11-29,1.35573e+06
2019-11-30,1.31464e+06
2019-12-01,1.31043e+06
2019-12-02,1.42627e+06
2019-12-03,1.4072e+06
2019-12-04,1.32859e+06
2019-12-05,1.30399e+06
2019-12-06,1.27798e+06
2019-12-07,1.2176e+06
2019-12-08,1.23680e+06
2019-12-09,1.32094e+06
2019-12-10,1.41306e+06
2019-12-11,1.34686e+06
2019-12-12,1.32897e+06
2019-12-13,1.33697e+06
2019-12-14,1.24782e+06
2019-12-15,1.22932e+06
2019-12-16,1.34024e+06
2019-12-17,1.33793e+06
2019-12-18,1.35465e+06
2019-12-19,1.36466e+06
2019-12-20,1.29428e+06
2019-12-21,1.19251e+06
2019-12-22,1.17187e+06
2019-12-23,1.19764e+06
2019-12-24,1.1596e+06
2019-12-25,1.15254e+06
2019-12-26,1.20898e+06
2019-12-27,1.30949e+06
2019-12-28,1.30298e+06
2019-12-29,1.18812e+06
2019-12-30,1.18808e+06
2019-12-31,1.01285e+06
2020-01-01,1.16456e+06
2020-01-02,1.23939e+06
2020-01-03,1.2664e+06
2020-01-04,1.26454e+06
2020-01-05,1.27046e+06
2020-01-06,1.27299e+06
2020-01-07,1.29388e+06
2020-01-08,1.29215e+06
2020-01-09,1.33856e+06
2020-01-10,1.36157e+06
2020-01-11,1.27121e+06
2020-01-12,1.19909e+06
2020-01-13,1.34775e+06
2020-01-14,1.32921e+06
2020-01-15,1.30544e+06
2020-01-16,1.30643e+06
2020-01-17,1.305e+06
2020-01-18,1.2209e+06
2020-01-19,1.2363e+06
2020-01-20,1.31673e+06
2020-01-21,1.28604e+06
2020-01-22,1.33571e+06
2020-01-23,1.35188e+06
2020-01-24,1.30677e+06
2020-01-25,1.23564e+06
2020-01-26,1.18637e+06
2020-01-27,1.31807e+06
2020-01-28,1.32216e+06
2020-01-29,1.33246e+06
2020-01-30,1.34002e+06
2020-01-31,1.32452e+06
2020-02-01,1.19258e+06
2020-02-02,1.18568e+06
2020-02-03,1.35373e+06
2020-02-04,1.39438e+06
2020-02-05,1.37467e+06
2020-02-06,1.35252e+06
2020-02-07,1.34695e+06
2020-02-08,1.22431e+06
2020-02-09,1.19151e+06
2020-02-10,1.28573e+06
2020-02-11,1.32134e+06
2020-02-12,1.33524e+06
2020-02-13,1.36116e+06
2020-02-14,1.38002e+06
2020-02-15,1.25116e+06
2020-02-16,1.20974e+06
2020-02-17,1.30656e+06
2020-02-18,1.2975e+06
2020-02-19,1.32932e+06
2020-02-20,1.35946e+06
2020-02-21,1.30913e+06
2020-02-22,1.20785e+06
2020-02-23,1.21435e+06
2020-02-24,1.33555e+06
2020-02-25,1.38548e+06
2020-02-26,1.42304e+06
2020-02-27,1.43771e+06
2020-02-28,1.41028e+06
2020-02-29,1.32057e+06
2020-03-01,1.27282e+06
2020-03-02,1.34182e+06
2020-03-03,1.35342e+06
2020-03-04,1.36883e+06
2020-03-05,1.35612e+06
2020-03-06,1.3558e+06
2020-03-07,1.26579e+06
2020-03-08,1.21541e+06
2020-03-09,1.27751e+06
2020-03-10,1.29957e+06
2020-03-11,1.2778e+06
2020-03-12,1.30358e+06
2020-03-13,1.3383e+06
2020-03-14,1.30404e+06
2020-03-15,1.22975e+06
2020-03-16,1.28328e+06
2020-03-17,1.25545e+06
2020-03-18,1.23981e+06
2020-03-19,1.24837e+06
2020-03-20,1.26686e+06
2020-03-21,1.22775e+06
2020-03-22,1.21916e+06
2020-03-23,1.29382e+06
2020-03-24,1.26261e+06
2020-03-25,1.23192e+06
2020-03-26,1.22325e+06
2020-03-27,1.21516e+06
2020-03-28,1.15453e+06
2020-03-29,1.14053e+06
2020-03-30,596795
2020-03-31,1.2676e+06
2020-04-01,1.22218e+06
2020-04-02,1.24226e+06
2020-04-03,1.25232e+06
2020-04-04,1.16992e+06
2020-04-05,1.12371e+06
2020-04-06,1.14495e+06
2020-04-07,1.12005e+06
2020-04-08,1.12008e+06
2020-04-09,1.09663e+06
2020-04-10,1.07361e+06
2020-04-11,1.06882e+06
2020-04-12,1.02842e+06
2020-04-13,1.09385e+06
2020-04-14,1.19012e+06
2020-04-15,1.14201e+06
2020-04-16,1.12968e+06
2020-04-17,1.13823e+06
2020-04-18,1.06761e+06
2020-04-19,1.02227e+06
2020-04-20,1.07656e+06
2020-04-21,1.05938e+06
2020-04-22,1.03914e+06
2020-04-23,1.0366e+06
2020-04-24,1.04268e+06
2020-04-25,992847
2020-04-26,992375
2020-04-27,1.10713e+06
2020-04-28,1.13280e+06
2020-04-29,1.13633e+06
2020-04-30,1.1245e+06
2020-05-01,1.04091e+06
2020-05-02,994182
2020-05-03,967338
2020-05-04,1.08182e+06
2020-05-05,1.08764e+06
2020-05-06,1.05027e+06
2020-05-07,1.05249e+06
2020-05-08,1.03447e+06
2020-05-09,968594
2020-05-10,967908
2020-05-11,1.09578e+06
2020-05-12,1.11643e+06
2020-05-13,1.11454e+06
2020-05-14,1.08817e+06
2020-05-15,1.07046e+06
2020-05-16,1.00589e+06
2020-05-17,974302
2020-05-18,1.05994e+06
2020-05-19,1.04831e+06
2020-05-20,1.02986e+06
2020-05-21,950063
2020-05-22,940015
2020-05-23,908290
2020-05-24,893697
2020-05-25,969927
2020-05-26,958498
2020-05-27,953864
2020-05-28,967241
2020-05-29,947079
2020-05-30,851991
2020-05-31,816493
2020-06-01,898067
2020-06-02,938199
2020-06-03,954952
2020-06-04,952648
2020-06-05,943041
2020-06-06,886648
2020-06-07,870828
2020-06-08,973309
2020-06-09,970732
2020-06-10,961699
2020-06-11,956496
2020-06-12,935216
2020-06-13,845419
2020-06-14,837653
2020-06-15,942049
2020-06-16,944360
2020-06-17,945545
2020-06-18,927910
2020-06-19,858241
2020-06-20,800751
2020-06-21,805031
2020-06-22,913098
2020-06-23,925366
2020-06-24,936207
2020-06-25,947584
2020-06-26,942489
2020-06-27,860413
2020-06-28,845681
2020-06-29,945145
2020-06-30,955021
2020-07-01,955614
2020-07-02,941709
2020-07-03,919311
2020-07-04,855658
2020-07-05,832414
2020-07-06,925064
2020-07-07,935184
2020-07-08,937875
2020-07-09,926632
2020-07-10,909826
2020-07-11,844766
2020-07-12,828384
2020-07-13,889901
2020-07-14,896093
2020-07-15,886684
2020-07-16,881555
2020-07-17,860204
2020-07-18,824397
2020-07-19,811759
2020-07-20,874344
2020-07-21,867955
2020-07-22,876198
2020-07-23,885038
2020-07-24,884417
2020-07-25,828881
2020-07-26,817933
2020-07-27,879561
2020-07-28,896199
2020-07-29,905787
2020-07-30,909531
2020-07-31,899586
2020-08-01,835156
2020-08-02,836599
2020-08-03,921829
2020-08-04,931247
2020-08-05,953365
2020-08-06,956779
2020-08-07,941750
2020-08-08,863304
2020-08-09,861946
2020-08-10,964408
2020-08-11,967711
2020-08-12,969904
2020-08-13,975958
2020-08-14,953956
2020-08-15,869455
2020-08-16,857765
2020-08-17,969135
2020-08-18,962602
2020-08-19,964487
2020-08-20,963277
2020-08-21,949429
2020-08-22,862833
2020-08-23,847252
2020-08-24,958977
2020-08-25,973949
2020-08-26,986300
2020-08-27,993517
2020-08-28,984209
2020-08-29,906504
2020-08-30,894482
2020-08-31,983537
2020-09-01,994889
2020-09-02,988871
2020-09-03,989778
2020-09-04,966983
2020-09-05,893394
2020-09-06,889243
2020-09-07,953931
2020-09-08,999862
2020-09-09,1.00958e+06
2020-09-10,1.02195e+06
2020-09-11,1.01934e+06
2020-09-12,940240
2020-09-13,922351
2020-09-14,1.00325e+06
2020-09-15,1.01128e+06
2020-09-16,1.00246e+06
2020-09-17,1.03052e+06
2020-09-18,1.01567e+06
2020-09-19,935183
2020-09-20,929968
2020-09-21,1.02136e+06
2020-09-22,1.02023e+06
2020-09-23,1.02198e+06
2020-09-24,1.01248e+06
2020-09-25,1.01928e+06
2020-09-26,948025
2020-09-27,928705
2020-09-28,1.02795e+06
2020-09-29,1.02566e+06
2020-09-30,1.03113e+06
2020-10-01,1.03498e+06
2020-10-02,1.02192e+06
2020-10-03,957931
2020-10-04,947490
2020-10-05,1.03418e+06
2020-10-06,1.05458e+06
2020-10-07,1.05347e+06
2020-10-08,1.06126e+06
2020-10-09,1.05562e+06
2020-10-10,1.00624e+06
2020-10-11,1.0046e+06
2020-10-12,1.07823e+06
2020-10-13,1.12842e+06
2020-10-14,1.1403e+06
2020-10-15,1.15728e+06
2020-10-16,1.14884e+06
2020-10-17,1.07926e+06
2020-10-18,1.07584e+06
2020-10-19,1.21549e+06
2020-10-20,1.23982e+06
2020-10-21,1.20357e+06
2020-10-22,1.17301e+06
2020-10-23,1.18094e+06
2020-10-24,1.11388e+06
2020-10-25,1.10428e+06
2020-10-26,1.13902e+06
2020-10-27,1.13508e+06
2020-10-28,1.14801e+06
2020-10-29,1.16645e+06
2020-10-30,1.18798e+06
2020-10-31,1.08266e+06
2020-11-01,1.03022e+06
2020-11-02,1.12223e+06
2020-11-03,1.14506e+06
2020-11-04,1.18652e+06
2020-11-05,1.16425e+06
2020-11-06,1.12537e+06
2020-11-07,1.07970e+06
2020-11-08,1.10046e+06
2020-11-09,1.22417e+06
2020-11-10,1.24335e+06
2020-11-11,1.23065e+06
2020-11-12,1.22407e+06
2020-11-13,1.20702e+06
2020-11-14,1.11213e+06
2020-11-15,1.08231e+06
2020-11-16,1.17048e+06
2020-11-17,1.18092e+06
2020-11-18,1.16749e+06
2020-11-19,1.2686e+06
2020-11-20,1.31705e+06
2020-11-21,1.21285e+06
2020-11-22,1.15992e+06
2020-11-23,1.26361e+06
2020-11-24,1.26903e+06
2020-11-25,1.23862e+06
2020-11-26,1.26e+06
2020-11-27,1.34184e+06
2020-11-28,1.28557e+06
2020-11-29,1.28005e+06
2020-11-30,1.32653e+06
2020-12-01,1.35307e+06
2020-12-02,1.3512e+06
2020-12-03,1.36723e+06
2020-12-04,1.36238e+06
2020-12-05,1.24554e+06
2020-12-06,1.20431e+06
2020-12-07,1.30427e+06
2020-12-08,1.35066e+06
2020-12-09,1.36049e+06
2020-12-10,1.36001e+06
2020-12-11,1.37322e+06
2020-12-12,1.27662e+06
2020-12-13,1.26e+06
2020-12-14,1.35093e+06
2020-12-15,1.32391e+06
2020-12-16,1.31954e+06
2020-12-17,1.32808e+06
2020-12-18,1.30559e+06
2020-12-19,1.19846e+06
2020-12-20,1.16133e+06
2020-12-21,1.24123e+06
2020-12-22,1.2444e+06
2020-12-23,1.25388e+06
2020-12-24,1.16998e+06
2020-12-25,1.24237e+06
2020-12-26,1.24305e+06
2020-12-27,1.21277e+06
2020-12-28,1.29968e+06
2020-12-29,1.29595e+06
2020-12-30,1.29937e+06
2020-12-31,1.25928e+06
