Date,Hour,Wind DK
2019-09-12,10,2155
2019-09-12,11,2443
2019-09-12,12,2430
2019-09-12,13,2679
2019-09-12,14,2681
2019-09-12,15,2602
2019-09-12,16,2809
2019-09-12,17,2594
2019-09-12,18,2424
2019-09-12,19,2316
2019-09-12,20,2242
2019-09-12,21,1782
2019-09-12,22,1685
2019-09-12,23,1405
2019-09-13,0,1522
2019-09-13,1,1225
2019-09-13,2,1082
2019-09-13,3,1312
2019-09-13,4,1983
2019-09-13,5,2538
2019-09-13,6,2553
2019-09-13,7,2427
2019-09-13,8,2592
2019-09-13,9,2426
2019-09-13,10,2654
2019-09-13,11,2649
2019-09-13,12,2525
2019-09-13,13,2498
2019-09-13,14,2499
2019-09-13,15,2479
2019-09-13,16,2475
2019-09-13,17,2614
2019-09-13,18,2541
2019-09-13,19,2092
2019-09-13,20,1943
2019-09-13,21,2385
2019-09-13,22,2177
2019-09-13,23,2032
2019-09-14,0,1937
2019-09-14,1,1971
2019-09-14,2,1860
2019-09-14,3,1780
2019-09-14,4,1713
2019-09-14,5,1682
2019-09-14,6,1603
2019-09-14,7,1407
2019-09-14,8,1439
2019-09-14,9,1417
2019-09-14,10,1718
2019-09-14,11,2228
2019-09-14,12,2392
2019-09-14,13,2349
2019-09-14,14,2318
2019-09-14,15,2395
2019-09-14,16,2373
2019-09-14,17,2695
2019-09-14,18,2656
2019-09-14,19,2716
2019-09-14,20,2955
2019-09-14,21,3156
2019-09-14,22,3213
2019-09-14,23,3630
2019-09-15,0,3547
2019-09-15,1,3860
2019-09-15,2,3971
2019-09-15,3,3786
2019-09-15,4,3606
2019-09-15,5,3512
2019-09-15,6,3527
2019-09-15,7,3341
2019-09-15,8,3464
2019-09-15,9,3819
2019-09-15,10,4113
2019-09-15,11,4367
2019-09-15,12,4519
2019-09-15,13,4422
2019-09-15,14,4322
2019-09-15,15,4394
2019-09-15,16,4416
2019-09-15,17,4191
2019-09-15,18,3897
2019-09-15,19,3804
2019-09-15,20,3697
2019-09-15,21,3850
2019-09-15,22,3907
2019-09-15,23,3807
2019-09-16,0,3640
2019-09-16,1,3521
2019-09-16,2,3330
2019-09-16,3,3128
2019-09-16,4,3158
2019-09-16,5,3039
2019-09-16,6,3053
2019-09-16,7,3067
2019-09-16,8,2935
2019-09-16,9,3061
2019-09-16,10,3193
2019-09-16,11,3264
2019-09-16,12,3459
2019-09-16,13,3445
2019-09-16,14,3482
2019-09-16,15,3575
2019-09-16,16,3243
2019-09-16,17,3045
2019-09-16,18,2927
2019-09-16,19,2578
2019-09-16,20,2707
2019-09-16,21,2636
2019-09-16,22,2534
2019-09-16,23,2493
2019-09-17,0,2361
2019-09-17,1,2520
2019-09-17,2,2852
2019-09-17,3,2970
2019-09-17,4,3075
2019-09-17,5,3148
2019-09-17,6,3092
2019-09-17,7,3350
2019-09-17,8,3505
2019-09-17,9,3641
2019-09-17,10,3844
2019-09-17,11,3988
2019-09-17,12,3963
2019-09-17,13,4274
2019-09-17,14,4644
2019-09-17,15,4539
2019-09-17,16,4022
2019-09-17,17,3609
2019-09-17,18,3241
2019-09-17,19,2938
2019-09-17,20,2858
2019-09-17,21,2759
2019-09-17,22,2367
2019-09-17,23,2260
2019-09-18,0,2379
2019-09-18,1,2113
2019-09-18,2,2628
2019-09-18,3,2763
2019-09-18,4,2844
2019-09-18,5,3050
2019-09-18,6,2955
2019-09-18,7,2872
2019-09-18,8,2900
2019-09-18,9,3120
2019-09-18,10,3312
2019-09-18,11,3184
2019-09-18,12,3134
2019-09-18,13,3098
2019-09-18,14,2962
2019-09-18,15,2746
2019-09-18,16,2570
2019-09-18,17,2581
2019-09-18,18,2291
2019-09-18,19,2266
2019-09-18,20,2164
2019-09-18,21,1989
2019-09-18,22,1772
2019-09-18,23,1639
2019-09-19,0,1573
2019-09-19,1,1391
2019-09-19,2,1291
2019-09-19,3,1166
2019-09-19,4,1060
2019-09-19,5,979
2019-09-19,6,898
2019-09-19,7,867
2019-09-19,8,680
2019-09-19,9,496
2019-09-19,10,512
2019-09-19,11,583
2019-09-19,12,520
2019-09-19,13,450
2019-09-19,14,539
2019-09-19,15,720
2019-09-19,16,839
2019-09-19,17,829
2019-09-19,18,784
2019-09-19,19,741
2019-09-19,20,784
2019-09-19,21,923
2019-09-19,22,1023
2019-09-19,23,989
2019-09-20,0,1046
2019-09-20,1,971
2019-09-20,2,1054
2019-09-20,3,1121
2019-09-20,4,1175
2019-09-20,5,1253
2019-09-20,6,1307
2019-09-20,7,1457
2019-09-20,8,1518
2019-09-20,9,1705
2019-09-20,10,2033
2019-09-20,11,1913
2019-09-20,12,2075
2019-09-20,13,2170
2019-09-20,14,2203
2019-09-20,15,2294
2019-09-20,16,2491
2019-09-20,17,2574
2019-09-20,18,2646
2019-09-20,19,2546
2019-09-20,20,2379
2019-09-20,21,2151
2019-09-20,22,2053
2019-09-20,23,2011
2019-09-21,0,1976
2019-09-21,1,1694
2019-09-21,2,1348
2019-09-21,3,1273
2019-09-21,4,1172
2019-09-21,5,1108
2019-09-21,6,999
2019-09-21,7,875
2019-09-21,8,850
2019-09-21,9,666
2019-09-21,10,587
2019-09-21,11,462
2019-09-21,12,373
2019-09-21,13,276
2019-09-21,14,165
2019-09-21,15,131
2019-09-21,16,108
2019-09-21,17,78
2019-09-21,18,63
2019-09-21,19,105
2019-09-21,20,125
2019-09-21,21,129
2019-09-21,22,122
2019-09-21,23,110
2019-09-22,0,100
2019-09-22,1,117
2019-09-22,2,153
2019-09-22,3,191
2019-09-22,4,190
2019-09-22,5,167
2019-09-22,6,186
2019-09-22,7,203
2019-09-22,8,254
2019-09-22,9,272
2019-09-22,10,235
2019-09-22,11,295
2019-09-22,12,404
2019-09-22,13,466
2019-09-22,14,505
2019-09-22,15,593
2019-09-22,16,727
2019-09-22,17,960
2019-09-22,18,1121
2019-09-22,19,1467
2019-09-22,20,1862
2019-09-22,21,2059
2019-09-22,22,2379
2019-09-22,23,2587
2019-09-23,0,2867
2019-09-23,1,3236
2019-09-23,2,3445
2019-09-23,3,3446
2019-09-23,4,3438
2019-09-23,5,3407
2019-09-23,6,3308
2019-09-23,7,2862
2019-09-23,8,3117
2019-09-23,9,2993
2019-09-23,10,2745
2019-09-23,11,2569
2019-09-23,12,2289
2019-09-23,13,2164
2019-09-23,14,2139
2019-09-23,15,1983
2019-09-23,16,1956
2019-09-23,17,1960
2019-09-23,18,1745
2019-09-23,19,1605
2019-09-23,20,1501
2019-09-23,21,1431
2019-09-23,22,1275
2019-09-23,23,938
2019-09-24,0,694
2019-09-24,1,495
2019-09-24,2,387
2019-09-24,3,339
2019-09-24,4,294
2019-09-24,5,290
2019-09-24,6,311
2019-09-24,7,343
2019-09-24,8,316
2019-09-24,9,296
2019-09-24,10,275
2019-09-24,11,240
2019-09-24,12,298
2019-09-24,13,329
2019-09-24,14,350
2019-09-24,15,373
2019-09-24,16,428
2019-09-24,17,466
2019-09-24,18,503
2019-09-24,19,585
2019-09-24,20,693
2019-09-24,21,786
2019-09-24,22,748
2019-09-24,23,709
2019-09-25,0,721
2019-09-25,1,715
2019-09-25,2,755
2019-09-25,3,757
2019-09-25,4,800
2019-09-25,5,796
2019-09-25,6,835
2019-09-25,7,865
2019-09-25,8,965
2019-09-25,9,1013
2019-09-25,10,1107
2019-09-25,11,1159
2019-09-25,12,1219
2019-09-25,13,1119
2019-09-25,14,1001
2019-09-25,15,910
2019-09-25,16,843
2019-09-25,17,899
2019-09-25,18,849
2019-09-25,19,917
2019-09-25,20,1011
2019-09-25,21,1062
2019-09-25,22,1184
2019-09-25,23,1238
2019-09-26,0,1190
2019-09-26,1,1029
2019-09-26,2,996
2019-09-26,3,973
2019-09-26,4,996
2019-09-26,5,1034
2019-09-26,6,1111
2019-09-26,7,1296
2019-09-26,8,1386
2019-09-26,9,1412
2019-09-26,10,1649
2019-09-26,11,1558
2019-09-26,12,1430
2019-09-26,13,1409
2019-09-26,14,1517
2019-09-26,15,1569
2019-09-26,16,1602
2019-09-26,17,2083
2019-09-26,18,2282
2019-09-26,19,2464
2019-09-26,20,2653
2019-09-26,21,2730
2019-09-26,22,3147
2019-09-26,23,3108
2019-09-27,0,3028
2019-09-27,1,2744
2019-09-27,2,2303
2019-09-27,3,1953
2019-09-27,4,1678
2019-09-27,5,1471
2019-09-27,6,1422
2019-09-27,7,1273
2019-09-27,8,1087
2019-09-27,9,1039
2019-09-27,10,939
2019-09-27,11,978
2019-09-27,12,902
2019-09-27,13,820
2019-09-27,14,910
2019-09-27,15,909
2019-09-27,16,869
2019-09-27,17,722
2019-09-27,18,645
2019-09-27,19,624
2019-09-27,20,741
2019-09-27,21,813
2019-09-27,22,972
2019-09-27,23,1256
2019-09-28,0,1417
2019-09-28,1,1456
2019-09-28,2,1904
2019-09-28,3,2054
2019-09-28,4,2112
2019-09-28,5,2278
2019-09-28,6,2391
2019-09-28,7,2401
2019-09-28,8,2330
2019-09-28,9,2243
2019-09-28,10,2288
2019-09-28,11,2161
2019-09-28,12,2011
2019-09-28,13,2167
2019-09-28,14,2120
2019-09-28,15,1845
2019-09-28,16,1803
2019-09-28,17,2128
2019-09-28,18,2412
2019-09-28,19,2427
2019-09-28,20,2606
2019-09-28,21,2864
2019-09-28,22,3049
2019-09-28,23,2842
2019-09-29,0,2733
2019-09-29,1,2472
2019-09-29,2,2518
2019-09-29,3,2599
2019-09-29,4,2569
2019-09-29,5,2373
2019-09-29,6,2194
2019-09-29,7,1921
2019-09-29,8,1724
2019-09-29,9,1509
2019-09-29,10,1357
2019-09-29,11,1230
2019-09-29,12,1172
2019-09-29,13,1181
2019-09-29,14,979
2019-09-29,15,830
2019-09-29,16,882
2019-09-29,17,767
2019-09-29,18,642
2019-09-29,19,594
2019-09-29,20,552
2019-09-29,21,701
2019-09-29,22,697
2019-09-29,23,865
2019-09-30,0,984
2019-09-30,1,985
2019-09-30,2,987
2019-09-30,3,1073
2019-09-30,4,1301
2019-09-30,5,1615
2019-09-30,6,1946
2019-09-30,7,2436
2019-09-30,8,3016
2019-09-30,9,3449
2019-09-30,10,4107
2019-09-30,11,4024
2019-09-30,12,3967
2019-09-30,13,3864
2019-09-30,14,3966
2019-09-30,15,3896
2019-09-30,16,3931
2019-09-30,17,3507
2019-09-30,18,3870
2019-09-30,19,3980
2019-09-30,20,3529
2019-09-30,21,3208
2019-09-30,22,2902
2019-09-30,23,2698
2019-10-01,0,2478
2019-10-01,1,2152
2019-10-01,2,1886
2019-10-01,3,1629
2019-10-01,4,1352
2019-10-01,5,1141
2019-10-01,6,960
2019-10-01,7,865
2019-10-01,8,840
2019-10-01,9,781
2019-10-01,10,699
2019-10-01,11,772
2019-10-01,12,961
2019-10-01,13,1065
2019-10-01,14,1290
2019-10-01,15,1516
2019-10-01,16,1806
2019-10-01,17,1976
2019-10-01,18,1866
2019-10-01,19,1858
2019-10-01,20,2029
2019-10-01,21,2133
2019-10-01,22,2243
2019-10-01,23,2139
2019-10-02,0,2122
2019-10-02,1,2094
2019-10-02,2,2176
2019-10-02,3,2207
2019-10-02,4,2082
2019-10-02,5,2093
2019-10-02,6,1959
2019-10-02,7,1936
2019-10-02,8,1692
2019-10-02,9,1785
2019-10-02,10,2045
2019-10-02,11,2056
2019-10-02,12,1997
2019-10-02,13,1532
2019-10-02,14,1430
2019-10-02,15,1540
2019-10-02,16,1635
2019-10-02,17,2353
2019-10-02,18,2547
2019-10-02,19,2641
2019-10-02,20,2671
2019-10-02,21,2572
2019-10-02,22,2298
2019-10-02,23,1979
2019-10-03,0,1745
2019-10-03,1,1496
2019-10-03,2,1327
2019-10-03,3,1153
2019-10-03,4,1117
2019-10-03,5,1120
2019-10-03,6,1100
2019-10-03,7,1044
2019-10-03,8,862
2019-10-03,9,686
2019-10-03,10,442
2019-10-03,11,260
2019-10-03,12,194
2019-10-03,13,162
2019-10-03,14,164
2019-10-03,15,151
2019-10-03,16,116
2019-10-03,17,98
2019-10-03,18,83
2019-10-03,19,71
2019-10-03,20,92
2019-10-03,21,123
2019-10-03,22,206
2019-10-03,23,259
2019-10-04,0,319
2019-10-04,1,391
2019-10-04,2,444
2019-10-04,3,510
2019-10-04,4,602
2019-10-04,5,749
2019-10-04,6,877
2019-10-04,7,1061
2019-10-04,8,1200
2019-10-04,9,1350
2019-10-04,10,1729
2019-10-04,11,1939
2019-10-04,12,2005
2019-10-04,13,1851
2019-10-04,14,1775
2019-10-04,15,1676
2019-10-04,16,1642
2019-10-04,17,1692
2019-10-04,18,1930
2019-10-04,19,2162
2019-10-04,20,2338
2019-10-04,21,2400
2019-10-04,22,2353
2019-10-04,23,2269
2019-10-05,0,2191
2019-10-05,1,2198
2019-10-05,2,2033
2019-10-05,3,1977
2019-10-05,4,1969
2019-10-05,5,2055
2019-10-05,6,2094
2019-10-05,7,2132
2019-10-05,8,2070
2019-10-05,9,1890
2019-10-05,10,2015
2019-10-05,11,1789
2019-10-05,12,1569
2019-10-05,13,1368
2019-10-05,14,1130
2019-10-05,15,917
2019-10-05,16,767
2019-10-05,17,714
2019-10-05,18,653
2019-10-05,19,744
2019-10-05,20,838
2019-10-05,21,870
2019-10-05,22,760
2019-10-05,23,673
2019-10-06,0,623
2019-10-06,1,667
2019-10-06,2,724
2019-10-06,3,752
2019-10-06,4,776
2019-10-06,5,796
2019-10-06,6,829
2019-10-06,7,899
2019-10-06,8,991
2019-10-06,9,917
2019-10-06,10,872
2019-10-06,11,971
2019-10-06,12,1029
2019-10-06,13,1015
2019-10-06,14,930
2019-10-06,15,861
2019-10-06,16,764
2019-10-06,17,804
2019-10-06,18,941
2019-10-06,19,1109
2019-10-06,20,1164
2019-10-06,21,1104
2019-10-06,22,1015
2019-10-06,23,834
2019-10-07,0,722
2019-10-07,1,645
2019-10-07,2,507
2019-10-07,3,397
2019-10-07,4,348
2019-10-07,5,407
2019-10-07,6,354
2019-10-07,7,213
2019-10-07,8,159
2019-10-07,9,134
2019-10-07,10,96
2019-10-07,11,73
2019-10-07,12,63
2019-10-07,13,86
2019-10-07,14,105
2019-10-07,15,124
2019-10-07,16,139
2019-10-07,17,178
2019-10-07,18,280
2019-10-07,19,503
2019-10-07,20,734
2019-10-07,21,977
2019-10-07,22,1206
2019-10-07,23,1464
2019-10-08,0,1695
2019-10-08,1,1755
2019-10-08,2,2001
2019-10-08,3,2390
2019-10-08,4,2030
2019-10-08,5,2480
2019-10-08,6,2803
2019-10-08,7,2545
2019-10-08,8,2259
2019-10-08,9,2062
2019-10-08,10,1984
2019-10-08,11,1995
2019-10-08,12,1841
2019-10-08,13,2060
2019-10-08,14,2155
2019-10-08,15,2021
2019-10-08,16,1672
2019-10-08,17,1347
2019-10-08,18,1184
2019-10-08,19,1369
2019-10-08,20,1512
2019-10-08,21,1658
2019-10-08,22,1567
2019-10-08,23,1551
2019-10-09,0,1647
2019-10-09,1,1731
2019-10-09,2,1658
2019-10-09,3,1559
2019-10-09,4,1543
2019-10-09,5,1926
2019-10-09,6,2060
2019-10-09,7,2111
2019-10-09,8,2031
2019-10-09,9,1914
2019-10-09,10,1967
2019-10-09,11,2107
2019-10-09,12,2244
2019-10-09,13,2132
2019-10-09,14,1941
2019-10-09,15,1799
2019-10-09,16,1525
2019-10-09,17,1282
2019-10-09,18,1108
2019-10-09,19,1062
2019-10-09,20,964
2019-10-09,21,1027
2019-10-09,22,1127
2019-10-09,23,1066
2019-10-10,0,1052
2019-10-10,1,1173
2019-10-10,2,1291
2019-10-10,3,1229
2019-10-10,4,1310
2019-10-10,5,1293
2019-10-10,6,1402
2019-10-10,7,1450
2019-10-10,8,1497
2019-10-10,9,1500
2019-10-10,10,1515
2019-10-10,11,1852
2019-10-10,12,2073
2019-10-10,13,2341
2019-10-10,14,2450
2019-10-10,15,2680
2019-10-10,16,2453
2019-10-10,17,2350
2019-10-10,18,2378
2019-10-10,19,2532
2019-10-10,20,2431
2019-10-10,21,2692
2019-10-10,22,2756
2019-10-10,23,2615
2019-10-11,0,2341
2019-10-11,1,2452
2019-10-11,2,2353
2019-10-11,3,2729
2019-10-11,4,2927
2019-10-11,5,3002
2019-10-11,6,2612
2019-10-11,7,2444
2019-10-11,8,2545
2019-10-11,9,3022
2019-10-11,10,3538
2019-10-11,11,3477
2019-10-11,12,3444
2019-10-11,13,3329
2019-10-11,14,3199
2019-10-11,15,3154
2019-10-11,16,2823
2019-10-11,17,2760
2019-10-11,18,2664
2019-10-11,19,2478
2019-10-11,20,2552
2019-10-11,21,2517
2019-10-11,22,2660
2019-10-11,23,2669
2019-10-12,0,2612
2019-10-12,1,2477
2019-10-12,2,2538
2019-10-12,3,2542
2019-10-12,4,2543
2019-10-12,5,2558
2019-10-12,6,2668
2019-10-12,7,2741
2019-10-12,8,2826
2019-10-12,9,2868
2019-10-12,10,3234
2019-10-12,11,3816
2019-10-12,12,4040
2019-10-12,13,4024
2019-10-12,14,3854
2019-10-12,15,3943
2019-10-12,16,3711
2019-10-12,17,3240
2019-10-12,18,2912
2019-10-12,19,2719
2019-10-12,20,2591
2019-10-12,21,2301
2019-10-12,22,2081
2019-10-12,23,1861
2019-10-13,0,1558
2019-10-13,1,1281
2019-10-13,2,1089
2019-10-13,3,829
2019-10-13,4,613
2019-10-13,5,497
2019-10-13,6,478
2019-10-13,7,480
2019-10-13,8,477
2019-10-13,9,536
2019-10-13,10,531
2019-10-13,11,458
2019-10-13,12,412
2019-10-13,13,467
2019-10-13,14,635
2019-10-13,15,873
2019-10-13,16,1206
2019-10-13,17,1740
2019-10-13,18,2305
2019-10-13,19,2673
2019-10-13,20,2897
2019-10-13,21,3058
2019-10-13,22,3637
2019-10-13,23,3902
2019-10-14,0,3610
2019-10-14,1,4179
2019-10-14,2,4183
2019-10-14,3,4107
2019-10-14,4,4139
2019-10-14,5,4423
2019-10-14,6,4195
2019-10-14,7,3800
2019-10-14,8,3226
2019-10-14,9,2525
2019-10-14,10,1862
2019-10-14,11,1386
2019-10-14,12,948
2019-10-14,13,584
2019-10-14,14,270
2019-10-14,15,128
2019-10-14,16,77
2019-10-14,17,87
2019-10-14,18,169
2019-10-14,19,366
2019-10-14,20,651
2019-10-14,21,1096
2019-10-14,22,1235
2019-10-14,23,1473
2019-10-15,0,1816
2019-10-15,1,2242
2019-10-15,2,2433
2019-10-15,3,2650
2019-10-15,4,3052
2019-10-15,5,3304
2019-10-15,6,3295
2019-10-15,7,3197
2019-10-15,8,3012
2019-10-15,9,2588
2019-10-15,10,1998
2019-10-15,11,1552
2019-10-15,12,1304
2019-10-15,13,939
2019-10-15,14,763
2019-10-15,15,633
2019-10-15,16,510
2019-10-15,17,411
2019-10-15,18,449
2019-10-15,19,431
2019-10-15,20,413
2019-10-15,21,373
2019-10-15,22,276
2019-10-15,23,206
2019-10-16,0,169
2019-10-16,1,148
2019-10-16,2,129
2019-10-16,3,133
2019-10-16,4,106
2019-10-16,5,56
2019-10-16,6,45
2019-10-16,7,39
2019-10-16,8,55
2019-10-16,9,86
2019-10-16,10,94
2019-10-16,11,120
2019-10-16,12,208
2019-10-16,13,213
2019-10-16,14,225
2019-10-16,15,282
2019-10-16,16,275
2019-10-16,17,282
2019-10-16,18,312
2019-10-16,19,348
2019-10-16,20,453
2019-10-16,21,442
2019-10-16,22,514
2019-10-16,23,582
2019-10-17,0,625
2019-10-17,1,656
2019-10-17,2,691
2019-10-17,3,675
2019-10-17,4,715
2019-10-17,5,748
2019-10-17,6,862
2019-10-17,7,1023
2019-10-17,8,1113
2019-10-17,9,1078
2019-10-17,10,1124
2019-10-17,11,1050
2019-10-17,12,1115
2019-10-17,13,1224
2019-10-17,14,997
2019-10-17,15,870
2019-10-17,16,702
2019-10-17,17,515
2019-10-17,18,573
2019-10-17,19,643
2019-10-17,20,604
2019-10-17,21,598
2019-10-17,22,587
2019-10-17,23,539
2019-10-18,0,529
2019-10-18,1,624
2019-10-18,2,726
2019-10-18,3,788
2019-10-18,4,923
2019-10-18,5,1005
2019-10-18,6,1064
2019-10-18,7,1139
2019-10-18,8,1155
2019-10-18,9,1069
2019-10-18,10,1128
2019-10-18,11,1101
2019-10-18,12,1257
2019-10-18,13,1370
2019-10-18,14,1241
2019-10-18,15,1383
2019-10-18,16,1547
2019-10-18,17,1913
2019-10-18,18,2472
2019-10-18,19,2722
2019-10-18,20,2973
2019-10-18,21,3136
2019-10-18,22,3348
2019-10-18,23,3534
2019-10-19,0,3607
2019-10-19,1,3561
2019-10-19,2,3439
2019-10-19,3,3194
2019-10-19,4,3201
2019-10-19,5,3166
2019-10-19,6,3073
2019-10-19,7,2994
2019-10-19,8,3031
2019-10-19,9,2933
2019-10-19,10,2646
2019-10-19,11,2583
2019-10-19,12,2512
2019-10-19,13,2306
2019-10-19,14,2012
2019-10-19,15,1651
2019-10-19,16,1499
2019-10-19,17,1427
2019-10-19,18,1358
2019-10-19,19,1389
2019-10-19,20,1269
2019-10-19,21,1131
2019-10-19,22,1138
2019-10-19,23,1150
2019-10-20,0,1334
2019-10-20,1,1259
2019-10-20,2,1225
2019-10-20,3,1148
2019-10-20,4,1146
2019-10-20,5,993
2019-10-20,6,818
2019-10-20,7,795
2019-10-20,8,720
2019-10-20,9,663
2019-10-20,10,534
2019-10-20,11,476
2019-10-20,12,479
2019-10-20,13,413
2019-10-20,14,288
2019-10-20,15,234
2019-10-20,16,134
2019-10-20,17,87
2019-10-20,18,86
2019-10-20,19,82
2019-10-20,20,70
2019-10-20,21,62
2019-10-20,22,65
2019-10-20,23,76
2019-10-21,0,90
2019-10-21,1,141
2019-10-21,2,190
2019-10-21,3,290
2019-10-21,4,441
2019-10-21,5,544
2019-10-21,6,509
2019-10-21,7,524
2019-10-21,8,656
2019-10-21,9,770
2019-10-21,10,719
2019-10-21,11,501
2019-10-21,12,716
2019-10-21,13,468
2019-10-21,14,355
2019-10-21,15,319
2019-10-21,16,349
2019-10-21,17,379
2019-10-21,18,340
2019-10-21,19,275
2019-10-21,20,284
2019-10-21,21,252
2019-10-21,22,284
2019-10-21,23,239
2019-10-22,0,174
2019-10-22,1,188
2019-10-22,2,246
2019-10-22,3,324
2019-10-22,4,395
2019-10-22,5,385
2019-10-22,6,457
2019-10-22,7,580
2019-10-22,8,707
2019-10-22,9,806
2019-10-22,10,999
2019-10-22,11,994
2019-10-22,12,1377
2019-10-22,13,1850
2019-10-22,14,2308
2019-10-22,15,2682
2019-10-22,16,2826
2019-10-22,17,2629
2019-10-22,18,2547
2019-10-22,19,2572
2019-10-22,20,2499
2019-10-22,21,2408
2019-10-22,22,2347
2019-10-22,23,2129
2019-10-23,0,1984
2019-10-23,1,2026
2019-10-23,2,1977
2019-10-23,3,1794
2019-10-23,4,1516
2019-10-23,5,1247
2019-10-23,6,1078
2019-10-23,7,1112
2019-10-23,8,1078
2019-10-23,9,994
2019-10-23,10,993
2019-10-23,11,1053
2019-10-23,12,1031
2019-10-23,13,954
2019-10-23,14,795
2019-10-23,15,694
2019-10-23,16,692
2019-10-23,17,596
2019-10-23,18,558
2019-10-23,19,642
2019-10-23,20,759
2019-10-23,21,853
2019-10-23,22,957
2019-10-23,23,898
2019-10-24,0,802
2019-10-24,1,831
2019-10-24,2,939
2019-10-24,3,960
2019-10-24,4,1061
2019-10-24,5,1293
2019-10-24,6,1529
2019-10-24,7,1608
2019-10-24,8,1702
2019-10-24,9,1792
2019-10-24,10,1848
2019-10-24,11,1790
2019-10-24,12,1917
2019-10-24,13,2035
2019-10-24,14,1989
2019-10-24,15,2032
2019-10-24,16,1954
2019-10-24,17,1497
2019-10-24,18,1429
2019-10-24,19,1685
2019-10-24,20,2137
2019-10-24,21,2544
2019-10-24,22,2598
2019-10-24,23,2739
2019-10-25,0,3051
2019-10-25,1,3521
2019-10-25,2,3395
2019-10-25,3,3012
2019-10-25,4,3296
2019-10-25,5,3364
2019-10-25,6,2663
2019-10-25,7,2918
2019-10-25,8,2861
2019-10-25,9,2850
2019-10-25,10,3192
2019-10-25,11,3586
2019-10-25,12,3634
2019-10-25,13,3958
2019-10-25,14,3720
2019-10-25,15,2986
2019-10-25,16,2291
2019-10-25,17,1607
2019-10-25,18,1161
2019-10-25,19,1107
2019-10-25,20,1492
2019-10-25,21,1932
2019-10-25,22,2689
2019-10-25,23,3231
2019-10-26,0,3887
2019-10-26,1,4043
2019-10-26,2,3854
2019-10-26,3,3426
2019-10-26,4,3470
2019-10-26,5,3402
2019-10-26,6,3424
2019-10-26,7,3510
2019-10-26,8,2835
2019-10-26,9,2305
2019-10-26,10,1986
2019-10-26,11,1766
2019-10-26,12,1576
2019-10-26,13,1436
2019-10-26,14,1343
2019-10-26,15,1312
2019-10-26,16,1297
2019-10-26,17,1455
2019-10-26,18,1682
2019-10-26,19,1668
2019-10-26,20,1675
2019-10-26,21,1638
2019-10-26,22,1650
2019-10-26,23,1623
2019-10-27,0,1713
2019-10-27,1,1656
2019-10-27,2,2478
2019-10-27,2,2493
2019-10-27,3,2316
2019-10-27,4,2591
2019-10-27,5,2632
2019-10-27,6,2729
2019-10-27,7,2878
2019-10-27,8,3037
2019-10-27,9,3193
2019-10-27,10,3208
2019-10-27,11,3364
2019-10-27,12,3719
2019-10-27,13,3849
2019-10-27,14,3647
2019-10-27,15,3405
2019-10-27,16,3328
2019-10-27,17,3173
2019-10-27,18,2654
2019-10-27,19,2818
2019-10-27,20,3229
2019-10-27,21,3287
2019-10-27,22,3310
2019-10-27,23,3241
2019-10-28,0,3146
2019-10-28,1,3037
2019-10-28,2,2713
2019-10-28,3,2353
2019-10-28,4,1959
2019-10-28,5,1645
2019-10-28,6,1475
2019-10-28,7,1240
2019-10-28,8,957
2019-10-28,9,908
2019-10-28,10,978
2019-10-28,11,1200
2019-10-28,12,1253
2019-10-28,13,1266
2019-10-28,14,1429
2019-10-28,15,1294
2019-10-28,16,1024
2019-10-28,17,851
2019-10-28,18,908
2019-10-28,19,846
2019-10-28,20,814
2019-10-28,21,729
2019-10-28,22,640
2019-10-28,23,628
2019-10-29,0,585
2019-10-29,1,602
2019-10-29,2,527
2019-10-29,3,558
2019-10-29,4,486
2019-10-29,5,459
2019-10-29,6,605
2019-10-29,7,515
2019-10-29,8,492
2019-10-29,9,408
2019-10-29,10,297
2019-10-29,11,239
2019-10-29,12,198
2019-10-29,13,196
2019-10-29,14,220
2019-10-29,15,234
2019-10-29,16,251
2019-10-29,17,265
2019-10-29,18,271
2019-10-29,19,228
2019-10-29,20,175
2019-10-29,21,151
2019-10-29,22,112
2019-10-29,23,97
2019-10-30,0,113
2019-10-30,1,151
2019-10-30,2,193
2019-10-30,3,250
2019-10-30,4,346
2019-10-30,5,406
2019-10-30,6,470
2019-10-30,7,561
2019-10-30,8,607
2019-10-30,9,596
2019-10-30,10,534
2019-10-30,11,537
2019-10-30,12,599
2019-10-30,13,636
2019-10-30,14,657
2019-10-30,15,664
2019-10-30,16,608
2019-10-30,17,629
2019-10-30,18,672
2019-10-30,19,706
2019-10-30,20,761
2019-10-30,21,764
2019-10-30,22,770
2019-10-30,23,795
2019-10-31,0,782
2019-10-31,1,781
2019-10-31,2,791
2019-10-31,3,833
2019-10-31,4,818
2019-10-31,5,761
2019-10-31,6,702
2019-10-31,7,696
2019-10-31,8,708
2019-10-31,9,625
2019-10-31,10,563
2019-10-31,11,587
2019-10-31,12,725
2019-10-31,13,718
2019-10-31,14,618
2019-10-31,15,488
2019-10-31,16,428
2019-10-31,17,382
2019-10-31,18,323
2019-10-31,19,317
2019-10-31,20,375
2019-10-31,21,462
2019-10-31,22,507
2019-10-31,23,575
2019-11-01,0,697
2019-11-01,1,868
2019-11-01,2,898
2019-11-01,3,952
2019-11-01,4,1024
2019-11-01,5,1153
2019-11-01,6,1367
2019-11-01,7,1644
2019-11-01,8,1870
2019-11-01,9,2088
2019-11-01,10,2366
