Date,temperature,snow_mass
2018-07-18,18.8059,0
2018-07-19,17.5457,0
2018-07-20,17.3509,0
2018-07-21,17.035,0
2018-07-22,16.9995,0
2018-07-23,17.5699,0
2018-07-24,18.6433,0
2018-07-25,17.5503,0
2018-07-26,18.3592,0
2018-07-27,21.294,0
2018-07-28,20.8076,0
2018-07-29,18.703,0
2018-07-30,18.8345,0
2018-07-31,20.0792,0
2018-08-01,17.8423,0
2018-08-02,16.6684,0
2018-08-03,16.4835,0
2018-08-04,16.3573,0
2018-08-05,13.9533,0
2018-08-06,12.8041,0
2018-08-07,15.4701,0
2018-08-08,16.6611,0
2018-08-09,15.664,0
2018-08-10,13.701,0.00025
2018-08-11,12.378,0.000279167
2018-08-12,11.2788,2.91667e-05
2018-08-13,12.678,0
2018-08-14,13.4693,0
2018-08-15,14.135,0
2018-08-16,15.1541,0
2018-08-17,13.665,0
2018-08-18,12.7511,0
2018-08-19,12.2436,0
2018-08-20,10.7748,0
2018-08-21,11.2961,0
2018-08-22,13.121,0
2018-08-23,12.5248,0
2018-08-24,11.2096,0.00679583
2018-08-25,10.1447,0.03225
2018-08-26,10.4672,0.0100833
2018-08-27,10.5013,0.00395417
2018-08-28,12.1413,0.000916667
2018-08-29,12.6645,6.66667e-05
2018-08-30,12.1068,0
2018-08-31,11.4914,0
2018-09-01,12.1262,0
2018-09-02,12.8507,0
2018-09-03,13.0297,0
2018-09-04,13.0154,0
2018-09-05,13.1663,0
2018-09-06,13.2733,0
2018-09-07,13.6722,0
2018-09-08,12.8425,0
2018-09-09,12.5986,0
2018-09-10,12.6014,0
2018-09-11,10.9917,0
2018-09-12,9.99883,0.0164167
2018-09-13,9.69587,0.0234833
2018-09-14,9.55642,0.0146542
2018-09-15,8.57929,0.0474792
2018-09-16,8.50783,0.0758375
2018-09-17,9.71642,0.0592375
2018-09-18,13.064,0.0277292
2018-09-19,13.2606,0.00950417
2018-09-20,10.2273,0.00256667
2018-09-21,9.07417,0.137942
2018-09-22,8.4945,0.197725
2018-09-23,6.59892,0.458421
2018-09-24,4.62917,1.08297
2018-09-25,6.22258,1.26293
2018-09-26,8.81579,1.23778
2018-09-27,5.91192,1.59783
2018-09-28,4.49,2.03132
2018-09-29,5.95613,2.24319
2018-09-30,6.588,2.32595
2018-10-01,5.06421,2.35586
2018-10-02,3.48092,2.6493
2018-10-03,3.97346,2.73721
2018-10-04,5.09283,2.96095
2018-10-05,5.94554,3.03733
2018-10-06,4.24287,3.28949
2018-10-07,3.63913,3.57612
2018-10-08,7.04546,3.73833
2018-10-09,8.8855,3.61776
2018-10-10,9.21029,3.4219
2018-10-11,8.77883,3.21699
2018-10-12,9.23129,2.8946
2018-10-13,12.1365,2.4541
2018-10-14,11.6796,2.0224
2018-10-15,7.92713,1.76577
2018-10-16,5.99058,1.74755
2018-10-17,8.31113,1.70247
2018-10-18,5.39771,1.76288
2018-10-19,5.04704,1.89922
2018-10-20,5.67446,1.96445
2018-10-21,7.51871,2.03699
2018-10-22,5.04612,2.68554
2018-10-23,4.51467,3.71543
2018-10-24,2.52517,4.53622
2018-10-25,2.79279,5.15669
2018-10-26,0.680708,5.4071
2018-10-27,-0.967083,5.5659
2018-10-28,-2.36796,5.66994
2018-10-29,-2.20312,6.08041
2018-10-30,-0.164292,9.87958
2018-10-31,2.55542,10.8376
2018-11-01,2.98892,9.50463
2018-11-02,3.18375,8.69083
2018-11-03,2.54363,8.7832
2018-11-04,5.2875,7.48654
2018-11-05,4.93183,6.6013
2018-11-06,4.834,6.22713
2018-11-07,5.04538,6.02853
2018-11-08,4.84733,5.91809
2018-11-09,4.51975,5.89188
2018-11-10,5.03271,6.021
2018-11-11,5.97679,6.18942
2018-11-12,5.80383,6.24396
2018-11-13,4.87542,6.37986
2018-11-14,4.11133,6.4599
2018-11-15,6.85479,6.39017
2018-11-16,5.66887,5.8708
2018-11-17,4.54379,5.33037
2018-11-18,2.09083,5.23631
2018-11-19,-0.262458,5.26121
2018-11-20,-1.53221,5.30089
2018-11-21,-0.922708,5.4025
2018-11-22,-2.35321,5.48135
2018-11-23,-3.56287,5.83891
2018-11-24,-3.14862,6.4381
2018-11-25,-3.90875,6.95277
2018-11-26,-4.55887,7.65105
2018-11-27,-4.87937,7.95077
2018-11-28,-4.35963,8.65032
2018-11-29,0.931917,11.6411
2018-11-30,3.46704,10.7569
2018-12-01,2.79862,9.62238
2018-12-02,1.67125,10.2376
2018-12-03,1.75492,12.8059
2018-12-04,-0.432083,14.9831
2018-12-05,-2.96754,16.3522
2018-12-06,-2.39204,18.0989
2018-12-07,-2.00954,22.151
2018-12-08,-2.90429,28.897
2018-12-09,-2.46846,31.5627
2018-12-10,-0.622792,31.9389
2018-12-11,-2.99804,31.1897
2018-12-12,-7.49025,31.3866
2018-12-13,-7.73846,31.3938
2018-12-14,-8.94642,31.0845
2018-12-15,-8.38833,31.4143
2018-12-16,-4.24054,32.6247
2018-12-17,-5.55354,33.9994
2018-12-18,-7.28842,34.4685
2018-12-19,-2.88196,35.4887
2018-12-20,-1.29917,37.9015
2018-12-21,-3.81496,40.1222
2018-12-22,-6.72887,41.2391
2018-12-23,-7.50721,42.0619
2018-12-24,-5.31692,43.8337
2018-12-25,0.376292,42.8328
2018-12-26,0.284542,42.03
2018-12-27,0.255708,41.37
2018-12-28,-1.35754,41.2686
2018-12-29,-2.112,41.8812
2018-12-30,-2.40254,43.4688
2018-12-31,0.978833,45.3889
2019-01-01,0.347667,39.4436
2019-01-02,-2.54071,38.0966
2019-01-03,-1.225,38.6382
2019-01-04,1.80521,37.7611
2019-01-05,1.57225,35.0449
2019-01-06,0.315042,34.3052
2019-01-07,-1.41708,36.0677
2019-01-08,-1.17158,40.7094
2019-01-09,-2.78296,41.4956
2019-01-10,-1.04313,42.8145
2019-01-11,-1.20704,43.4657
2019-01-12,-3.84762,45.4546
2019-01-13,-3.54321,47.6791
2019-01-14,-3.95021,49.93
2019-01-15,-5.1315,51.355
2019-01-16,-5.502,54.4697
2019-01-17,-7.22946,56.4594
2019-01-18,-6.06496,58.4325
2019-01-19,-4.69946,60.9569
2019-01-20,-7.45788,62.2467
2019-01-21,-6.92329,64.3743
2019-01-22,-7.3695,65.1241
2019-01-23,-6.03021,65.9239
2019-01-24,-5.50263,67.1209
2019-01-25,-6.34604,69.5279
2019-01-26,-7.78142,72.8148
2019-01-27,-8.63175,75.8793
2019-01-28,-8.63037,80.285
2019-01-29,-11.0819,81.7874
2019-01-30,-10.0097,82.1646
2019-01-31,-8.17867,82.9346
2019-02-01,-5.73238,87.0494
2019-02-02,-7.1545,90.6335
2019-02-03,-8.94067,91.7424
2019-02-04,-8.66504,92.942
2019-02-05,-6.68888,95.95
2019-02-06,-6.14004,97.3791
2019-02-07,-3.70837,98.0538
2019-02-08,-3.12096,100.786
2019-02-09,-1.00487,99.5762
2019-02-10,-1.74442,98.9707
2019-02-11,-3.31988,100.209
2019-02-12,-3.00671,102.576
2019-02-13,0.245917,97.4589
2019-02-14,1.07462,91.4582
2019-02-15,1.4375,86.7944
2019-02-16,0.195708,85.0714
2019-02-17,-0.290583,84.6866
2019-02-18,1.38196,81.6727
2019-02-19,0.631042,79.2872
2019-02-20,-1.61075,79.5389
2019-02-21,-1.42525,84.1358
2019-02-22,-0.2945,84.91
2019-02-23,1.87088,83.034
2019-02-24,1.85475,79.7634
2019-02-25,1.30808,78.1422
2019-02-26,2.58433,76.3365
2019-02-27,1.35496,75.074
2019-02-28,-0.75725,74.5174
2019-03-01,-2.03908,74.7307
2019-03-02,-2.17583,76.414
2019-03-03,-0.601917,78.5964
2019-03-04,-1.87579,79.926
2019-03-05,-4.57775,81.7801
2019-03-06,-3.09304,84.2276
2019-03-07,-1.46517,90.3962
2019-03-08,-2.81817,95.8476
2019-03-09,-4.56075,98.9181
2019-03-10,-6.12679,99.9671
2019-03-11,-6.07554,99.7481
2019-03-12,-4.80725,101.551
2019-03-13,-2.01063,110.012
2019-03-14,-3.28192,110.989
2019-03-15,-2.46988,111.541
2019-03-16,-2.38183,111.371
2019-03-17,-1.31412,117.094
2019-03-18,-1.44092,117.892
2019-03-19,-1.43417,114.203
2019-03-20,1.56838,108.928
2019-03-21,1.783,102.145
2019-03-22,1.31829,98.2661
2019-03-23,2.05867,92.0421
2019-03-24,0.918333,91.3972
2019-03-25,-0.192792,91.2087
2019-03-26,-0.290833,90.4164
2019-03-27,2.23921,86.9749
2019-03-28,3.78604,81.3767
2019-03-29,3.59342,76.6083
2019-03-30,2.05446,75.3937
2019-03-31,-0.820792,76.9595
2019-04-01,-0.566708,77.3745
2019-04-02,1.08825,76.8164
2019-04-03,1.83437,75.8132
2019-04-04,3.35546,74.2691
2019-04-05,3.15167,72.2594
2019-04-06,3.17592,70.8077
2019-04-07,1.97287,69.4211
2019-04-08,0.453125,68.4205
2019-04-09,-0.636583,67.8857
2019-04-10,-0.931542,67.5671
2019-04-11,-0.2475,67.3091
2019-04-12,0.97225,66.7893
2019-04-13,2.01546,65.6169
2019-04-14,2.79267,63.8697
2019-04-15,3.67721,61.9947
2019-04-16,3.66821,60.0781
2019-04-17,4.76021,57.952
2019-04-18,6.71454,55.5212
2019-04-19,7.96288,53.0716
2019-04-20,8.24521,49.9907
2019-04-21,7.98717,46.7446
2019-04-22,9.18762,44.0793
2019-04-23,9.03142,40.8885
2019-04-24,8.98638,38.1265
2019-04-25,9.71704,35.5025
2019-04-26,10.61,33.0666
2019-04-27,9.56463,30.9041
2019-04-28,10.3995,28.7263
2019-04-29,11.648,26.8144
2019-04-30,10.3876,25.5811
2019-05-01,7.61375,25.3235
2019-05-02,2.88604,26.1025
2019-05-03,1.20963,27.1625
2019-05-04,2.30079,27.8726
2019-05-05,2.46663,28.7047
2019-05-06,1.58617,29.3629
2019-05-07,2.45571,28.7595
2019-05-08,2.96583,27.7608
2019-05-09,4.10608,27.2235
2019-05-10,6.04629,25.9642
2019-05-11,5.58217,24.9482
2019-05-12,4.1645,24.6741
2019-05-13,5.03988,25.0234
2019-05-14,7.05975,24.569
2019-05-15,9.59983,23.6106
2019-05-16,11.479,22.6008
2019-05-17,12.1358,21.3757
2019-05-18,10.9762,19.9579
2019-05-19,12.3184,18.7259
2019-05-20,12.3782,17.4484
2019-05-21,14.6949,16.2571
2019-05-22,13.2015,15.1432
2019-05-23,9.45496,14.127
2019-05-24,8.75267,13.3436
2019-05-25,9.24521,12.6424
2019-05-26,7.45713,12.3509
2019-05-27,6.80737,11.9346
2019-05-28,6.50317,11.607
2019-05-29,6.06342,11.7903
2019-05-30,6.40396,11.5799
2019-05-31,7.97596,11.3023
2019-06-01,8.59221,11.0928
2019-06-02,10.069,10.7298
2019-06-03,11.5345,10.0879
2019-06-04,11.1704,9.52062
2019-06-05,11.6099,9.0027
2019-06-06,16.1484,8.17037
2019-06-07,13.6207,7.32217
2019-06-08,12.5037,6.80197
2019-06-09,11.3852,6.34143
2019-06-10,10.6577,6.13888
2019-06-11,12.1455,5.85713
2019-06-12,10.381,5.44339
2019-06-13,11.1388,5.10185
2019-06-14,13.1613,4.73178
2019-06-15,15.6236,4.33439
2019-06-16,14.4556,3.98703
2019-06-17,12.9352,3.70718
2019-06-18,12.5962,3.48908
2019-06-19,13.0533,3.30229
2019-06-20,13.6213,3.11375
2019-06-21,11.5757,2.90503
2019-06-22,10.9548,2.77753
2019-06-23,11.4854,2.62848
2019-06-24,13.319,2.5166
2019-06-25,13.0624,2.42595
2019-06-26,13.5829,2.33948
2019-06-27,12.6108,2.20429
2019-06-28,13.6102,2.07428
2019-06-29,14.838,1.87669
2019-06-30,14.7639,1.78622
2019-07-01,12.4207,1.71663
2019-07-02,9.63917,1.68575
2019-07-03,9.06792,1.62017
2019-07-04,9.33625,1.57665
2019-07-05,10.9585,1.37498
2019-07-06,10.9233,1.18383
2019-07-07,11.7871,1.0308
2019-07-08,12.367,0.827521
2019-07-09,13.7472,0.6112
2019-07-10,15.238,0.416637
2019-07-11,15.7752,0.270779
2019-07-12,15.6533,0.141187
2019-07-13,15.4802,0.0362292
2019-07-14,14.0258,0.00459167
2019-07-15,12.8526,0.000395833
2019-07-16,13.2734,8.33333e-06
2019-07-17,14.1248,0
2019-07-18,14.6085,0
2019-07-19,14.8018,0
2019-07-20,15.1848,0
2019-07-21,14.9805,0
2019-07-22,14.7359,0
2019-07-23,17.5847,0
2019-07-24,18.9309,0
2019-07-25,19.6112,0
2019-07-26,21.6617,0
2019-07-27,21.2745,0
2019-07-28,21.2049,0
2019-07-29,20.2881,0
2019-07-30,14.4536,0
2019-07-31,12.6133,0
2019-08-01,15.3016,0
2019-08-02,16.3023,0
2019-08-03,15.8595,0
2019-08-04,14.7473,0
2019-08-05,14.0017,0
2019-08-06,14.0313,0
2019-08-07,14.3813,0
2019-08-08,14.3797,0
2019-08-09,15.2784,0
2019-08-10,14.9815,0
2019-08-11,15.7235,0
2019-08-12,14.424,0
2019-08-13,12.4241,0.00141667
2019-08-14,11.6003,0.00045
2019-08-15,12.3603,7.5e-05
2019-08-16,13.2549,0
2019-08-17,13.4311,0
2019-08-18,13.3914,0
2019-08-19,13.072,0
2019-08-20,12.7635,0
2019-08-21,12.2286,0
2019-08-22,11.5613,0
2019-08-23,13.5282,0.00317917
2019-08-24,14.2857,0.00110417
2019-08-25,15.2785,0.000133333
2019-08-26,16.3256,0
2019-08-27,17.4384,0
2019-08-28,16.9953,0
2019-08-29,15.3621,0
2019-08-30,13.9471,0
2019-08-31,14.8032,0
2019-09-01,13.0905,0
2019-09-02,10.3632,0.000770833
2019-09-03,10.6807,0.0077875
2019-09-04,9.91254,0.0104125
2019-09-05,8.90442,0.193917
2019-09-06,8.60021,0.185963
2019-09-07,9.20917,0.0983833
2019-09-08,9.62346,0.032375
2019-09-09,11.1375,0.00919583
2019-09-10,12.3861,0.00226667
2019-09-11,11.7185,0.0016875
2019-09-12,10.7035,0.00104583
2019-09-13,9.24529,0.0095375
2019-09-14,8.79646,0.0571708
2019-09-15,9.40317,0.137438
2019-09-16,7.89808,0.217033
2019-09-17,6.77342,0.321367
2019-09-18,6.95183,0.388117
2019-09-19,5.86625,0.5382
2019-09-20,8.62504,0.565142
2019-09-21,10.5922,0.42295
2019-09-22,10.7036,0.375862
2019-09-23,8.83842,0.293075
2019-09-24,8.83975,0.217592
2019-09-25,8.73992,0.154196
2019-09-26,8.81583,0.0803792
2019-09-27,9.02633,0.0634458
2019-09-28,9.45792,0.0717917
2019-09-29,8.61913,0.0890458
2019-09-30,5.24675,0.422579
2019-10-01,5.1915,1.15138
2019-10-02,5.62242,1.39957
2019-10-03,3.58667,1.26521
2019-10-04,1.98817,1.67011
2019-10-05,2.06658,1.48701
2019-10-06,1.96817,1.2265
2019-10-07,2.49062,1.05182
2019-10-08,2.86825,1.81935
2019-10-09,3.868,2.33419
2019-10-10,4.95171,2.14525
2019-10-11,4.81604,1.95489
2019-10-12,4.90187,1.85844
2019-10-13,4.58237,1.67882
2019-10-14,4.51617,1.55958
2019-10-15,3.77192,1.90515
2019-10-16,3.91404,2.70373
2019-10-17,4.46092,2.71864
2019-10-18,5.30379,2.50252
2019-10-19,4.08421,2.42964
2019-10-20,2.52229,2.6668
2019-10-21,2.51892,2.8991
2019-10-22,5.52975,3.03511
2019-10-23,6.30054,2.89281
2019-10-24,6.97004,2.96307
2019-10-25,5.55492,3.33526
2019-10-26,2.44583,3.80717
2019-10-27,1.13325,4.09744
2019-10-28,0.9035,4.64529
2019-10-29,0.816375,5.17259
2019-10-30,0.795083,5.88367
2019-10-31,1.50933,6.84775
2019-11-01,0.810667,7.33117
2019-11-02,-0.23675,7.75979
2019-11-03,-1.42267,8.40823
2019-11-04,-2.72783,8.76022
2019-11-05,-3.36608,9.09528
2019-11-06,-3.98879,9.30307
2019-11-07,-4.06983,9.60961
2019-11-08,-4.46396,10.334
2019-11-09,-4.58042,11.7082
2019-11-10,-5.28542,12.8519
2019-11-11,-5.164,14.5173
2019-11-12,-1.345,16.948
2019-11-13,-0.328333,18.6299
2019-11-14,-1.42854,18.94
2019-11-15,-1.20888,19.1797
2019-11-16,-0.778625,21.3762
2019-11-17,-0.960542,24.3525
2019-11-18,-1.12192,28.8915
2019-11-19,0.22575,35.4325
2019-11-20,-2.10675,35.6222
2019-11-21,0.670042,35.5683
2019-11-22,1.29729,33.5413
2019-11-23,1.43179,32.694
2019-11-24,0.973958,31.7524
2019-11-25,0.47575,32.4131
2019-11-26,-0.482125,35.2976
2019-11-27,-1.58242,39.379
2019-11-28,-3.01083,44.4329
2019-11-29,-3.70275,47.1334
2019-11-30,-5.559,49.0691
2019-12-01,-4.23654,52.2526
2019-12-02,-4.73212,54.8419
2019-12-03,-0.406583,57.2976
2019-12-04,1.29913,54.2528
2019-12-05,2.03921,49.1805
2019-12-06,1.10667,48.3039
2019-12-07,-1.69438,51.1756
2019-12-08,-1.52604,56.7235
2019-12-09,-1.63358,59.5398
2019-12-10,-3.44592,61.1893
2019-12-11,1.58263,60.9733
2019-12-12,1.03304,57.8217
2019-12-13,-0.76475,58.1383
2019-12-14,-1.31192,60.9589
2019-12-15,-1.47362,63.9203
2019-12-16,-2.79608,64.9716
2019-12-17,-3.33217,66.0476
2019-12-18,-4.06729,67.7029
2019-12-19,-2.90038,69.8726
2019-12-20,0.001875,72.0574
2019-12-21,0.697042,71.4421
2019-12-22,-1.23633,71.6817
2019-12-23,-1.64883,72.6961
2019-12-24,-2.01796,75.7871
2019-12-25,-3.94717,77.0107
2019-12-26,-5.66929,77.3671
2019-12-27,-6.66633,77.6465
2019-12-28,-1.86946,80.6333
2019-12-29,2.73575,77.2663
2019-12-30,2.31475,73.1891
2019-12-31,-0.113208,73.4601
